Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;Remates;Remates al arco;Posesión;Pases;Precisión de los pases;Faltas;Tarjetas amarillas;Tarjetas rojas;Tiros de esquina;jugador 1;posicion jugador 1;jugador 2;posicion jugador 2;jugador 3;posicion jugador 3;jugador 4;posicion jugador 4;jugador 5;posicion jugador 5;jugador 6;posicion jugador 6;jugador 7;posicion jugador 7;jugador 8;posicion jugador 8;jugador 9;posicion jugador 9;jugador 10;posicion jugador 10;jugador 11;posicion jugador 11;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local
1/9/24;Fluminense;10;3;3;197;201;São Paulo;10;5;44;418;86;13;4;0;5;Fábio Deivson Lopes Maciel;Portero;Samuel Xavier;Defensor;Thiago Silva;Defensor;Thiago dos Santos;Defensor;Marcelo Vieira;Defensor;Gustavo Nonato Santana;Mediocampista;Facundo Bernal;Mediocampista;Jhon Arias;Mediocampista;Paulo Henrique Ganso;Mediocampista;Kevin Serna;Mediocampista;Kauã Elias;Delantero;1;1;2;1;0;0;0;1
24/8/24;Fluminense;10;3;29;197;220;Atlético Mineiro;8;6;39;335;77;7;3;0;2;Fábio Deivson Lopes Maciel;Portero;Claudio Rodrigues Gomes;Defensor;Thiago Silva;Defensor;Felipe Melo;Defensor;Thiago dos Santos;Defensor;André Trindade da Costa Neto;Mediocampista;Matheus Martinelli;Mediocampista;Jhon Arias;Mediocampista;Paulo Henrique Ganso;Mediocampista;Kevin Serna;Mediocampista;Kauã Elias;Delantero;1;1;2;1;0;0;1;0
20/8/24;Fluminense;11;3;17;197;206;Grêmio;13;4;53;388;86;12;5;0;7;Fábio Deivson Lopes Maciel;Portero;Samuel Xavier;Defensor;Thiago Silva;Defensor;Thiago dos Santos;Defensor;Claudio Rodrigues Gomes;Defensor;André Trindade da Costa Neto;Mediocampista;Matheus Martinelli;Mediocampista;Jhon Arias;Mediocampista;Paulo Henrique Ganso;Mediocampista;Kevin Serna;Mediocampista;Kauã Elias;Delantero;2;0;2;1;0;0;0;1
17/8/24;Fluminense;10;3;17;197;652;Corinthians;16;4;56;456;88;10;2;0;6;Fábio Deivson Lopes Maciel;Portero;Samuel Xavier;Defensor;Thiago Silva;Defensor;Ignácio da Silva Oliveira;Defensor;Esquerdinha;Defensor;Facundo Bernal;Mediocampista;André Trindade da Costa Neto;Mediocampista;Vinícius Moreira de Lima;Mediocampista;Alexsander Christian Gomes da Costa;Mediocampista;Isaac;Mediocampista;Kauã Elias;Delantero;0;0;0;0;1;0;0;1
13/8/24;Fluminense;11;3;3;197;206;Grêmio;13;5;60;537;89;5;3;0;6;Fábio Deivson Lopes Maciel;Portero;Samuel Xavier;Defensor;Thiago Silva;Defensor;Thiago dos Santos;Defensor;Esquerdinha;Defensor;Matheus Martinelli;Mediocampista;André Trindade da Costa Neto;Mediocampista;Jhon Arias;Mediocampista;Paulo Henrique Ganso;Mediocampista;Alexsander Christian Gomes da Costa;Mediocampista;Kauã Elias;Delantero;0;1;1;0;0;1;1;0
10/8/24;Fluminense;10;3;3;197;777;Vasco da Gama;12;3;57;547;90;12;3;0;3;Fábio Deivson Lopes Maciel;Portero;Samuel Xavier;Defensor;Ignácio da Silva Oliveira;Defensor;Thiago dos Santos;Defensor;Diogo Barbosa;Defensor;André Trindade da Costa Neto;Mediocampista;Alexsander Christian Gomes da Costa;Mediocampista;Jhon Arias;Mediocampista;Paulo Henrique Ganso;Mediocampista;Marcos da Silva;Mediocampista;Kauã Elias;Delantero;0;0;0;0;0;1;1;0
7/8/24;Fluminense;12;3;3;197;779;Juventude;24;10;82;740;91;4;1;0;14;Fábio Deivson Lopes Maciel;Portero;Samuel Xavier;Defensor;Thiago Silva;Defensor;Thiago dos Santos;Defensor;Diogo Barbosa;Defensor;André Trindade da Costa Neto;Mediocampista;Matheus Martinelli;Mediocampista;Jhon Arias;Mediocampista;Paulo Henrique Ganso;Mediocampista;Kevin Serna;Mediocampista;Kauã Elias;Delantero;0;2;2;0;1;0;0;1
4/8/24;Fluminense;10;3;0;197;697;Bahía;12;6;49;458;87;12;3;0;3;Fábio Deivson Lopes Maciel;Portero;Samuel Xavier;Defensor;Thiago Silva;Defensor;Thiago dos Santos;Defensor;Diogo Barbosa;Defensor;Matheus Martinelli;Mediocampista;André Trindade da Costa Neto;Mediocampista;Jhon Arias;Mediocampista;Paulo Henrique Ganso;Mediocampista;Kevin Serna;Mediocampista;Kauã Elias;Delantero;1;0;1;1;0;0;0;1
1/8/24;Fluminense;12;8;3;197;779;Juventude;11;4;53;493;83;9;1;0;3;Fábio Deivson Lopes Maciel;Portero;Claudio Rodrigues Gomes;Defensor;Antônio Carlos Cunha Capocasali Júnior;Defensor;Thiago dos Santos;Defensor;Diogo Barbosa;Defensor;Kevin Serna;Mediocampista;Gustavo Nonato Santana;Mediocampista;Matheus Martinelli;Mediocampista;Vinícius Moreira de Lima;Mediocampista;Marcelo Vieira;Mediocampista;Kauã Elias;Delantero;1;1;2;0;0;1;1;0
28/7/24;Fluminense;10;3;3;197;659;Bragantino;7;3;41;328;75;13;2;0;6;Fábio Deivson Lopes Maciel;Portero;Samuel Xavier;Defensor;Thiago Silva;Defensor;Antônio Carlos Cunha Capocasali Júnior;Defensor;Diogo Barbosa;Defensor;Matheus Martinelli;Mediocampista;André Trindade da Costa Neto;Mediocampista;Jhon Arias;Mediocampista;Paulo Henrique Ganso;Mediocampista;Kevin Serna;Mediocampista;Kauã Elias;Delantero;1;0;1;1;0;0;1;0
