Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;Remates;Remates al arco;Posesión;Pases;Precisión de los pases;Faltas;Tarjetas amarillas;Tarjetas rojas;Tiros de esquina;jugador 1;posicion jugador 1;jugador 2;posicion jugador 2;jugador 3;posicion jugador 3;jugador 4;posicion jugador 4;jugador 5;posicion jugador 5;jugador 6;posicion jugador 6;jugador 7;posicion jugador 7;jugador 8;posicion jugador 8;jugador 9;posicion jugador 9;jugador 10;posicion jugador 10;jugador 11;posicion jugador 11;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local
19/7/23;Slovan Bratislava;0;3;4;36;-1;Swift Hesperange;5;2;39;331;72;20;3;0;0;Milan Borjan;Portero;Kenan Bajrić;Defensor;Guram Kashia;Defensor;Kevin Wimmer;Defensor;Lucas Lovat;Defensor;Kyriakos Savvidis;Mediocampista;Jaba Kankava;Mediocampista;Tigran Barseghyan;Mediocampista;Marko Tolic;Mediocampista;Vladimír Weiss;Mediocampista;Aleksandar Čavrić;Delantero;0;2;2;1;0;0;1;0
20/5/23;Slovan Bratislava;-1;0;6;36;-1;Podbrezová;12;5;44;446;77;7;0;0;1;Adrian Chovan;Portero;Lukáš Pauschek;Defensor;Richard Križan;Defensor;Siemen Voet;Defensor;Lucas Lovat;Defensor;Juraj Kucka;Mediocampista;Vladimír Weiss;Mediocampista;Filip Lichý;Mediocampista;Tigran Barseghyan;Delantero;Malik Abubakari;Delantero;Jaromír Zmrhal;Delantero;0;0;0;0;0;1;0;1
13/5/23;Slovan Bratislava;-1;0;30;36;-1;Banská Bystrica;13;5;45;393;74;10;0;0;3;Martin Trnovsky;Portero;Jurij Medvedev;Defensor;Richard Križan;Defensor;Vernon De Marco Morlacchi;Defensor;Lucas Lovat;Defensor;Juraj Kucka;Mediocampista;Jaba Kankava;Mediocampista;Giorgi Chakvetadze;Mediocampista;Tigran Barseghyan;Delantero;Malik Abubakari;Delantero;Aleksandar Čavrić;Delantero;1;1;2;1;0;0;1;0
7/5/23;Slovan Bratislava;-1;3;0;36;-1;DAC 1904;18;6;43;286;70;11;2;1;8;Martin Trnovsky;Portero;Jurij Medvedev;Defensor;Guram Kashia;Defensor;Vernon De Marco Morlacchi;Defensor;Lucas Lovat;Defensor;Jaba Kankava;Mediocampista;Juraj Kucka;Mediocampista;Andre Green;Mediocampista;Giorgi Chakvetadze;Mediocampista;Aleksandar Čavrić;Mediocampista;Malik Abubakari;Delantero;1;2;3;1;0;0;1;0
28/4/23;Slovan Bratislava;-1;3;0;36;-1;Spartak Trnava;10;5;60;510;80;6;1;0;3;Martin Trnovsky;Portero;Jurij Medvedev;Defensor;Guram Kashia;Defensor;Vernon De Marco Morlacchi;Defensor;Lucas Lovat;Defensor;Jaba Kankava;Mediocampista;Juraj Kucka;Mediocampista;Jaromír Zmrhal;Mediocampista;Giorgi Chakvetadze;Mediocampista;Andre Green;Mediocampista;Aleksandar Čavrić;Delantero;1;0;1;1;0;0;0;1
23/4/23;Slovan Bratislava;-1;3;6;36;-1;Žilina;10;5;41;423;78;9;0;0;2;Martin Trnovsky;Portero;Jurij Medvedev;Defensor;Guram Kashia;Defensor;Vernon De Marco Morlacchi;Defensor;Lukáš Pauschek;Defensor;Juraj Kucka;Mediocampista;Jaba Kankava;Mediocampista;Vladimír Weiss;Mediocampista;Giorgi Chakvetadze;Mediocampista;Andre Green;Mediocampista;Aleksandar Čavrić;Delantero;2;2;4;1;0;0;1;0
16/4/23;Slovan Bratislava;-1;3;30;36;-1;Banská Bystrica;11;6;51;375;77;14;2;0;6;Martin Trnovsky;Portero;Jurij Medvedev;Defensor;Guram Kashia;Defensor;Vernon De Marco Morlacchi;Defensor;Lucas Lovat;Defensor;Jaba Kankava;Mediocampista;Juraj Kucka;Mediocampista;Jaromír Zmrhal;Mediocampista;Vladimír Weiss;Mediocampista;Giorgi Chakvetadze;Mediocampista;Aleksandar Čavrić;Delantero;1;3;4;1;0;0;0;1
9/4/23;Slovan Bratislava;-1;3;0;36;-1;DAC 1904;15;4;45;347;72;15;2;0;5;Martin Trnovsky;Portero;Jurij Medvedev;Defensor;Guram Kashia;Defensor;Vernon De Marco Morlacchi;Defensor;Lucas Lovat;Defensor;Juraj Kucka;Mediocampista;Jaba Kankava;Mediocampista;Aleksandar Čavrić;Mediocampista;Andre Green;Mediocampista;Vladimír Weiss;Mediocampista;Tigran Barseghyan;Delantero;0;2;2;1;0;0;0;1
2/4/23;Slovan Bratislava;-1;3;0;36;-1;Spartak Trnava;8;1;62;502;84;19;1;0;5;Martin Trnovsky;Portero;Jurij Medvedev;Defensor;Guram Kashia;Defensor;Vernon De Marco Morlacchi;Defensor;Lucas Lovat;Defensor;Juraj Kucka;Mediocampista;Jaba Kankava;Mediocampista;Aleksandar Čavrić;Mediocampista;Giorgi Chakvetadze;Mediocampista;Vladimír Weiss;Mediocampista;Malik Abubakari;Delantero;0;0;0;0;1;0;1;0
19/3/23;Slovan Bratislava;-1;0;6;36;-1;Podbrezová;10;4;45;366;71;10;2;0;5;Martin Trnovsky;Portero;Lukáš Pauschek;Defensor;Guram Kashia;Defensor;Vernon De Marco Morlacchi;Defensor;Jaromír Zmrhal;Defensor;Juraj Kucka;Mediocampista;Vladimír Weiss;Mediocampista;Jaba Kankava;Mediocampista;Tigran Barseghyan;Delantero;Zuberu Sharani;Delantero;Andre Green;Delantero;1;1;2;1;0;0;1;0
