Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Vitor Eudes-Fluminense;Claudio Rodrigues Gomes-Fluminense;Manoel Messias Silva Carvalho-Fluminense;Thiago dos Santos-Fluminense;Renê Rodrigues Martins-Fluminense;Hércules Pereira do Nascimento-Fluminense;Facundo Bernal-Fluminense;Kevin Serna-Fluminense;Rubén Lezcano-Fluminense;Joaquín Lavega-Fluminense;Paulo Baya-Fluminense;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Fábio Deivson Lopes Maciel-Fluminense;Samuel Xavier-Fluminense;Ignácio da Silva Oliveira-Fluminense;Juan Pablo Freytes-Fluminense;Gabriel Fuentes-Fluminense;Matheus Martinelli-Fluminense;Jhon Arias-Fluminense;Paulo Henrique Ganso-Fluminense;Agustín Canobbio-Fluminense;Everaldo Stum-Fluminense;Gustavo Nonato Santana-Fluminense;Marcos da Silva-Fluminense;Germán Cano-Fluminense;Júlio César Lima Fidelis-Fluminense;Vagno de Sousa Brito Júnior-Fluminense;Vinícius Moreira de Lima-Fluminense;Thiago Silva-Fluminense;Leonardo de Oliveira Jance-Fluminense;Otávio-Fluminense;Diogo Barbosa-Fluminense;Kauã Elias-Fluminense;Victor Hugo-Fluminense;Marquinhos-Fluminense;Marcelo Vieira-Fluminense;Antônio Carlos Cunha Capocasali Júnior-Fluminense;Felipe Melo-Fluminense;André Trindade da Costa Neto-Fluminense;Esquerdinha-Fluminense;Alexsander Christian Gomes da Costa-Fluminense;Isaac-Fluminense;John Kennedy-Fluminense;Marlon Santos-Fluminense;Gabriel Appelt Pires-Fluminense;David Terans-Fluminense;Renato Augusto-Fluminense;Douglas Costa-Fluminense;Felipe Andrade-Fluminense;Lelê-Fluminense;Nino-Fluminense;Lucas Justen-Fluminense;David Braz-Fluminense;Leonardo Fernández López-Fluminense;Daniel Sampaio Simões-Fluminense;Yony González-Fluminense;Giovanni Manson-Fluminense;Pedro Rangel-Fluminense;Gabriel Pirani-Fluminense;Alan Carvalho-Fluminense;Vitor Mendes-Fluminense
2024-10-26;Fluminense;10;3;3;197;693;Vitória;2;4;11;12;4;3;0.51;0.49;426;0.85;7;15;2;4;0;0;5;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7;0.0408333333333333;0.2857142857142857;362;0.0193370165745856;709.8039215686274;0.4545454545454545;9.803921568627452;-1;0.02;-2;-2;-8;0.0258215962441314;0.0909090909090909;0.51;5.0;0;1;1;0;0;1;1;0;0.0909090909090909;0.25;0.0023474178403755;11.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-10-22;Fluminense;10;3;17;197;649;Paranaense;3;4;14;6;5;2;0.76;0.24;727;0.89;9;15;3;4;0;0;5;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3;0.04;0.3333333333333333;647;0.0139103554868624;851.3157894736842;0.3571428571428571;6.578947368421052;8;0.52;2;-1;-6;0.0192572214580467;0.0714285714285714;0.76;5.0;0;1;1;1;0;0;0;1;0.0714285714285714;0.2;0.0013755158184319;14.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-10-17;Fluminense;10;3;3;197;214;Flamengo;3;1;12;20;3;5;0.39;0.61;350;0.78;15;15;3;1;0;0;1;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;5;0.0305;0.2;273;0.0549450549450549;700.0;0.0833333333333333;2.564102564102564;-8;-0.2199999999999999;-4;2;0;0.0342857142857142;0.1666666666666666;0.195;0.5;0;2;2;1;0;0;1;0;0.1666666666666666;0.6666666666666666;0.0057142857142857;6.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-10-03;Fluminense;10;3;3;197;636;Cruzeiro;8;3;14;13;5;5;0.47;0.53;382;0.81;19;16;8;3;0;0;2;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0.0407692307692307;0.4210526315789473;309;0.0614886731391585;657.4468085106383;0.1428571428571428;4.25531914893617;1;-0.06;0;5;3;0.0366492146596858;0.0714285714285714;0.47;2.0;0;1;1;1;0;0;0;1;0.0714285714285714;0.2;0.0026178010471204;14.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-09-29;Fluminense;10;3;0;197;776;Atlético Goianiense;3;1;13;16;2;7;0.61;0.39;494;0.85;14;15;2;1;1;0;3;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;4;0.024375;0.2142857142857142;420;0.0333333333333333;688.5245901639345;0.2307692307692307;4.918032786885246;-3;0.2199999999999999;-1;2;-1;0.0263157894736842;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-09-25;Fluminense;-1;3;29;197;220;Atlético Mineiro;4;3;3;25;0;7;0.33;0.67;263;0.7;5;14;4;3;0;0;1;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;6;0.0268;0.8;184;0.0271739130434782;557.5757575757575;0.3333333333333333;3.0303030303030303;-22;-0.34;-5;1;-9;0.0114068441064638;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-09-21;Fluminense;10;3;3;197;210;Botafogo;1;1;13;9;5;6;0.49;0.51;411;0.85;13;17;1;1;0;0;5;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;4;0.0566666666666666;0.0769230769230769;349;0.0372492836676217;712.2448979591837;0.3846153846153846;10.20408163265306;4;-0.02;1;0;-4;0.0316301703163017;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-09-18;Fluminense;-1;3;2;197;220;Atlético Mineiro;3;2;13;9;3;2;0.52;0.48;496;0.88;16;9;3;2;0;0;7;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;2;0.0533333333333333;0.1875;436;0.036697247706422;838.4615384615385;0.5384615384615384;13.461538461538462;4;0.04;5;1;7;0.0262096774193548;0.0769230769230769;0.52;7.0;0;1;1;1;0;0;0;1;0.0769230769230769;0.3333333333333333;0.002016129032258;13.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-09-15;Fluminense;10;3;3;197;779;Juventude;4;5;8;12;1;5;0.46;0.54;404;0.8;9;8;4;5;0;0;5;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;8;0.045;0.4444444444444444;323;0.0278637770897832;702.1739130434783;0.625;10.869565217391305;-4;-0.08;-3;-1;1;0.0198019801980198;0.125;0.46;5.0;1;0;1;0;0;1;1;0;0.125;1.0;0.0024752475247524;8.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-09-01;Fluminense;10;3;3;197;201;São Paulo;4;4;10;14;5;3;0.44;0.56;418;0.86;13;16;4;4;0;0;5;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;4;0.04;0.3076923076923077;359;0.0362116991643454;815.9090909090909;0.5;11.363636363636363;-4;-0.12;1;0;-3;0.0239234449760765;0.2;0.22;2.5;1;1;2;1;0;0;0;1;0.2;0.4;0.0047846889952153;5.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-08-24;Fluminense;10;3;29;197;220;Atlético Mineiro;3;5;8;19;6;0;0.39;0.61;335;0.77;7;19;3;5;0;0;2;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;5;0.0321052631578947;0.4285714285714285;258;0.0271317829457364;661.5384615384615;0.25;5.128205128205128;-11;-0.2199999999999999;-3;-2;-12;0.0238805970149253;0.25;0.195;1.0;1;1;2;1;0;0;1;0;0.25;0.3333333333333333;0.0059701492537313;4.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-08-20;Fluminense;-1;3;17;197;206;Grêmio;5;3;13;6;4;2;0.53;0.47;388;0.86;12;11;5;3;0;0;7;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2;0.0783333333333333;0.4166666666666667;334;0.0359281437125748;630.188679245283;0.5384615384615384;13.20754716981132;7;0.06;5;2;1;0.0335051546391752;0.1538461538461538;0.265;3.5;2;0;2;1;0;0;0;1;0.1538461538461538;0.5;0.0051546391752577;6.5;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-08-17;Fluminense;10;3;17;197;652;Corinthians;2;2;16;8;4;2;0.56;0.44;456;0.88;10;17;2;2;0;0;6;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2;0.055;0.2;401;0.0249376558603491;716.0714285714286;0.375;10.714285714285714;8;0.12;4;0;-7;0.0350877192982456;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-08-13;Fluminense;-1;3;3;197;206;Grêmio;3;3;13;12;5;4;0.6;0.4;537;0.89;5;8;3;2;0;1;6;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.0333333333333333;0.6;478;0.0104602510460251;796.6666666666667;0.4615384615384615;10.0;1;0.1999999999999999;2;0;-3;0.0242085661080074;0.0769230769230769;0.6;6.0;0;1;1;0;0;1;1;0;0.0769230769230769;0.2;0.0018621973929236;13.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-08-10;Fluminense;10;3;3;197;777;Vasco da Gama;3;3;12;8;3;3;0.57;0.43;547;0.9;12;23;3;3;0;0;3;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;0.05375;0.25;492;0.024390243902439;863.1578947368422;0.25;5.2631578947368425;4;0.1399999999999999;-3;0;-11;0.0219378427787934;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-08-07;Fluminense;12;3;3;197;779;Juventude;1;4;24;9;10;5;0.82;0.18;740;0.91;4;17;1;4;0;0;14;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2;0.02;0.25;673;0.0059435364041604;820.7317073170732;0.5833333333333334;17.073170731707318;15;0.6399999999999999;12;-3;-13;0.0324324324324324;0.0833333333333333;0.41;7.0;0;2;2;0;1;0;0;1;0.0833333333333333;0.2;0.0027027027027027;12.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-08-04;Fluminense;10;3;0;197;697;Bahía;3;2;12;11;6;3;0.49;0.51;458;0.87;12;10;3;2;0;0;3;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3;0.0463636363636363;0.25;398;0.0301507537688442;812.2448979591837;0.25;6.122448979591836;1;-0.02;0;1;2;0.0262008733624454;0.0833333333333333;0.49;3.0;1;0;1;1;0;0;0;1;0.0833333333333333;0.1666666666666666;0.0021834061135371;12.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-08-01;Fluminense;12;8;3;197;779;Juventude;1;3;11;19;4;4;0.53;0.47;493;0.83;9;17;1;3;0;0;3;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;7;0.0247368421052631;0.1111111111111111;409;0.0220048899755501;771.6981132075472;0.2727272727272727;5.660377358490566;-8;0.06;-4;-2;-8;0.0223123732251521;0.1818181818181818;0.265;1.5;1;1;2;0;0;1;1;0;0.1818181818181818;0.5;0.0040567951318458;5.5;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-07-28;Fluminense;10;3;3;197;659;Bragantino;2;1;7;13;3;2;0.41;0.59;328;0.75;13;12;2;1;0;0;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;5;0.0453846153846153;0.1538461538461538;246;0.0528455284552845;600.0;0.8571428571428571;14.634146341463415;-6;-0.18;1;1;1;0.0213414634146341;0.1428571428571428;0.41;6.0;1;0;1;1;0;0;1;0;0.1428571428571428;0.3333333333333333;0.0030487804878048;7.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-07-24;Fluminense;10;3;3;197;217;Palmeiras;2;3;14;7;2;1;0.51;0.49;442;0.84;14;19;2;3;0;0;4;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0.0699999999999999;0.1428571428571428;371;0.0377358490566037;727.4509803921568;0.2857142857142857;7.84313725490196;7;0.02;2;-1;-5;0.0316742081447963;0.0714285714285714;0.51;4.0;0;1;1;1;0;0;0;1;0.0714285714285714;0.5;0.002262443438914;14.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-07-21;Fluminense;10;5;5;197;656;Cuiabá;3;1;10;16;4;6;0.53;0.47;469;0.86;6;19;2;1;1;0;4;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;0.029375;0.5;403;0.0148883374689826;760.377358490566;0.4;7.547169811320754;-6;0.06;-2;2;-13;0.021321961620469;0.1;0.53;4.0;0;1;1;1;0;0;1;0;0.1;0.25;0.0021321961620469;10.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-07-11;Fluminense;10;3;1;197;778;Criciúma;1;2;18;13;10;4;0.6;0.4;590;0.86;7;15;1;2;0;0;5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0.0307692307692307;0.1428571428571428;507;0.0138067061143984;845.0;0.2777777777777778;8.333333333333334;5;0.1999999999999999;3;-1;-8;0.0305084745762711;0.0555555555555555;0.6;5.0;0;1;1;0;1;0;1;0;0.0555555555555555;0.1;0.0016949152542372;18.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-07-07;Fluminense;10;3;3;197;644;Fortaleza;2;1;11;19;3;6;0.58;0.42;456;0.84;14;13;2;1;0;0;3;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12;0.0221052631578947;0.1428571428571428;383;0.0365535248041775;660.344827586207;0.2727272727272727;5.172413793103448;-8;0.1599999999999999;-9;1;1;0.0241228070175438;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-07-04;Fluminense;10;3;3;197;641;Internacional;6;5;8;12;3;4;0.55;0.45;498;0.89;17;17;6;5;0;0;3;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.0375;0.3529411764705882;443;0.0383747178329571;805.4545454545454;0.375;5.454545454545454;-4;0.1;-1;1;0;0.0160642570281124;0.125;0.55;3.0;1;0;1;0;1;0;0;1;0.125;0.3333333333333333;0.002008032128514;8.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-06-30;Fluminense;10;17;3;197;206;Grêmio;2;2;8;16;3;9;0.53;0.47;488;0.85;14;13;1;2;1;0;1;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;0.029375;0.1428571428571428;415;0.0337349397590361;783.0188679245283;0.125;1.8867924528301885;-8;0.06;-5;0;1;0.0163934426229508;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-06-23;Fluminense;10;1;3;197;214;Flamengo;3;3;2;14;0;4;0.55;0.45;468;0.83;16;13;2;3;1;0;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;0.0321428571428571;0.1875;388;0.0412371134020618;705.4545454545454;1.0;3.636363636363636;-12;0.1;-4;0;3;0.0042735042735042;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-06-19;Fluminense;10;3;20;197;636;Cruzeiro;2;3;9;17;4;5;0.66;0.34;632;0.89;11;16;2;3;0;0;5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;0.02;0.1818181818181818;562;0.0195729537366548;851.5151515151515;0.5555555555555556;7.575757575757575;-8;0.32;-1;-1;-5;0.0142405063291139;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-06-15;Fluminense;10;3;0;197;776;Atlético Goianiense;5;1;9;17;5;7;0.56;0.44;563;0.83;10;12;4;1;1;0;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.0258823529411764;0.5;467;0.0214132762312633;833.9285714285713;0.3333333333333333;5.357142857142857;-8;0.12;0;4;-2;0.0159857904085257;0.1111111111111111;0.56;3.0;1;0;1;0;0;1;0;1;0.1111111111111111;0.2;0.0017761989342806;9.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
