Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;Remates;Remates al arco;Posesión;Pases;Precisión de los pases;Faltas;Tarjetas amarillas;Tarjetas rojas;Tiros de esquina;jugador 1;posicion jugador 1;jugador 2;posicion jugador 2;jugador 3;posicion jugador 3;jugador 4;posicion jugador 4;jugador 5;posicion jugador 5;jugador 6;posicion jugador 6;jugador 7;posicion jugador 7;jugador 8;posicion jugador 8;jugador 9;posicion jugador 9;jugador 10;posicion jugador 10;jugador 11;posicion jugador 11;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local
19/2/23;Lens;2;17;29;765;769;Nantes;19;6;58;580;87;9;0;0;2;Brice Samba;Portero;Jonathan Gradit;Defensor;Kevin Danso;Defensor;Facundo Medina;Defensor;Przemysław Frankowski;Mediocampista;Salis Abdul Samed;Mediocampista;Seko Fofana;Mediocampista;Deiver Machado;Mediocampista;Adrien Thomasson;Mediocampista;Angelo Fulgini;Mediocampista;Florian Sotoca;Delantero;2;1;3;1;0;0;0;1
12/2/23;Lens;2;17;29;765;90;Lyon;14;4;59;599;84;11;1;0;5;Brice Samba;Portero;Jonathan Gradit;Defensor;Kevin Danso;Defensor;Facundo Medina;Defensor;Julien Le Cardinal;Mediocampista;Salis Abdul Samed;Mediocampista;Seko Fofana;Mediocampista;Deiver Machado;Mediocampista;Adrien Thomasson;Mediocampista;Angelo Fulgini;Mediocampista;Florian Sotoca;Delantero;1;0;1;0;0;1;1;0
9/2/23;Lens;13;17;1;765;-1;Lorient;15;5;54;555;86;11;3;0;4;Jean-Louis Leca;Portero;Jonathan Gradit;Defensor;Jean Onana;Defensor;Ismaël Boura;Defensor;Przemysław Frankowski;Mediocampista;Łukasz Poręba;Mediocampista;Salis Abdul Samed;Mediocampista;David Costa;Mediocampista;Angelo Fulgini;Mediocampista;Adrien Thomasson;Mediocampista;Loïs Openda;Delantero;1;0;1;0;1;0;1;0
5/2/23;Lens;2;9;7;765;5;Stade Brestois;20;7;67;553;89;9;2;0;5;Brice Samba;Portero;Julien Le Cardinal;Defensor;Jonathan Gradit;Defensor;Kevin Danso;Defensor;Facundo Medina;Defensor;Deiver Machado;Defensor;Florian Sotoca;Mediocampista;Salis Abdul Samed;Mediocampista;Seko Fofana;Mediocampista;David Costa;Mediocampista;Loïs Openda;Delantero;0;1;1;0;1;0;1;0
1/2/23;Lens;2;6;9;765;109;Niza;9;4;56;518;84;12;0;0;5;Brice Samba;Portero;Jonathan Gradit;Defensor;Kevin Danso;Defensor;Facundo Medina;Defensor;Przemysław Frankowski;Mediocampista;Seko Fofana;Mediocampista;Jean Onana;Mediocampista;Massadio Haïdara;Mediocampista;Adrien Thomasson;Delantero;Wesley Saïd;Delantero;David Costa;Delantero;0;0;0;0;0;1;0;1
28/1/23;Lens;2;6;17;765;-1;Troyes;21;4;74;650;88;7;1;0;11;Brice Samba;Portero;Jonathan Gradit;Defensor;Kevin Danso;Defensor;Massadio Haïdara;Defensor;Przemysław Frankowski;Mediocampista;Salis Abdul Samed;Mediocampista;Seko Fofana;Mediocampista;Deiver Machado;Mediocampista;Florian Sotoca;Delantero;Loïs Openda;Delantero;Alexis Claude-Maurice;Delantero;0;1;1;0;1;0;1;0
22/1/23;Lens;13;17;0;765;5;Stade Brestois;12;5;53;595;86;11;0;0;0;Jean-Louis Leca;Portero;Jonathan Gradit;Defensor;Kevin Danso;Defensor;Facundo Medina;Defensor;Julien Le Cardinal;Mediocampista;Seko Fofana;Mediocampista;Salis Abdul Samed;Mediocampista;Deiver Machado;Mediocampista;Adrien Thomasson;Mediocampista;Alexis Claude-Maurice;Mediocampista;Wesley Saïd;Delantero;3;0;3;1;0;0;1;0
14/1/23;Lens;2;6;5;765;770;Auxerre;10;2;69;581;90;21;2;0;9;Brice Samba;Portero;Jonathan Gradit;Defensor;Kevin Danso;Defensor;Facundo Medina;Defensor;Przemysław Frankowski;Mediocampista;Salis Abdul Samed;Mediocampista;Seko Fofana;Mediocampista;Massadio Haïdara;Mediocampista;Florian Sotoca;Delantero;Loïs Openda;Delantero;David Costa;Delantero;0;1;1;1;0;0;0;1
11/1/23;Lens;2;17;4;765;767;Racing de Estrasburgo;15;8;66;618;89;10;1;0;4;Brice Samba;Portero;Jonathan Gradit;Defensor;Kevin Danso;Defensor;Facundo Medina;Defensor;Przemysław Frankowski;Mediocampista;Jean Onana;Mediocampista;Seko Fofana;Mediocampista;Deiver Machado;Mediocampista;Florian Sotoca;Mediocampista;Alexis Claude-Maurice;Mediocampista;Loïs Openda;Delantero;2;0;2;0;1;0;1;0
7/1/23;Lens;13;17;0;765;-1;Linas-Montlhery;16;5;68;552;88;10;0;0;10;Jean-Louis Leca;Portero;Jonathan Gradit;Defensor;Kevin Danso;Defensor;Massadio Haïdara;Defensor;Julien Le Cardinal;Mediocampista;Łukasz Poręba;Mediocampista;Salis Abdul Samed;Mediocampista;Ismaël Boura;Mediocampista;Alexis Claude-Maurice;Mediocampista;Rémy Labeau Lascary;Mediocampista;Loïs Openda;Delantero;0;2;2;1;0;0;1;0
