Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Lasse Finn Rieß-Mainz 05;Danny da Costa-Mainz 05;Andreas Hanche-Olsen-Mainz 05;Dominik Kohr-Mainz 05;Anthony Caci-Mainz 05;Kaishu Sano-Mainz 05;Nadiem Amiri-Mainz 05;Phillipp Mwene-Mainz 05;Paul Nebel-Mainz 05;Lee Jae-sung-Mainz 05;Jonathan Burkardt-Mainz 05;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Robin Zentner-Mainz 05;Moritz Jenz-Mainz 05;Nikolas Veratschnig-Mainz 05;Nelson Weiper-Mainz 05;Silvan Widmer-Mainz 05;Stefan Bell-Mainz 05;Armindo Sieb-Mainz 05;Maxim Leitsch-Mainz 05;Gabriel Vidović-Mainz 05;Hong Hyun-seok-Mainz 05;Karim Onisiwo-Mainz 05;Sepp van den Berg-Mainz 05;Leandro Barreiro-Mainz 05;Brajan Gruda-Mainz 05;Edimilson Fernandes-Mainz 05;Ludovic Ajorque-Mainz 05;Josuha Guilavogui-Mainz 05;Tom Krauß-Mainz 05;Merveille Papela-Mainz 05;Jessic Ngankam-Mainz 05;Marco Richter-Mainz 05;Daniel Batz-Mainz 05;Aymen Barkok-Mainz 05;Anton Stach-Mainz 05;Finn Dahmen-Mainz 05;Aarón Martín-Mainz 05;Marcus Ingvartsen-Mainz 05;Alexander Hack-Mainz 05;Angelo Fulgini-Mainz 05;Anderson Lucoqui-Mainz 05;Keanu Kraft-Mainz 05;Marlon Mustapha-Mainz 05;Eniss Shabani-Mainz 05;Moussa Niakhaté-Mainz 05;Daniel Brosinski-Mainz 05;Jean-Paul Boetius-Mainz 05
2024-11-24;Mainz 05;9;17;30;174;177;KSV Holstein;0;1;18;7;7;2;0.62;0.38;556;0.84;7;11;0;1;0;0;6;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2;0.054285714285714284;0.0;467;0.014989293361884369;753.2258064516129;0.3333333333333333;9.67741935483871;11;0.24;4;-1;-4;0.03237410071942446;0.16666666666666666;0.20666666666666667;2.0;2;1;3;1;0;0;1;0;0.16666666666666666;0.42857142857142855;0.00539568345323741;6.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-11-09;Mainz 05;9;17;7;174;11;Dortmund;3;2;13;2;9;1;0.53;0.47;478;0.84;17;5;3;1;0;1;8;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0;0.235;0.17647058823529413;402;0.04228855721393035;758.4905660377358;0.6153846153846154;15.094339622641508;11;0.06000000000000005;8;1;12;0.027196652719665274;0.23076923076923078;0.17666666666666667;2.6666666666666665;2;1;3;1;0;0;0;1;0.23076923076923078;0.3333333333333333;0.006276150627615063;4.333333333333333;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-11-03;Mainz 05;9;17;3;174;170;Friburgo;2;1;9;10;2;2;0.49;0.51;459;0.78;12;9;2;1;0;0;4;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;8;0.051000000000000004;0.16666666666666666;358;0.0335195530726257;730.6122448979592;0.4444444444444444;8.16326530612245;-1;-0.020000000000000018;-4;1;3;0.0196078431372549;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-10-30;Mainz 05;23;17;3;174;23;Bayern;3;1;6;15;4;10;0.2;0.8;225;0.75;17;10;3;1;0;0;1;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;2;0.05333333333333334;0.17647058823529413;169;0.10059171597633136;845.0;0.16666666666666666;5.0;-9;-0.6000000000000001;-1;2;7;0.02666666666666667;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-10-25;Mainz 05;9;17;3;174;172;Mönchengladbach;3;2;23;9;6;5;0.52;0.48;473;0.8;16;16;3;2;0;0;2;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;4;0.05333333333333333;0.1875;378;0.042328042328042326;726.9230769230769;0.08695652173913043;3.846153846153846;14;0.040000000000000036;-2;1;0;0.048625792811839326;0.043478260869565216;0.52;2.0;0;1;1;0;1;0;0;1;0.043478260869565216;0.16666666666666666;0.0021141649048625794;23.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-10-19;Mainz 05;9;17;17;174;31;RB Leipzig;1;3;17;11;2;5;0.54;0.46;509;0.78;12;15;1;3;0;0;5;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;3;0.04181818181818182;0.08333333333333333;397;0.030226700251889168;735.1851851851851;0.29411764705882354;9.25925925925926;6;0.08000000000000002;2;-2;-3;0.03339882121807466;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-10-05;Mainz 05;9;17;17;174;176;St. Pauli;3;0;8;19;4;4;0.44;0.56;420;0.76;16;12;3;0;0;0;2;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;2;0.02947368421052632;0.1875;319;0.050156739811912224;725.0;0.25;4.545454545454546;-11;-0.12000000000000005;0;3;4;0.01904761904761905;0.375;0.14666666666666667;0.6666666666666666;2;1;3;1;0;0;1;0;0.375;0.75;0.007142857142857143;2.6666666666666665;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-09-28;Mainz 05;9;17;3;174;142;Heidenheim;3;5;7;14;2;6;0.51;0.49;390;0.75;10;10;2;4;1;1;7;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;6;0.034999999999999996;0.3;292;0.03424657534246575;572.5490196078431;1.0;13.72549019607843;-7;0.020000000000000018;1;-2;0;0.017948717948717947;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-09-20;Mainz 05;9;17;17;174;173;Augsburgo;4;4;5;29;3;8;0.26;0.74;202;0.57;12;7;3;3;1;1;1;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;14;0.025517241379310343;0.3333333333333333;115;0.10434782608695652;442.3076923076923;0.2;3.846153846153846;-24;-0.48;-13;0;5;0.024752475247524754;0.6;0.08666666666666667;0.3333333333333333;2;1;3;1;0;0;1;0;0.6;1.0;0.01485148514851485;1.6666666666666667;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-09-15;Mainz 05;9;17;17;174;171;Werder Bremen;3;2;16;14;5;5;0.58;0.42;477;0.81;12;7;3;1;0;1;10;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;4;0.03;0.25;386;0.031088082901554404;665.5172413793103;0.625;17.24137931034483;2;0.15999999999999998;6;1;5;0.033542976939203356;0.0625;0.58;10.0;1;0;1;0;0;1;0;1;0.0625;0.2;0.0020964360587002098;16.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-08-31;Mainz 05;9;17;3;174;18;Stuttgart;2;4;11;28;7;12;0.36;0.64;288;0.77;12;6;2;4;0;0;2;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;11;0.022857142857142857;0.16666666666666666;222;0.05405405405405406;616.6666666666667;0.18181818181818182;5.555555555555555;-17;-0.28;-9;-2;6;0.03819444444444445;0.2727272727272727;0.12;0.6666666666666666;1;2;3;0;1;0;1;0;0.2727272727272727;0.42857142857142855;0.010416666666666666;3.6666666666666665;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-08-24;Mainz 05;9;17;17;174;169;FC Union Berlin;1;3;14;15;3;5;0.54;0.46;379;0.77;10;15;1;3;0;0;8;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;9;0.03066666666666667;0.1;292;0.03424657534246575;540.7407407407408;0.5714285714285714;14.814814814814813;-1;0.08000000000000002;-1;-2;-5;0.036939313984168866;0.07142857142857142;0.54;8.0;0;1;1;0;1;0;0;1;0.07142857142857142;0.3333333333333333;0.002638522427440633;14.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-08-16;Mainz 05;23;17;6;174;617;Wehen Wiesbaden;4;2;20;11;9;3;0.65;0.35;658;0.81;19;18;4;2;0;0;10;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;7;0.031818181818181815;0.21052631578947367;533;0.03564727954971857;820.0;0.5;15.384615384615383;9;0.30000000000000004;3;2;1;0.030395136778115502;0.15;0.21666666666666667;3.3333333333333335;0;3;3;1;0;0;1;0;0.15;0.3333333333333333;0.004559270516717325;6.666666666666667;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-11;Mainz 05;9;17;0;174;11;Dortmund;2;2;14;9;6;2;0.31;0.69;279;0.72;14;11;2;2;0;0;4;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;2;0.07666666666666666;0.14285714285714285;201;0.06965174129353234;648.3870967741935;0.2857142857142857;12.903225806451614;5;-0.37999999999999995;2;0;3;0.05017921146953405;0.21428571428571427;0.10333333333333333;1.3333333333333333;3;0;3;1;0;0;0;1;0.21428571428571427;0.5;0.010752688172043012;4.666666666666667;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-05;Mainz 05;9;17;14;174;142;Heidenheim;3;2;10;15;4;5;0.55;0.45;524;0.78;8;8;3;2;0;0;3;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;6;0.030000000000000002;0.375;409;0.019559902200488997;743.6363636363636;0.3;5.454545454545454;-5;0.10000000000000003;-3;1;0;0.019083969465648856;0.1;0.55;3.0;1;0;1;0;1;0;1;0;0.1;0.25;0.0019083969465648854;10.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-28;Mainz 05;9;17;3;174;190;Colonia;5;4;16;17;4;6;0.38;0.62;251;0.63;17;13;4;4;1;0;6;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;6;0.036470588235294116;0.29411764705882354;158;0.10759493670886076;415.7894736842105;0.375;15.789473684210526;-1;-0.24;0;1;4;0.06374501992031872;0.0625;0.38;6.0;1;0;1;0;1;0;0;1;0.0625;0.25;0.00398406374501992;16.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-21;Mainz 05;9;17;17;174;170;Friburgo;4;3;16;6;3;3;0.61;0.39;547;0.8;15;17;4;3;0;0;4;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;2;0.065;0.26666666666666666;438;0.03424657534246575;718.032786885246;0.25;6.557377049180328;10;0.21999999999999997;2;1;-2;0.029250457038391225;0.0625;0.61;4.0;1;0;1;0;1;0;1;0;0.0625;0.3333333333333333;0.0018281535648994515;16.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-13;Mainz 05;9;17;2;174;97;Hoffenheim;0;2;25;5;8;1;0.46;0.54;331;0.72;12;14;0;2;0;0;9;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;3;0.10800000000000001;0.0;238;0.05042016806722689;517.391304347826;0.36;19.565217391304348;20;-0.08000000000000002;6;-2;-2;0.0755287009063444;0.16;0.115;2.25;0;4;4;1;0;0;0;1;0.16;0.5;0.012084592145015106;6.25;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-06;Mainz 05;9;17;14;174;191;SV Darmstadt 98;2;3;18;14;9;2;0.6;0.4;500;0.84;17;10;2;3;0;0;5;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1;0.028571428571428574;0.11764705882352941;420;0.04047619047619048;700.0;0.2777777777777778;8.333333333333334;4;0.19999999999999996;4;-1;7;0.036;0.2222222222222222;0.15;1.25;1;3;4;1;0;0;0;1;0.2222222222222222;0.4444444444444444;0.008;4.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-30;Mainz 05;9;17;1;174;31;RB Leipzig;5;2;8;20;2;10;0.33;0.67;320;0.7;15;10;5;2;0;0;2;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;12;0.0335;0.3333333333333333;224;0.06696428571428571;678.7878787878788;0.25;6.0606060606060606;-12;-0.34;-10;3;5;0.025;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-16;Mainz 05;9;17;22;174;178;Bochum;4;3;15;11;4;2;0.51;0.49;362;0.64;15;16;4;3;0;0;7;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;6;0.04454545454545455;0.26666666666666666;232;0.06465517241379311;454.9019607843137;0.4666666666666667;13.72549019607843;4;0.020000000000000018;1;1;-1;0.04143646408839779;0.13333333333333333;0.255;3.5;1;1;2;1;0;0;0;1;0.13333333333333333;0.5;0.0055248618784530384;7.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-09;Mainz 05;9;17;3;174;23;Bayern;1;1;14;24;2;12;0.41;0.59;387;0.87;7;8;1;1;0;0;7;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;6;0.024583333333333332;0.14285714285714285;337;0.020771513353115726;821.9512195121952;0.5;17.073170731707318;-10;-0.18;1;0;-1;0.03617571059431524;0.07142857142857142;0.41;7.0;1;0;1;0;0;1;1;0;0.07142857142857142;0.5;0.002583979328165375;14.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-02;Mainz 05;9;17;0;174;172;Mönchengladbach;4;1;19;14;3;5;0.43;0.57;332;0.73;11;16;3;1;1;0;12;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;6;0.04071428571428571;0.36363636363636365;242;0.045454545454545456;562.7906976744187;0.631578947368421;27.906976744186046;5;-0.13999999999999996;6;3;-5;0.0572289156626506;0.05263157894736842;0.43;12.0;1;0;1;0;1;0;0;1;0.05263157894736842;0.3333333333333333;0.0030120481927710845;19.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-23;Mainz 05;9;6;17;174;6;Leverkusen;6;3;13;17;5;7;0.33;0.67;340;0.75;16;14;5;3;1;0;2;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;11;0.039411764705882354;0.375;255;0.06274509803921569;772.7272727272726;0.15384615384615385;6.0606060606060606;-4;-0.34;-9;3;2;0.03823529411764706;0.07692307692307693;0.33;2.0;1;0;1;0;0;1;1;0;0.07692307692307693;0.2;0.0029411764705882353;13.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-17;Mainz 05;9;6;22;174;173;Augsburgo;3;3;18;10;4;3;0.45;0.55;300;0.68;8;16;3;2;0;1;7;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;7;0.05500000000000001;0.375;204;0.0392156862745098;453.3333333333333;0.3888888888888889;15.555555555555555;8;-0.10000000000000003;0;0;-8;0.06;0.05555555555555555;0.45;7.0;1;0;1;1;0;0;0;1;0.05555555555555555;0.25;0.0033333333333333335;18.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-11;Mainz 05;9;17;3;174;18;Stuttgart;1;1;17;11;6;7;0.38;0.62;419;0.8;9;7;1;1;0;0;5;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;4;0.056363636363636366;0.1111111111111111;335;0.026865671641791045;881.578947368421;0.29411764705882354;13.157894736842104;6;-0.24;1;0;2;0.0405727923627685;0.058823529411764705;0.38;5.0;0;1;1;0;0;1;1;0;0.058823529411764705;0.16666666666666666;0.002386634844868735;17.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-07;Mainz 05;9;0;2;174;169;FC Union Berlin;2;4;16;16;8;4;0.45;0.55;281;0.58;14;15;2;4;0;0;8;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;3;0.034375;0.14285714285714285;163;0.08588957055214724;362.22222222222223;0.5;17.77777777777778;0;-0.10000000000000003;5;-2;-1;0.05693950177935943;0.0625;0.45;8.0;1;0;1;0;1;0;0;1;0.0625;0.125;0.0035587188612099642;16.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-03;Mainz 05;9;3;2;174;171;Werder Bremen;4;3;23;6;5;1;0.59;0.41;441;0.73;22;16;4;3;0;0;11;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1;0.06833333333333333;0.18181818181818182;322;0.06832298136645963;545.7627118644068;0.4782608695652174;18.64406779661017;17;0.18;10;1;6;0.05215419501133787;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-26;Mainz 05;9;2;17;174;87;Frankfurt;1;2;7;11;0;3;0.44;0.56;459;0.76;12;10;1;2;0;0;1;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;2;0.05090909090909091;0.08333333333333333;349;0.034383954154727794;793.1818181818181;0.14285714285714285;2.272727272727273;-4;-0.12000000000000005;-1;-1;2;0.015250544662309368;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-13;Mainz 05;9;30;3;174;175;Wolfsburg;3;4;11;9;2;4;0.52;0.48;462;0.79;21;16;3;4;0;0;7;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;3;0.05333333333333333;0.14285714285714285;365;0.057534246575342465;701.9230769230769;0.6363636363636364;13.461538461538462;2;0.040000000000000036;4;-1;5;0.023809523809523808;0.09090909090909091;0.52;7.0;0;1;1;0;1;0;0;1;0.09090909090909091;0.5;0.0021645021645021645;11.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-19;Mainz 05;9;17;0;174;11;Dortmund;4;0;11;22;6;7;0.34;0.66;339;0.73;14;11;4;0;0;0;1;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;6;0.030000000000000002;0.2857142857142857;247;0.05668016194331984;726.470588235294;0.09090909090909091;2.941176470588235;-11;-0.32;-5;4;3;0.032448377581120944;0.09090909090909091;0.34;1.0;1;0;1;0;1;0;1;0;0.09090909090909091;0.16666666666666666;0.0029498525073746312;11.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-16;Mainz 05;9;13;5;174;142;Heidenheim;3;3;19;6;4;2;0.66;0.34;490;0.74;9;20;3;3;0;0;8;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1;0.05666666666666667;0.3333333333333333;363;0.024793388429752067;550.0;0.42105263157894735;12.121212121212121;13;0.32;7;0;-11;0.03877551020408163;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
