Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Weverton-Palmeiras;Agustín Giay-Palmeiras;Gustavo Gómez Portillo-Palmeiras;Bruno Fuchs-Palmeiras;Allan-Palmeiras;Lucas Evangelista Santana de Oliveira-Palmeiras;Emiliano Martínez Toranza-Palmeiras;Vanderlan-Palmeiras;Estêvão Willian-Palmeiras;Vitor Roque-Palmeiras;Facundo Torres-Palmeiras;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Felipe Anderson-Palmeiras;Richard Ríos Montoya-Palmeiras;Joaquín Piquerez-Palmeiras;Luiz Benedetti-Palmeiras;Aníbal Moreno-Palmeiras;Maurício Magalhães Prado-Palmeiras;José Manuel López-Palmeiras;Micael-Palmeiras;Murilo Cerqueira-Palmeiras;Raphael Veiga-Palmeiras;Mayke-Palmeiras;Marcos Rocha-Palmeiras;Kaiky Naves-Palmeiras;Fábio Silva de Freitas-Palmeiras;Luighi-Palmeiras;Thalys-Palmeiras;Marcelo Lomba-Palmeiras;Caio Paulista-Palmeiras;Rômulo-Palmeiras;Vitor Reis-Palmeiras;Ronielson da Silva Barbosa-Palmeiras;Eduardo Pereira Rodrigues-Palmeiras;Zé Rafael-Palmeiras;Lázaro Vinícius-Palmeiras;Gabriel Menino-Palmeiras;Jhonatan dos Santos Rosa-Palmeiras;Luis Guilherme-Palmeiras;Endrick-Palmeiras;Luan Garcia Teixeira-Palmeiras;Gustavo Garcia-Palmeiras;Breno Henrique Vasconcelos Lopes-Palmeiras;Bruno Rodrigues-Palmeiras;Kevin-Palmeiras;Artur Victor Guimarães-Palmeiras;Jailson-Palmeiras
2024-02-28;Palmeiras;27;17;29;217;663;Portuguesa;0;5;18;9;5;3;0.73;0.27;515;0.88;21;9;0;4;0;1;3;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.030000000000000002;0.0;453;0.046357615894039736;620.5479452054794;0.16666666666666666;4.109589041095891;9;0.45999999999999996;-1;-5;12;0.03495145631067961;0.1111111111111111;0.365;1.5;0;2;2;1;0;0;1;0;0.1111111111111111;0.4;0.003883495145631068;9.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-24;Palmeiras;27;14;3;217;670;Mirassol;3;0;11;13;8;4;0.48;0.52;432;0.87;15;9;3;0;0;0;5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.04;0.2;376;0.0398936170212766;783.3333333333334;0.45454545454545453;10.416666666666668;-2;-0.040000000000000036;1;3;6;0.02546296296296296;0.2727272727272727;0.16;1.6666666666666667;1;2;3;1;0;0;0;1;0.2727272727272727;0.375;0.006944444444444444;3.6666666666666665;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-18;Palmeiras;27;2;0;217;652;Corinthians;4;3;20;13;5;6;0.53;0.47;333;0.75;20;17;4;2;0;1;7;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.036153846153846154;0.2;250;0.08;471.6981132075471;0.35;13.20754716981132;7;0.06000000000000005;4;1;3;0.06006006006006006;0.1;0.265;3.5;1;1;2;0;1;0;0;1;0.1;0.4;0.006006006006006006;10.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-15;Palmeiras;27;2;0;217;672;São Bernardo;2;5;21;3;8;1;0.68;0.32;503;0.81;17;20;2;5;0;0;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2;0.10666666666666667;0.11764705882352941;407;0.04176904176904177;598.5294117647059;0.5238095238095238;16.176470588235293;18;0.36000000000000004;9;-3;-3;0.041749502982107355;0.047619047619047616;0.68;11.0;0;1;1;1;0;0;1;0;0.047619047619047616;0.125;0.0019880715705765406;21.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-12;Palmeiras;27;2;0;217;664;Santo André;1;2;18;9;5;5;0.68;0.32;458;0.85;13;18;1;2;0;0;11;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.035555555555555556;0.07692307692307693;389;0.033419023136246784;572.0588235294117;0.6111111111111112;16.176470588235293;9;0.36000000000000004;8;-1;-5;0.039301310043668124;0.05555555555555555;0.68;11.0;0;1;1;0;1;0;1;0;0.05555555555555555;0.2;0.002183406113537118;18.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0
2024-02-08;Palmeiras;27;23;6;217;665;Ituano;0;2;20;6;4;2;0.55;0.45;449;0.79;13;7;0;2;0;0;9;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.075;0.0;355;0.036619718309859155;645.4545454545454;0.45;16.363636363636363;14;0.10000000000000003;9;-2;6;0.044543429844097995;0.1;0.275;4.5;1;1;2;1;0;0;0;1;0.1;0.5;0.004454342984409799;10.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-04;Palmeiras;33;17;3;217;201;São Paulo;5;4;13;6;3;2;0.49;0.51;338;0.79;19;16;5;4;0;0;3;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;0.085;0.2631578947368421;267;0.07116104868913857;544.8979591836735;0.23076923076923078;6.122448979591836;7;-0.020000000000000018;-3;1;3;0.038461538461538464;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-31;Palmeiras;27;4;6;217;659;Bragantino;3;1;10;12;3;1;0.4;0.6;284;0.69;20;16;3;1;0;0;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;8;0.049999999999999996;0.15;196;0.10204081632653061;490.0;0.5;12.5;-2;-0.19999999999999996;-3;2;4;0.035211267605633804;0.1;0.4;5.0;0;1;1;1;0;0;1;0;0.1;0.3333333333333333;0.0035211267605633804;10.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0
2024-01-28;Palmeiras;27;3;0;217;662;Santos;0;1;17;11;6;3;0.48;0.52;398;0.8;12;9;0;1;0;0;7;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.04727272727272727;0.0;318;0.03773584905660377;662.5;0.4117647058823529;14.583333333333334;6;-0.040000000000000036;2;-1;3;0.04271356783919598;0.11764705882352941;0.24;3.5;0;2;2;1;0;0;0;1;0.11764705882352941;0.3333333333333333;0.005025125628140704;8.5;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-24;Palmeiras;27;29;7;217;669;Associação Atlética Internacional;1;4;17;10;7;3;0.63;0.37;434;0.85;13;13;1;3;0;1;8;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.037;0.07692307692307693;369;0.03523035230352303;585.7142857142857;0.47058823529411764;12.698412698412698;7;0.26;7;-3;0;0.03917050691244239;0.17647058823529413;0.21;2.6666666666666665;2;1;3;1;0;0;0;1;0.17647058823529413;0.42857142857142855;0.0069124423963133645;5.666666666666667;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2024-01-21;Palmeiras;27;29;9;217;671;Novorizontino;0;2;5;20;1;5;0.54;0.46;359;0.76;11;13;0;2;0;0;2;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;7;0.023;0.0;273;0.040293040293040296;505.55555555555554;0.4;3.7037037037037033;-15;0.08000000000000002;-5;-2;-2;0.013927576601671309;0.2;0.54;2.0;0;1;1;0;1;0;1;0;0.2;1.0;0.002785515320334262;5.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
2023-12-06;Palmeiras;10;29;0;217;636;Cruzeiro;1;1;8;14;5;6;0.44;0.56;349;0.8;19;9;1;1;0;0;4;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3;0.04;0.05263157894736842;279;0.06810035842293907;634.0909090909091;0.5;9.090909090909092;-6;-0.12000000000000005;1;0;10;0.022922636103151862;0.125;0.44;4.0;1;0;1;0;1;0;1;0;0.125;0.2;0.0028653295128939827;8.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
2023-12-03;Palmeiras;10;29;1;217;197;Fluminense;1;3;22;6;5;2;0.35;0.65;301;0.83;11;12;1;2;0;1;7;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.10833333333333334;0.09090909090909091;250;0.044;714.2857142857143;0.3181818181818182;20.0;16;-0.30000000000000004;6;-2;-1;0.07308970099667775;0.045454545454545456;0.35;7.0;1;0;1;1;0;0;0;1;0.045454545454545456;0.2;0.0033222591362126247;22.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
2023-11-29;Palmeiras;10;3;29;217;682;América-MG;2;2;25;5;12;1;0.46;0.54;357;0.82;10;15;2;2;0;0;10;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0.10800000000000001;0.2;293;0.034129692832764506;636.9565217391304;0.4;21.73913043478261;20;-0.08000000000000002;8;0;-5;0.0700280112044818;0.16;0.115;2.5;2;2;4;1;0;0;0;1;0.16;0.3333333333333333;0.011204481792717087;6.25;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
2023-11-26;Palmeiras;10;29;1;217;644;Fortaleza;3;2;13;20;5;8;0.63;0.37;438;0.83;11;18;2;2;1;0;7;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.0185;0.2727272727272727;364;0.03021978021978022;577.7777777777778;0.5384615384615384;11.11111111111111;-7;0.26;3;1;-7;0.02968036529680365;0.15384615384615385;0.315;3.5;0;2;2;0;1;0;1;0;0.15384615384615385;0.4;0.0045662100456621;6.5;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
2023-11-11;Palmeiras;10;29;3;217;641;Internacional;1;2;18;7;10;5;0.38;0.62;343;0.76;13;13;1;2;0;0;6;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.08857142857142856;0.07692307692307693;261;0.04980842911877394;686.8421052631579;0.3333333333333333;15.789473684210526;11;-0.24;3;-1;0;0.052478134110787174;0.16666666666666666;0.12666666666666668;2.0;1;2;3;1;0;0;0;1;0.16666666666666666;0.3;0.008746355685131196;6.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
2023-11-08;Palmeiras;10;29;3;217;214;Flamengo;2;1;12;12;1;6;0.48;0.52;467;0.9;17;13;1;1;1;0;5;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.043333333333333335;0.11764705882352941;420;0.04047619047619048;875.0;0.4166666666666667;10.416666666666668;0;-0.040000000000000036;1;1;4;0.02569593147751606;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
2023-11-04;Palmeiras;10;29;17;217;649;Paranaense;3;4;18;15;6;2;0.47;0.53;386;0.73;17;17;3;4;0;0;2;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0.035333333333333335;0.17647058823529413;282;0.06028368794326241;600.0;0.1111111111111111;4.25531914893617;3;-0.06000000000000005;0;-1;0;0.046632124352331605;0.05555555555555555;0.47;2.0;1;0;1;1;0;0;0;1;0.05555555555555555;0.16666666666666666;0.0025906735751295338;18.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
2023-11-01;Palmeiras;10;29;3;217;210;Botafogo;5;7;15;18;6;8;0.61;0.39;434;0.88;13;12;5;6;0;1;6;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0.021666666666666667;0.38461538461538464;382;0.034031413612565446;626.2295081967213;0.4;9.836065573770492;-3;0.21999999999999997;4;-2;1;0.03456221198156682;0.26666666666666666;0.1525;1.5;0;4;4;1;0;0;1;0;0.26666666666666666;0.6666666666666666;0.009216589861751152;3.75;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
2023-10-28;Palmeiras;10;28;17;217;697;Bahía;1;3;26;5;9;1;0.63;0.37;510;0.86;15;17;1;2;0;1;6;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.074;0.06666666666666667;439;0.03416856492027335;696.8253968253969;0.23076923076923078;9.523809523809524;21;0.26;5;-2;-2;0.050980392156862744;0.038461538461538464;0.63;6.0;1;0;1;1;0;0;0;1;0.038461538461538464;0.1111111111111111;0.00196078431372549;26.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
2023-10-25;Palmeiras;10;28;3;217;201;São Paulo;3;3;12;3;8;0;0.46;0.54;361;0.84;15;16;3;2;0;1;5;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.18000000000000002;0.2;303;0.04950495049504951;658.695652173913;0.4166666666666667;10.869565217391305;9;-0.08000000000000002;5;0;-1;0.0332409972299169;0.4166666666666667;0.092;1.0;3;2;5;1;0;0;0;1;0.4166666666666667;0.625;0.013850415512465374;2.4;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
2023-10-22;Palmeiras;10;29;7;217;684;Coritiba;1;1;19;13;6;3;0.54;0.46;451;0.79;18;13;1;1;0;0;6;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.03538461538461539;0.05555555555555555;356;0.05056179775280899;659.2592592592592;0.3157894736842105;11.11111111111111;6;0.08000000000000002;3;0;5;0.04212860310421286;0.10526315789473684;0.27;3.0;2;0;2;1;0;0;1;0;0.10526315789473684;0.3333333333333333;0.004434589800443459;9.5;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
2023-10-19;Palmeiras;10;3;1;217;220;Atlético Mineiro;6;3;12;13;4;3;0.56;0.44;461;0.82;17;19;6;3;0;0;7;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0.033846153846153845;0.35294117647058826;378;0.04497354497354497;674.9999999999999;0.5833333333333334;12.499999999999998;-1;0.12000000000000005;5;3;-2;0.026030368763557483;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
2023-10-08;Palmeiras;10;3;2;217;662;Santos;2;3;26;12;6;10;0.7;0.3;506;0.88;8;11;2;3;0;0;6;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0.024999999999999998;0.25;445;0.017977528089887642;635.7142857142858;0.23076923076923078;8.571428571428571;14;0.39999999999999997;4;-1;-3;0.05138339920948617;0.038461538461538464;0.7;6.0;1;0;1;0;0;1;0;1;0.038461538461538464;0.16666666666666666;0.001976284584980237;26.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
2023-10-05;Palmeiras;-1;17;1;217;645;Boca Juniors;4;6;24;3;8;3;0.69;0.31;439;0.87;14;13;4;5;0;1;6;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.10333333333333333;0.2857142857142857;382;0.03664921465968586;553.6231884057971;0.25;8.695652173913045;21;0.37999999999999995;5;-2;1;0.05466970387243736;0.041666666666666664;0.69;6.0;0;1;1;0;1;0;0;1;0.041666666666666664;0.125;0.002277904328018223;24.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
2023-10-01;Palmeiras;10;3;3;217;659;Bragantino;2;4;10;22;3;8;0.32;0.68;256;0.65;20;14;2;4;0;0;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;6;0.03090909090909091;0.1;166;0.12048192771084337;518.75;0.4;12.5;-12;-0.36000000000000004;-2;-2;6;0.0390625;0.1;0.32;4.0;1;0;1;0;0;1;1;0;0.1;0.3333333333333333;0.00390625;10.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0
2023-09-28;Palmeiras;-1;28;1;217;645;Boca Juniors;1;2;9;18;2;7;0.43;0.57;408;0.77;16;13;1;2;0;0;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.03166666666666666;0.0625;314;0.050955414012738856;730.232558139535;0.1111111111111111;2.3255813953488373;-9;-0.13999999999999996;-2;-1;3;0.022058823529411766;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
2023-09-21;Palmeiras;10;3;14;217;206;Grêmio;3;4;18;7;4;2;0.66;0.34;420;0.84;14;15;3;3;0;1;11;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0.04857142857142858;0.21428571428571427;353;0.039660056657223795;534.8484848484849;0.6111111111111112;16.666666666666664;11;0.32;9;-1;-1;0.04285714285714286;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
2023-09-15;Palmeiras;10;3;0;217;683;Goiás;3;2;18;8;6;3;0.68;0.32;555;0.87;12;19;3;1;0;1;6;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.04;0.25;483;0.024844720496894408;710.2941176470588;0.3333333333333333;8.823529411764705;10;0.36000000000000004;3;1;-7;0.032432432432432434;0.05555555555555555;0.68;6.0;0;1;1;1;0;0;0;1;0.05555555555555555;0.16666666666666666;0.0018018018018018018;18.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
2023-09-03;Palmeiras;10;3;3;217;652;Corinthians;3;2;16;6;4;2;0.57;0.43;474;0.85;17;13;2;1;1;1;11;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0.07166666666666667;0.17647058823529413;403;0.04218362282878412;707.0175438596492;0.6875;19.29824561403509;10;0.13999999999999996;9;1;4;0.03375527426160337;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
2023-08-30;Palmeiras;-1;2;4;217;-1;Deportivo Pereira;0;3;12;10;7;3;0.62;0.38;466;0.81;12;16;0;2;0;1;6;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0.038;0.0;377;0.03183023872679045;608.0645161290323;0.5;9.67741935483871;2;0.24;4;-3;-4;0.02575107296137339;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-27;Palmeiras;10;3;7;217;777;Vasco da Gama;2;3;13;4;5;2;0.55;0.45;513;0.87;20;15;2;3;0;0;9;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0.1125;0.1;446;0.04484304932735426;810.9090909090909;0.6923076923076923;16.363636363636363;9;0.10000000000000003;7;-1;5;0.025341130604288498;0.07692307692307693;0.55;9.0;0;1;1;1;0;0;0;1;0.07692307692307693;0.2;0.001949317738791423;13.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
2023-08-23;Palmeiras;-1;3;4;217;-1;Deportivo Pereira;2;2;9;10;5;2;0.6;0.4;489;0.85;7;15;2;2;0;0;4;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.04;0.2857142857142857;416;0.016826923076923076;693.3333333333334;0.4444444444444444;6.666666666666667;-1;0.19999999999999996;-1;0;-8;0.018404907975460124;0.4444444444444444;0.15;1.0;3;1;4;1;0;0;1;0;0.4444444444444444;0.8;0.0081799591002045;2.25;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
