Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Kamil Grabara-Wolfsburg;Kilian Fischer-Wolfsburg;Denis Vavro-Wolfsburg;Konstantinos Koulierakis-Wolfsburg;Andreas Skov Olsen-Wolfsburg;Bence Dárdai-Wolfsburg;Aster Vranckx-Wolfsburg;Patrick Wimmer-Wolfsburg;Joakim Mæhle-Wolfsburg;Lukas Nmecha-Wolfsburg;Tiago Tomás-Wolfsburg;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Kevin Paredes-Wolfsburg;Maximilian Arnold-Wolfsburg;Jonas Wind-Wolfsburg;Mohamed El Amine Amoura-Wolfsburg;David Odogu-Wolfsburg;Jakub Kamiński-Wolfsburg;Yannick Gerhardt-Wolfsburg;Sebastiaan Bornauw-Wolfsburg;Mattias Svanberg-Wolfsburg;Marius Müller-Wolfsburg;Mads Roerslev-Wolfsburg;Bote Baku-Wolfsburg;Lovro Majer-Wolfsburg;Salih Özcan-Wolfsburg;Cédric Zesiger-Wolfsburg;Maxence Lacroix-Wolfsburg;Kevin Behrens-Wolfsburg;Koen Casteels-Wolfsburg;Moritz Jenz-Wolfsburg;Pavao Pervan-Wolfsburg;Amin Sarr-Wolfsburg;Václav Černý-Wolfsburg;Rogério-Wolfsburg;Nicolas Cozza-Wolfsburg;Josuha Guilavogui-Wolfsburg;Micky van de Ven-Wolfsburg;Felix Nmecha-Wolfsburg;Paulo Otávio-Wolfsburg;Omar Marmoush-Wolfsburg;Luca Waldschmidt-Wolfsburg;Bartol Franjić-Wolfsburg;Josip Brekalo-Wolfsburg;Max Kruse-Wolfsburg;Maximilian Philipp-Wolfsburg
2024-12-08;Wolfsburg;9;1;17;175;174;Mainz 05;3;4;10;12;5;5;0.43;0.57;395;0.78;10;15;3;4;0;0;3;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;5;0.047499999999999994;0.3;308;0.032467532467532464;716.2790697674419;0.3;6.976744186046512;-2;-0.13999999999999996;-2;-1;-5;0.02531645569620253;0.4;0.1075;0.75;1;3;4;1;0;0;0;1;0.4;0.8;0.010126582278481013;2.5;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-12-04;Wolfsburg;23;0;3;175;97;Hoffenheim;2;2;16;11;5;0;0.43;0.57;425;0.82;12;15;2;2;0;0;4;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;5;0.05181818181818181;0.16666666666666666;348;0.034482758620689655;809.3023255813954;0.25;9.30232558139535;5;-0.13999999999999996;-1;0;-3;0.03764705882352941;0.1875;0.14333333333333334;1.3333333333333333;0;3;3;1;0;0;0;1;0.1875;0.6;0.007058823529411765;5.333333333333333;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-11-30;Wolfsburg;9;0;1;175;31;RB Leipzig;1;2;13;9;8;4;0.37;0.63;386;0.79;6;11;1;2;0;0;3;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;7;0.07;0.16666666666666666;305;0.019672131147540985;824.3243243243244;0.23076923076923078;8.108108108108109;4;-0.26;-4;-1;-5;0.03367875647668394;0.38461538461538464;0.074;0.6;3;2;5;1;0;0;1;0;0.38461538461538464;0.625;0.012953367875647668;2.6;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-11-23;Wolfsburg;9;3;17;175;169;FC Union Berlin;1;2;10;11;5;4;0.56;0.44;510;0.82;7;15;1;2;0;0;8;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;5;0.04;0.14285714285714285;418;0.01674641148325359;746.4285714285713;0.8;14.285714285714285;-1;0.12000000000000005;3;-1;-8;0.0196078431372549;0.1;0.56;8.0;0;1;1;1;0;0;0;1;0.1;0.2;0.00196078431372549;10.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-11-10;Wolfsburg;9;5;3;175;142;Heidenheim;6;1;13;19;6;4;0.34;0.66;272;0.69;23;9;6;1;0;0;5;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;5;0.034736842105263156;0.2608695652173913;188;0.12234042553191489;552.9411764705882;0.38461538461538464;14.705882352941176;-6;-0.32;0;5;14;0.04779411764705882;0.23076923076923078;0.11333333333333334;1.6666666666666667;2;1;3;1;0;0;1;0;0.23076923076923078;0.5;0.011029411764705883;4.333333333333333;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-11-02;Wolfsburg;9;3;2;175;173;Augsburgo;1;3;18;3;6;1;0.7;0.3;624;0.85;7;14;1;3;0;0;8;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1;0.09999999999999999;0.14285714285714285;530;0.013207547169811321;757.1428571428572;0.4444444444444444;11.428571428571429;15;0.39999999999999997;7;-2;-7;0.028846153846153848;0.05555555555555555;0.7;8.0;0;1;1;0;1;0;0;1;0.05555555555555555;0.16666666666666666;0.0016025641025641025;18.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-10-29;Wolfsburg;23;8;3;175;11;Dortmund;2;4;16;18;3;4;0.42;0.58;448;0.81;20;17;2;4;0;0;4;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;6;0.03222222222222222;0.1;363;0.05509641873278237;864.2857142857143;0.25;9.523809523809524;-2;-0.15999999999999998;-2;-2;3;0.03571428571428571;0.0625;0.42;4.0;0;1;1;1;0;0;0;1;0.0625;0.3333333333333333;0.002232142857142857;16.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-10-26;Wolfsburg;9;3;6;175;176;St. Pauli;3;0;9;14;4;5;0.46;0.54;433;0.79;12;9;3;0;0;0;6;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;7;0.038571428571428576;0.25;342;0.03508771929824561;743.4782608695651;0.6666666666666666;13.043478260869565;-5;-0.08000000000000002;-1;3;3;0.020785219399538105;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-10-20;Wolfsburg;9;29;17;175;171;Werder Bremen;2;1;14;15;6;7;0.42;0.58;390;0.78;15;9;1;1;1;0;4;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;4;0.03866666666666666;0.13333333333333333;304;0.049342105263157895;723.8095238095239;0.2857142857142857;9.523809523809524;-1;-0.15999999999999998;0;1;6;0.035897435897435895;0.14285714285714285;0.21;2.0;1;1;2;0;0;1;0;1;0.14285714285714285;0.3333333333333333;0.005128205128205128;7.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-10-05;Wolfsburg;9;29;28;175;178;Bochum;2;1;17;18;5;5;0.42;0.58;307;0.66;12;11;2;1;0;0;6;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;7;0.03222222222222222;0.16666666666666666;203;0.059113300492610835;483.33333333333337;0.35294117647058826;14.285714285714286;-1;-0.15999999999999998;-1;1;1;0.05537459283387622;0.17647058823529413;0.13999999999999999;2.0;2;1;3;1;0;0;1;0;0.17647058823529413;0.6;0.009771986970684038;5.666666666666667;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-09-28;Wolfsburg;9;1;3;175;18;Stuttgart;5;1;5;18;2;4;0.3;0.7;251;0.63;20;10;5;0;0;1;1;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3;0.03888888888888889;0.25;158;0.12658227848101267;526.6666666666667;0.2;3.3333333333333335;-13;-0.39999999999999997;-2;4;10;0.0199203187250996;0.4;0.15;0.5;1;1;2;0;1;0;0;1;0.4;1.0;0.00796812749003984;2.5;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-09-22;Wolfsburg;9;7;17;175;6;Leverkusen;6;4;9;20;4;7;0.2;0.8;202;0.68;14;6;5;4;1;0;2;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;6;0.04;0.42857142857142855;137;0.10218978102189781;685.0;0.2222222222222222;10.0;-11;-0.6000000000000001;-4;2;8;0.04455445544554455;0.3333333333333333;0.06666666666666667;0.6666666666666666;3;0;3;0;0;1;1;0;0.3333333333333333;0.75;0.01485148514851485;3.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-09-14;Wolfsburg;9;7;1;175;87;Frankfurt;1;2;18;14;4;6;0.6;0.4;501;0.81;7;18;1;2;0;0;5;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;4;0.028571428571428574;0.14285714285714285;406;0.017241379310344827;676.6666666666667;0.2777777777777778;8.333333333333334;4;0.19999999999999996;1;-1;-11;0.03592814371257485;0.05555555555555555;0.6;5.0;0;1;1;0;0;1;0;1;0.05555555555555555;0.25;0.001996007984031936;18.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-08-31;Wolfsburg;9;3;29;175;177;KSV Holstein;7;4;13;13;5;5;0.45;0.55;332;0.74;14;17;7;4;0;0;7;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1;0.04230769230769231;0.5;246;0.056910569105691054;546.6666666666666;0.5384615384615384;15.555555555555555;0;-0.10000000000000003;6;3;-3;0.0391566265060241;0.15384615384615385;0.225;3.5;2;0;2;1;0;0;1;0;0.15384615384615385;0.4;0.006024096385542169;6.5;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-08-25;Wolfsburg;9;3;3;175;23;Bayern;2;3;10;15;2;8;0.29;0.71;248;0.68;12;11;2;3;0;0;1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;7;0.04733333333333333;0.16666666666666666;169;0.07100591715976332;582.7586206896552;0.1;3.4482758620689657;-5;-0.42;-6;-1;1;0.04032258064516129;0.2;0.145;0.5;0;2;2;0;0;1;0;1;0.2;1.0;0.008064516129032258;5.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-08-19;Wolfsburg;23;17;14;175;-1;TuS Coblenza;2;6;17;7;1;1;0.78;0.22;534;0.86;8;17;2;5;0;1;7;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3;0.03142857142857143;0.25;459;0.017429193899782137;588.4615384615385;0.4117647058823529;8.974358974358974;10;0.56;4;-4;-9;0.031835205992509365;0.058823529411764705;0.78;7.0;1;0;1;1;0;0;1;0;0.058823529411764705;1.0;0.0018726591760299626;17.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-08-09;Wolfsburg;6;17;3;175;57;Brentford;0;0;19;9;9;5;0.45;0.55;403;0.83;10;10;0;0;0;0;6;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;6;0.061111111111111116;0.0;334;0.029940119760479042;742.2222222222222;0.3157894736842105;13.333333333333332;10;-0.10000000000000003;0;0;0;0.04714640198511166;0.21052631578947367;0.1125;1.5;2;2;4;0;1;0;1;0;0.21052631578947367;0.4444444444444444;0.009925558312655087;4.75;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-18;Wolfsburg;9;6;17;175;174;Mainz 05;2;3;13;12;3;6;0.65;0.35;483;0.77;13;15;2;3;0;0;1;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.029166666666666664;0.15384615384615385;372;0.03494623655913978;572.3076923076923;0.07692307692307693;1.5384615384615383;1;0.30000000000000004;-2;-1;-2;0.026915113871635612;0.07692307692307693;0.65;1.0;1;0;1;0;0;1;0;1;0.07692307692307693;0.3333333333333333;0.002070393374741201;13.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-12;Wolfsburg;9;1;3;175;23;Bayern;2;0;5;6;2;3;0.4;0.6;506;0.87;8;7;2;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;4;0.09999999999999999;0.25;440;0.01818181818181818;1100.0;0.0;0.0;-1;-0.19999999999999996;-4;2;1;0.009881422924901186;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-04;Wolfsburg;9;3;29;175;191;SV Darmstadt 98;0;3;21;6;7;1;0.54;0.46;530;0.85;11;13;0;3;0;0;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;2;0.07666666666666667;0.0;450;0.024444444444444446;833.3333333333333;0.42857142857142855;16.666666666666664;15;0.08000000000000002;7;-3;-2;0.03962264150943396;0.14285714285714285;0.18000000000000002;3.0;2;1;3;1;0;0;0;1;0.14285714285714285;0.42857142857142855;0.005660377358490566;7.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-27;Wolfsburg;9;17;17;175;170;Friburgo;2;5;12;15;4;3;0.49;0.51;387;0.79;8;13;2;4;0;1;6;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;3;0.034;0.25;306;0.026143790849673203;624.4897959183673;0.5;12.244897959183673;-3;-0.020000000000000018;3;-3;-5;0.031007751937984496;0.16666666666666666;0.245;3.0;0;2;2;1;0;0;1;0;0.16666666666666666;0.5;0.00516795865633075;6.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-20;Wolfsburg;9;1;3;175;178;Bochum;4;3;9;13;5;1;0.45;0.55;354;0.67;11;16;4;3;0;0;5;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;8;0.04230769230769231;0.36363636363636365;237;0.046413502109704644;526.6666666666666;0.5555555555555556;11.11111111111111;-4;-0.10000000000000003;-3;1;-5;0.025423728813559324;0.1111111111111111;0.45;5.0;1;0;1;1;0;0;0;1;0.1111111111111111;0.2;0.002824858757062147;9.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-13;Wolfsburg;9;17;13;175;31;RB Leipzig;4;2;10;16;3;6;0.5;0.5;514;0.86;8;12;4;2;0;0;4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;6;0.03125;0.5;442;0.01809954751131222;884.0;0.4;8.0;-6;0.0;-2;2;-4;0.019455252918287938;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-07;Wolfsburg;9;1;6;175;172;Mönchengladbach;2;2;13;10;4;6;0.62;0.38;683;0.9;9;12;2;2;0;0;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;4;0.038;0.2222222222222222;615;0.014634146341463415;991.9354838709678;0.3076923076923077;6.451612903225807;3;0.24;0;0;-3;0.01903367496339678;0.07692307692307693;0.62;4.0;1;0;1;0;0;1;0;1;0.07692307692307693;0.25;0.0014641288433382138;13.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-30;Wolfsburg;9;6;2;175;171;Werder Bremen;5;5;16;6;6;1;0.51;0.49;446;0.85;15;13;4;4;1;1;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3;0.08166666666666667;0.3333333333333333;379;0.0395778364116095;743.1372549019608;0.375;11.76470588235294;10;0.020000000000000018;3;0;2;0.03587443946188341;0.125;0.255;3.0;1;1;2;1;0;0;1;0;0.125;0.3333333333333333;0.004484304932735426;8.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-16;Wolfsburg;9;1;22;175;173;Augsburgo;2;3;15;15;4;5;0.51;0.49;395;0.82;12;19;1;3;1;0;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;6;0.03266666666666666;0.16666666666666666;324;0.037037037037037035;635.2941176470588;0.5333333333333333;15.686274509803921;0;0.020000000000000018;2;-1;-7;0.0379746835443038;0.06666666666666667;0.51;8.0;1;0;1;0;0;1;0;1;0.06666666666666667;0.25;0.002531645569620253;15.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-10;Wolfsburg;9;6;17;175;6;Leverkusen;2;1;2;19;1;8;0.23;0.77;280;0.75;7;6;1;1;1;0;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;9;0.04052631578947369;0.2857142857142857;210;0.03333333333333333;913.0434782608695;1.0;8.695652173913043;-17;-0.54;-7;1;1;0.007142857142857143;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-02;Wolfsburg;9;3;17;175;18;Stuttgart;3;2;12;7;2;3;0.41;0.59;410;0.76;19;14;3;2;0;0;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4;0.08428571428571428;0.15789473684210525;312;0.060897435897435896;760.9756097560976;0.4166666666666667;12.195121951219512;5;-0.18;1;1;5;0.02926829268292683;0.16666666666666666;0.205;2.5;0;2;2;0;0;1;0;1;0.16666666666666666;1.0;0.004878048780487805;6.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-25;Wolfsburg;9;3;1;175;87;Frankfurt;1;2;14;12;8;5;0.43;0.57;402;0.7;7;9;1;2;0;0;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;5;0.047499999999999994;0.14285714285714285;281;0.02491103202846975;653.4883720930233;0.21428571428571427;6.976744186046512;2;-0.13999999999999996;-2;-1;-2;0.03482587064676617;0.14285714285714285;0.215;1.5;2;0;2;0;1;0;1;0;0.14285714285714285;0.25;0.004975124378109453;7.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-17;Wolfsburg;9;3;3;175;11;Dortmund;3;1;11;12;4;5;0.36;0.64;334;0.74;18;5;3;1;0;0;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3;0.05333333333333334;0.16666666666666666;247;0.0728744939271255;686.1111111111111;0.45454545454545453;13.88888888888889;-1;-0.28;2;2;13;0.03293413173652695;0.09090909090909091;0.36;5.0;0;1;1;0;1;0;0;1;0.09090909090909091;0.25;0.0029940119760479044;11.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-10;Wolfsburg;9;1;2;175;169;FC Union Berlin;2;1;17;8;4;1;0.59;0.41;474;0.74;10;12;2;1;0;0;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;6;0.05125;0.2;351;0.02849002849002849;594.9152542372882;0.5882352941176471;16.949152542372882;9;0.18;4;1;-2;0.035864978902953586;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-04;Wolfsburg;9;1;22;175;97;Hoffenheim;2;3;14;17;7;7;0.45;0.55;358;0.76;12;16;2;3;0;0;7;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;2;0.03235294117647059;0.16666666666666666;272;0.04411764705882353;604.4444444444445;0.5;15.555555555555555;-3;-0.10000000000000003;5;-1;-4;0.03910614525139665;0.14285714285714285;0.225;3.5;0;2;2;0;1;0;0;1;0.14285714285714285;0.2857142857142857;0.00558659217877095;7.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
