Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;Remates;Remates al arco;Posesión;Pases;Precisión de los pases;Faltas;Tarjetas amarillas;Tarjetas rojas;Tiros de esquina;jugador 1;posicion jugador 1;jugador 2;posicion jugador 2;jugador 3;posicion jugador 3;jugador 4;posicion jugador 4;jugador 5;posicion jugador 5;jugador 6;posicion jugador 6;jugador 7;posicion jugador 7;jugador 8;posicion jugador 8;jugador 9;posicion jugador 9;jugador 10;posicion jugador 10;jugador 11;posicion jugador 11;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local
21/8/22;Stade Brestois;2;0;3;5;771;Angers;11;7;49;488;86;10;0;0;6;Marco Bizot;Portero;Jean-Kévin Duverne;Defensor;Brendan Chardonnet;Defensor;Achraf Dari;Defensor;Lilian Brassier;Defensor;Hugo Magnetti;Mediocampista;Haris Belkebla;Mediocampista;Pierre Lees-Melou;Mediocampista;Mathias Pereira Lage;Delantero;Jérémy Le Douaron;Delantero;Youcef Belaïli;Delantero;2;1;3;1;0;0;1;0
14/8/22;Stade Brestois;2;0;17;5;764;Marsella;17;5;46;397;77;10;1;0;7;Marco Bizot;Portero;Jean-Kévin Duverne;Defensor;Brendan Chardonnet;Defensor;Achraf Dari;Defensor;Lilian Brassier;Defensor;Hugo Magnetti;Mediocampista;Pierre Lees-Melou;Mediocampista;Haris Belkebla;Mediocampista;Franck Honorat;Delantero;Jérémy Le Douaron;Delantero;Mathias Pereira Lage;Delantero;0;1;1;0;1;0;0;1
7/8/22;Stade Brestois;2;1;17;5;765;Lens;6;4;38;297;70;14;4;0;3;Marco Bizot;Portero;Noah Fadiga;Defensor;Brendan Chardonnet;Defensor;Christophe Hérelle;Defensor;Lilian Brassier;Defensor;Franck Honorat;Mediocampista;Pierre Lees-Melou;Mediocampista;Haris Belkebla;Mediocampista;Youcef Belaïli;Mediocampista;Mathias Pereira Lage;Delantero;Irvin Cardona;Delantero;0;2;2;0;0;1;1;0
21/5/22;Stade Brestois;2;1;29;5;-1;Bordeaux;11;7;47;426;85;10;1;0;10;Marco Bizot;Portero;Jean-Kévin Duverne;Defensor;Brendan Chardonnet;Defensor;Christophe Hérelle;Defensor;Lilian Brassier;Defensor;Romain Del Castillo;Mediocampista;Haris Belkebla;Mediocampista;Paul Lasne;Mediocampista;Youcef Belaïli;Mediocampista;Steve Mounié;Delantero;Irvin Cardona;Delantero;2;0;2;0;0;1;0;1
14/5/22;Stade Brestois;2;0;3;5;4;Mónaco;10;5;43;373;79;12;1;0;5;Marco Bizot;Portero;Ronaël Pierre-Gabriel;Defensor;Christophe Hérelle;Defensor;Lilian Brassier;Defensor;Jean-Kévin Duverne;Defensor;Hugo Magnetti;Mediocampista;Lucien Agoumé;Mediocampista;Paul Lasne;Mediocampista;Irvin Cardona;Delantero;Martín Satriano;Delantero;Youcef Belaïli;Delantero;2;0;2;0;0;1;1;0
7/5/22;Stade Brestois;2;1;4;5;767;Racing de Estrasburgo;7;2;45;388;78;5;1;0;5;Marco Bizot;Portero;Ronaël Pierre-Gabriel;Defensor;Brendan Chardonnet;Defensor;Christophe Hérelle;Defensor;Jean-Kévin Duverne;Defensor;Franck Honorat;Mediocampista;Haris Belkebla;Mediocampista;Paul Lasne;Mediocampista;Youcef Belaïli;Mediocampista;Steve Mounié;Delantero;Martín Satriano;Delantero;0;0;0;0;0;1;0;1
1/5/22;Stade Brestois;2;1;3;5;-1;Clermont;8;4;41;357;80;8;2;1;5;Marco Bizot;Portero;Ronaël Pierre-Gabriel;Defensor;Brendan Chardonnet;Defensor;Christophe Hérelle;Defensor;Lilian Brassier;Defensor;Romain Del Castillo;Mediocampista;Haris Belkebla;Mediocampista;Paul Lasne;Mediocampista;Youcef Belaïli;Mediocampista;Steve Mounié;Delantero;Martín Satriano;Delantero;0;2;2;1;0;0;0;1
24/4/22;Stade Brestois;2;0;2;5;-1;Metz;16;3;41;333;74;17;0;0;7;Marco Bizot;Portero;Jean-Kévin Duverne;Defensor;Brendan Chardonnet;Defensor;Christophe Hérelle;Defensor;Jere Uronen;Defensor;Hugo Magnetti;Mediocampista;Lucien Agoumé;Mediocampista;Hiang'a Mbock;Mediocampista;Irvin Cardona;Delantero;Steve Mounié;Delantero;Youcef Belaïli;Delantero;1;0;1;1;0;0;1;0
20/4/22;Stade Brestois;2;1;0;5;90;Lyon;9;3;33;323;71;15;2;0;2;Marco Bizot;Portero;Ronaël Pierre-Gabriel;Defensor;Brendan Chardonnet;Defensor;Lilian Brassier;Defensor;Jean-Kévin Duverne;Defensor;Julien Faussurier;Mediocampista;Haris Belkebla;Mediocampista;Paul Lasne;Mediocampista;Franck Honorat;Mediocampista;Steve Mounié;Delantero;Martín Satriano;Delantero;1;1;2;1;0;0;0;1
16/4/22;Stade Brestois;2;1;6;5;773;Saint-Étienne;7;3;62;474;79;10;2;0;3;Marco Bizot;Portero;Ronaël Pierre-Gabriel;Defensor;Brendan Chardonnet;Defensor;Christophe Hérelle;Defensor;Jean-Kévin Duverne;Defensor;Romain Del Castillo;Mediocampista;Haris Belkebla;Mediocampista;Lucien Agoumé;Mediocampista;Youcef Belaïli;Mediocampista;Franck Honorat;Delantero;Steve Mounié;Delantero;1;0;1;0;0;1;1;0
10/4/22;Stade Brestois;2;1;23;5;769;Nantes;12;6;53;459;77;10;1;0;4;Marco Bizot;Portero;Jean-Kévin Duverne;Defensor;Brendan Chardonnet;Defensor;Christophe Hérelle;Defensor;Lilian Brassier;Defensor;Julien Faussurier;Mediocampista;Haris Belkebla;Mediocampista;Paul Lasne;Mediocampista;Romain Del Castillo;Mediocampista;Martín Satriano;Delantero;Franck Honorat;Delantero;0;1;1;0;1;0;0;1
3/4/22;Stade Brestois;2;1;3;5;775;Montpellier;12;8;40;327;73;14;4;0;5;Marco Bizot;Portero;Jean-Kévin Duverne;Defensor;Brendan Chardonnet;Defensor;Christophe Hérelle;Defensor;Lilian Brassier;Defensor;Julien Faussurier;Mediocampista;Haris Belkebla;Mediocampista;Paul Lasne;Mediocampista;Romain Del Castillo;Mediocampista;Martín Satriano;Delantero;Franck Honorat;Delantero;0;2;2;1;0;0;1;0
14/9/24;Stade Brestois;2;0;0;5;19;PSG;5;3;32;333;75;13;3;0;1;Marco Bizot;Portero;Kenny Lala;Defensor;Brendan Chardonnet;Defensor;Julien Le Cardinal;Defensor;Massadio Haïdara;Defensor;Mahdi Camara;Mediocampista;Edimilson Fernandes;Mediocampista;Hugo Magnetti;Mediocampista;Romain Del Castillo;Delantero;Ludovic Ajorque;Delantero;Abdallah Sima;Delantero;1;0;1;0;0;1;1;0
