Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Cleiton Schwengber-Bragantino;José Andrés Hurtado-Bragantino;Pedro Henrique-Bragantino;Guzmán Rodríguez-Bragantino;Juninho Capixaba-Bragantino;Ramires-Bragantino;Gabriel Girotto Franco-Bragantino;Lucas Barbosa-Bragantino;Jhonatan dos Santos Rosa-Bragantino;Vinicinho-Bragantino;Eduardo Sasha-Bragantino;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Lucão-Bragantino;Henry Mosquera-Bragantino;Matheus Fernandes-Bragantino;Fábio Silva de Freitas-Bragantino;Ignacio Laquintana-Bragantino;Isidro Pitta-Bragantino;Eduardo Santos-Bragantino;Lucas Evangelista Santana de Oliveira-Bragantino;Agustín Sant'Anna-Bragantino;Guilherme Lopes de Almeida-Bragantino;Jadsom-Bragantino;Vinicius dos Santos Lago-Bragantino;Gustavinho-Bragantino;Thiago Borbas-Bragantino;Lucas Cunha-Bragantino;Lincoln Henrique Oliveira dos Santos-Bragantino;Vitor Hugo Naum dos Santos-Bragantino;Luan Cândido-Bragantino;Ivan Cavaleiro-Bragantino;Douglas Mendes-Bragantino;Raul Lô Gonçalves-Bragantino;Helinho-Bragantino;Fabrício-Bragantino;Nathan-Bragantino;Léo Realpe-Bragantino;Talisson de Almeida-Bragantino;Bruno Gonçalves-Bragantino;Leonardo Rech Ortiz-Bragantino;Aderlan Silva-Bragantino;Matheus Gonçalves-Bragantino;Luan Patrick-Bragantino;Lucas Rafael-Bragantino;Alerrandro-Bragantino;Yani Quintero-Bragantino;Marcos Vinicios-Bragantino;Cipriano-Bragantino;Natan Bernardo de Souza-Bragantino;Artur Victor Guimarães-Bragantino;Werik Popó-Bragantino;Nathan Camargo-Bragantino;Maycon Cleiton de Paula Azevedo-Bragantino;Kevin Lomónaco-Bragantino;Bruno Praxedes-Bragantino;Gabriel Novaes-Bragantino;Miguel Silveira-Bragantino;Carlos Eduardo Ferreira de Souza-Bragantino;Hyoran-Bragantino
2025-01-19;Bragantino;27;0;9;659;672;São Bernardo;1;1;14;9;4;5;0.63;0.37;444;0.85;8;5;1;1;0;0;8;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;5;0.0411111111111111;0.125;377;0.0212201591511936;598.4126984126984;0.5714285714285714;12.698412698412698;5;0.26;3;0;3;0.0315315315315315;0.1428571428571428;0.315;4.0;2;0;2;0;0;1;1;0;0.1428571428571428;0.5;0.0045045045045045;7.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-01-16;Bragantino;27;3;0;659;652;Corinthians;2;2;13;17;5;7;0.51;0.49;341;0.81;18;8;2;2;0;0;6;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;5;0.0288235294117647;0.1111111111111111;276;0.0652173913043478;541.1764705882352;0.4615384615384615;11.76470588235294;-4;0.02;1;0;10;0.0381231671554252;0.0769230769230769;0.51;6.0;1;0;1;0;0;1;0;1;0.0769230769230769;0.2;0.002932551319648;13.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-12-08;Bragantino;10;3;22;659;778;Criciúma;1;3;18;7;8;4;0.48;0.52;292;0.82;9;13;1;3;0;0;6;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;8;0.0742857142857142;0.1111111111111111;239;0.0376569037656903;497.9166666666667;0.3333333333333333;12.5;11;-0.04;-2;-2;-4;0.0616438356164383;0.2777777777777778;0.096;1.2;2;3;5;1;0;0;0;1;0.2777777777777778;0.625;0.0171232876712328;3.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-12-05;Bragantino;10;3;3;659;649;Paranaense;5;1;13;22;4;7;0.46;0.54;347;0.77;15;14;5;1;0;0;5;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;6;0.0245454545454545;0.3333333333333333;267;0.0561797752808988;580.4347826086956;0.3846153846153846;10.869565217391305;-9;-0.08;-1;4;1;0.0374639769452449;0.1538461538461538;0.23;2.5;1;1;2;1;0;0;1;0;0.1538461538461538;0.5;0.0057636887608069;6.5;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-12-01;Bragantino;10;3;3;659;636;Cruzeiro;2;2;7;22;2;2;0.32;0.68;300;0.74;11;14;2;2;0;0;6;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;10;0.0309090909090909;0.1818181818181818;222;0.0495495495495495;693.75;0.8571428571428571;18.75;-15;-0.36;-4;0;-3;0.0233333333333333;0.1428571428571428;0.32;6.0;1;0;1;0;1;0;0;1;0.1428571428571428;0.5;0.0033333333333333;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-11-24;Bragantino;10;3;3;659;641;Internacional;2;2;5;16;1;7;0.45;0.55;350;0.78;12;16;2;2;0;0;4;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;8;0.034375;0.1666666666666666;273;0.0439560439560439;606.6666666666666;0.8;8.88888888888889;-11;-0.1;-4;0;-4;0.0142857142857142;0.2;0.45;4.0;1;0;1;0;0;1;1;0;0.2;1.0;0.0028571428571428;5.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-11-20;Bragantino;10;3;3;659;201;São Paulo;3;2;18;10;5;2;0.43;0.57;340;0.81;16;12;3;2;0;0;1;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1;0.0569999999999999;0.1875;275;0.0581818181818181;639.5348837209302;0.0555555555555555;2.3255813953488373;8;-0.1399999999999999;0;1;4;0.0529411764705882;0.0555555555555555;0.43;1.0;1;0;1;0;1;0;0;1;0.0555555555555555;0.2;0.0029411764705882;18.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-11-09;Bragantino;10;3;3;659;776;Atlético Goianiense;2;3;17;10;7;4;0.6;0.4;458;0.82;11;14;2;3;0;0;6;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;7;0.04;0.1818181818181818;376;0.0292553191489361;626.6666666666667;0.3529411764705882;10.0;7;0.1999999999999999;-1;-1;-3;0.037117903930131;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-11-02;Bragantino;10;3;7;659;656;Cuiabá;1;3;18;7;4;1;0.68;0.32;546;0.86;8;11;1;3;0;0;11;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;5;0.0457142857142857;0.125;470;0.0170212765957446;691.1764705882352;0.6111111111111112;16.176470588235293;11;0.36;6;-2;-3;0.0329670329670329;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-10-26;Bragantino;10;3;3;659;210;Botafogo;1;1;6;19;1;5;0.38;0.62;275;0.72;13;17;1;1;0;0;3;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;6;0.0326315789473684;0.0769230769230769;198;0.0656565656565656;521.0526315789474;0.5;7.894736842105263;-13;-0.24;-3;0;-4;0.0218181818181818;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-10-19;Bragantino;10;3;3;659;693;Vitória;1;2;9;11;1;3;0.51;0.49;403;0.8;8;15;1;2;0;0;5;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.0445454545454545;0.125;322;0.0248447204968944;631.3725490196078;0.5555555555555556;9.803921568627452;-2;0.02;0;-1;-7;0.0223325062034739;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-10-05;Bragantino;10;7;3;659;217;Palmeiras;5;4;17;14;5;5;0.4;0.6;351;0.74;7;14;4;3;1;1;1;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3;0.0428571428571428;0.7142857142857143;260;0.0269230769230769;650.0;0.0588235294117647;2.5;3;-0.1999999999999999;-2;1;-7;0.0484330484330484;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-09-29;Bragantino;10;7;3;659;779;Juventude;6;1;15;12;6;6;0.47;0.53;345;0.78;19;9;6;1;0;0;5;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;4;0.0441666666666666;0.3157894736842105;269;0.070631970260223;572.3404255319149;0.3333333333333333;10.638297872340424;3;-0.06;1;5;10;0.0434782608695652;0.0666666666666666;0.47;5.0;0;1;1;0;1;0;1;0;0.0666666666666666;0.1666666666666666;0.0028985507246376;15.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-09-25;Bragantino;10;2;3;659;641;Internacional;3;2;11;24;4;11;0.45;0.55;387;0.77;13;13;3;2;0;0;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;9;0.0229166666666666;0.2307692307692307;298;0.0436241610738255;662.2222222222222;0.0909090909090909;2.2222222222222223;-13;-0.1;-8;1;0;0.0284237726098191;0.1818181818181818;0.225;0.5;1;1;2;0;1;0;0;1;0.1818181818181818;0.5;0.0051679586563307;5.5;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-09-22;Bragantino;10;0;2;659;220;Atlético Mineiro;3;2;8;13;3;8;0.49;0.51;390;0.74;9;14;3;2;0;0;2;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;4;0.0392307692307692;0.3333333333333333;289;0.0311418685121107;589.795918367347;0.25;4.081632653061225;-5;-0.02;-2;1;-5;0.0205128205128205;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-09-15;Bragantino;10;0;0;659;206;Grêmio;5;1;23;8;6;4;0.46;0.54;300;0.78;12;7;5;1;0;0;6;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;7;0.0675;0.4166666666666667;234;0.0512820512820512;508.695652173913;0.2608695652173913;13.043478260869565;15;-0.08;-1;4;5;0.0766666666666666;0.0869565217391304;0.23;3.0;1;1;2;0;1;0;0;1;0.0869565217391304;0.3333333333333333;0.0066666666666666;11.5;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-09-01;Bragantino;10;17;28;659;697;Bahía;2;3;15;16;6;6;0.3;0.7;254;0.75;8;13;2;3;0;0;5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;10;0.04375;0.25;190;0.0421052631578947;633.3333333333334;0.3333333333333333;16.666666666666668;-1;-0.3999999999999999;-5;-1;-5;0.0590551181102362;0.1333333333333333;0.15;2.5;0;2;2;1;0;0;0;1;0.1333333333333333;0.3333333333333333;0.0078740157480314;7.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-08-28;Bragantino;10;0;7;659;778;Criciúma;5;3;15;13;6;2;0.52;0.48;363;0.79;15;17;5;3;0;0;8;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;6;0.0369230769230769;0.3333333333333333;287;0.0522648083623693;551.9230769230769;0.5333333333333333;15.384615384615383;2;0.04;2;2;-2;0.0413223140495867;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-08-25;Bragantino;10;3;3;659;214;Flamengo;1;1;12;13;2;7;0.44;0.56;363;0.8;12;13;1;1;0;0;10;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;6;0.043076923076923;0.0833333333333333;290;0.0413793103448275;659.0909090909091;0.8333333333333334;22.727272727272727;-1;-0.12;4;0;-1;0.0330578512396694;0.0833333333333333;0.44;10.0;0;1;1;0;0;1;1;0;0.0833333333333333;0.5;0.0027548209366391;12.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-08-20;Bragantino;-1;6;2;659;652;Corinthians;3;1;18;13;7;6;0.55;0.45;342;0.78;14;8;3;1;0;0;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;4;0.0346153846153846;0.2142857142857142;267;0.0524344569288389;485.45454545454544;0.3888888888888889;12.727272727272728;5;0.1;3;2;6;0.0526315789473684;0.1111111111111111;0.275;3.5;0;2;2;1;0;0;1;0;0.1111111111111111;0.2857142857142857;0.0058479532163742;9.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-08-17;Bragantino;10;0;3;659;644;Fortaleza;4;4;13;14;9;7;0.61;0.39;457;0.8;19;13;4;4;0;0;9;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;2;0.0278571428571428;0.2105263157894736;366;0.0519125683060109;600.0;0.6923076923076923;14.754098360655735;-1;0.2199999999999999;7;0;6;0.0284463894967177;0.0769230769230769;0.61;9.0;1;0;1;0;0;1;0;1;0.0769230769230769;0.1111111111111111;0.0021881838074398;13.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-08-13;Bragantino;-1;0;17;659;652;Corinthians;1;2;20;9;4;3;0.73;0.27;513;0.82;13;15;1;2;0;0;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;5;0.03;0.0769230769230769;421;0.0308788598574821;576.7123287671233;0.45;12.32876712328767;11;0.4599999999999999;4;-1;-2;0.0389863547758284;0.05;0.73;9.0;0;1;1;0;0;1;0;1;0.05;0.25;0.0019493177387914;20.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-08-10;Bragantino;10;0;22;659;652;Corinthians;6;4;11;19;6;5;0.37;0.63;294;0.68;18;11;6;4;0;0;6;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;0.0331578947368421;0.3333333333333333;200;0.09;540.5405405405405;0.5454545454545454;16.216216216216218;-8;-0.26;0;2;7;0.0374149659863945;0.0909090909090909;0.37;6.0;1;0;1;0;1;0;1;0;0.0909090909090909;0.1666666666666666;0.0034013605442176;11.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-08-07;Bragantino;12;0;1;659;649;Paranaense;5;2;28;13;9;5;0.68;0.32;471;0.83;14;9;5;2;0;0;11;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.0246153846153846;0.3571428571428571;391;0.0358056265984654;575.0;0.3928571428571428;16.176470588235293;15;0.36;10;3;5;0.0594479830148619;0.0714285714285714;0.34;5.5;0;2;2;0;0;1;0;1;0.0714285714285714;0.2222222222222222;0.0042462845010615;14.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-08-03;Bragantino;10;0;3;659;777;Vasco da Gama;1;4;7;11;3;3;0.36;0.64;314;0.78;18;8;1;4;0;0;3;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;4;0.0581818181818181;0.0555555555555555;245;0.073469387755102;680.5555555555555;0.4285714285714285;8.333333333333334;-4;-0.28;-1;-3;10;0.0222929936305732;0.2857142857142857;0.18;1.5;1;1;2;0;1;0;1;0;0.2857142857142857;0.6666666666666666;0.0063694267515923;3.5;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-07-31;Bragantino;12;3;16;659;649;Paranaense;1;4;16;10;6;3;0.72;0.28;530;0.83;11;17;1;4;0;0;8;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.028;0.0909090909090909;440;0.025;611.1111111111111;0.5;11.11111111111111;6;0.4399999999999999;7;-3;-6;0.030188679245283;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-07-28;Bragantino;10;3;3;659;197;Fluminense;1;2;13;7;2;3;0.59;0.41;466;0.8;12;13;1;2;0;0;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;0.0585714285714285;0.0833333333333333;373;0.032171581769437;632.2033898305085;0.3846153846153846;8.474576271186441;6;0.18;-1;-1;-1;0.0278969957081545;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-07-24;Bragantino;-1;3;3;659;203;Barcelona SC;2;2;13;7;5;2;0.45;0.55;280;0.76;15;10;2;2;0;0;3;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;9;0.0785714285714285;0.1333333333333333;213;0.0704225352112676;473.3333333333333;0.2307692307692307;6.666666666666666;6;-0.1;-6;0;5;0.0464285714285714;0.2307692307692307;0.15;1.0;1;2;3;1;0;0;0;1;0.2307692307692307;0.6;0.0107142857142857;4.333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-07-21;Bragantino;10;3;3;659;649;Paranaense;3;7;12;19;3;7;0.35;0.65;305;0.76;6;14;2;7;1;0;2;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;11;0.0342105263157894;0.5;232;0.0258620689655172;662.8571428571429;0.1666666666666666;5.714285714285714;-7;-0.3;-9;-4;-8;0.0393442622950819;0.0833333333333333;0.35;2.0;1;0;1;1;0;0;0;1;0.0833333333333333;0.3333333333333333;0.0032786885245901;12.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
