Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Ederson Moraes-Manchester City;Rico Lewis-Manchester City;Rúben Dias-Manchester City;Joško Gvardiol-Manchester City;Nico O'Reilly-Manchester City;Mateo Kovačić-Manchester City;Nico González-Manchester City;James McAtee-Manchester City;İlkay Gündoğan-Manchester City;Omar Marmoush-Manchester City;Kevin De Bruyne-Manchester City;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Matheus Nunes-Manchester City;Bernardo Silva-Manchester City;Phil Foden-Manchester City;Savinho-Manchester City;Jack Grealish-Manchester City;Jérémy Doku-Manchester City;Abdukodir Khusanov-Manchester City;Erling Haaland-Manchester City;Stefan Ortega-Manchester City;Vitor Reis-Manchester City;Nathan Aké-Manchester City;John Stones-Manchester City;Manuel Akanji-Manchester City;Jahmai Simpson-Pusey-Manchester City;Divin Mubama-Manchester City;Kyle Walker-Manchester City;Kaden Braithwaite-Manchester City;Rodrigo Hernández Cascante-Manchester City;Oscar Bobb-Manchester City;Kalvin Phillips-Manchester City;Josh Wilson-Esbrand-Manchester City;Mahamadou Susoho-Manchester City;Callum Doyle-Manchester City;Máximo Perrone-Manchester City;Luke Mbete-Manchester City;Julián Álvarez-Manchester City;Sergio Gómez Martín-Manchester City;Micah Hamilton-Manchester City;Cole Palmer-Manchester City;Aymeric Laporte-Manchester City;Riyad Mahrez-Manchester City
2024-12-21;Manchester City;3;3;3;3;1;Aston Villa;3;3;12;11;6;6;0.57;0.43;537;0.92;7;14;3;3;0;0;4;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;5;0.039090909090909;0.4285714285714285;494;0.0141700404858299;866.6666666666667;0.3333333333333333;7.017543859649123;1;0.1399999999999999;-1;0;-7;0.0223463687150838;0.0833333333333333;0.57;4.0;0;1;1;0;0;1;1;0;0.0833333333333333;0.1666666666666666;0.0018621973929236;12.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-12-15;Manchester City;3;7;6;3;62;Manchester United;1;1;10;10;3;3;0.52;0.48;498;0.86;5;14;1;1;0;0;8;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;2;0.048;0.2;428;0.0116822429906542;823.0769230769231;0.8;15.384615384615383;0;0.04;6;0;-9;0.0200803212851405;0.1;0.52;8.0;1;0;1;0;0;1;0;1;0.1;0.3333333333333333;0.002008032128514;10.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-12-11;Manchester City;0;3;3;3;14;Juventus;2;1;12;10;3;5;0.69;0.31;699;0.93;7;8;2;1;0;0;6;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;2;0.031;0.2857142857142857;650;0.0107692307692307;942.0289855072464;0.5;8.695652173913045;2;0.3799999999999999;4;1;-1;0.0171673819742489;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-12-07;Manchester City;3;3;17;3;65;Crystal Palace;1;1;12;12;4;3;0.69;0.31;719;0.88;10;4;0;1;1;0;8;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;6;0.0258333333333333;0.1;633;0.0157977883096366;917.391304347826;0.6666666666666666;11.594202898550726;0;0.3799999999999999;2;0;6;0.0166898470097357;0.1666666666666666;0.345;4.0;1;1;2;0;1;0;1;0;0.1666666666666666;0.5;0.0027816411682892;6.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-12-04;Manchester City;3;3;3;3;55;Nottingham Forest;2;4;17;12;7;3;0.67;0.33;583;0.89;7;15;2;4;0;0;8;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;2;0.0275;0.2857142857142857;519;0.0134874759152215;774.6268656716418;0.4705882352941176;11.940298507462686;5;0.34;6;-2;-8;0.0291595197255574;0.1764705882352941;0.2233333333333333;2.6666666666666665;2;1;3;1;0;0;0;1;0.1764705882352941;0.4285714285714285;0.0051457975986277;5.666666666666667;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-12-01;Manchester City;3;3;3;3;2;Liverpool;3;1;8;18;2;7;0.57;0.43;544;0.88;8;9;3;1;0;0;4;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;7;0.0238888888888888;0.375;479;0.0167014613778705;840.3508771929826;0.5;7.017543859649123;-10;0.1399999999999999;-3;2;-1;0.0147058823529411;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-11-26;Manchester City;0;3;0;3;16;Feyenoord;1;1;18;10;9;5;0.64;0.36;630;0.89;7;13;1;1;0;0;10;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2;0.036;0.1428571428571428;561;0.0124777183600713;876.5625;0.5555555555555556;15.625;8;0.28;8;0;-6;0.0285714285714285;0.1666666666666666;0.2133333333333333;3.333333333333333;1;2;3;0;1;0;0;1;0.1666666666666666;0.3333333333333333;0.0047619047619047;6.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-11-23;Manchester City;3;0;0;3;56;Tottenham;4;2;23;9;5;7;0.58;0.42;566;0.92;19;9;4;2;0;0;9;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3;0.0466666666666666;0.2105263157894736;521;0.036468330134357;898.2758620689656;0.391304347826087;15.517241379310343;14;0.1599999999999999;6;2;10;0.0406360424028268;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-11-09;Manchester City;3;7;1;3;54;Brighton;3;3;15;10;6;4;0.61;0.39;653;0.89;10;12;3;3;0;0;4;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0;0.039;0.3;581;0.0172117039586919;952.4590163934428;0.2666666666666666;6.557377049180328;5;0.2199999999999999;4;0;-2;0.0229709035222052;0.0666666666666666;0.61;4.0;1;0;1;0;0;1;1;0;0.0666666666666666;0.1666666666666666;0.001531393568147;15.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-11-05;Manchester City;0;7;17;3;8;Sporting Lisboa;3;3;20;9;6;6;0.73;0.27;597;0.93;10;8;3;3;0;0;11;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;0.03;0.3;555;0.018018018018018;760.2739726027397;0.55;15.068493150684931;11;0.4599999999999999;10;0;2;0.033500837520938;0.05;0.73;11.0;1;0;1;0;0;1;1;0;0.05;0.1666666666666666;0.0016750418760469;20.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-11-02;Manchester City;3;7;3;3;59;Bournemouth;1;2;18;12;4;6;0.65;0.35;600;0.9;6;11;1;2;0;0;10;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;3;0.0291666666666666;0.1666666666666666;540;0.0111111111111111;830.7692307692307;0.5555555555555556;15.384615384615383;6;0.3;7;-1;-5;0.03;0.0555555555555555;0.65;10.0;0;1;1;0;0;1;1;0;0.0555555555555555;0.25;0.0016666666666666;18.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-10-30;Manchester City;14;7;0;3;56;Tottenham;0;3;15;11;3;7;0.69;0.31;637;0.9;6;17;0;3;0;0;4;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;4;0.0281818181818181;0.0;573;0.0104712041884816;830.4347826086957;0.2666666666666666;5.797101449275363;4;0.3799999999999999;0;-3;-11;0.0235478806907378;0.0666666666666666;0.69;4.0;1;0;1;0;0;1;1;0;0.0666666666666666;0.3333333333333333;0.0015698587127158;15.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-10-26;Manchester City;3;7;9;3;68;Southampton;1;3;22;5;8;2;0.57;0.43;616;0.92;9;9;1;3;0;0;12;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;0.086;0.1111111111111111;567;0.0158730158730158;994.7368421052632;0.5454545454545454;21.05263157894737;17;0.1399999999999999;11;-2;0;0.0357142857142857;0.0454545454545454;0.57;12.0;1;0;1;1;0;0;0;1;0.0454545454545454;0.125;0.0016233766233766;22.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-10-23;Manchester City;0;7;6;3;21;Sparta Praha;1;1;22;5;10;1;0.8;0.2;767;0.93;5;4;1;1;0;0;7;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1;0.04;0.2;713;0.0070126227208976;891.25;0.3181818181818182;8.75;17;0.6000000000000001;6;0;1;0.0286831812255541;0.2272727272727272;0.16;1.4;1;4;5;1;0;0;0;1;0.2272727272727272;0.5;0.0065189048239895;4.4;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-10-20;Manchester City;3;7;2;3;67;Wolves;1;4;22;3;7;2;0.78;0.22;731;0.89;5;8;1;4;0;0;18;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1;0.0733333333333333;0.2;651;0.0076804915514592;834.6153846153846;0.8181818181818182;23.07692307692308;19;0.56;17;-3;-3;0.0300957592339261;0.0909090909090909;0.39;9.0;1;1;2;1;0;0;1;0;0.0909090909090909;0.2857142857142857;0.0027359781121751;11.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-10-05;Manchester City;3;7;9;3;58;Fulham;2;1;20;11;7;4;0.59;0.41;634;0.9;4;10;2;1;0;0;8;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;3;0.0372727272727272;0.5;571;0.0070052539404553;967.7966101694916;0.4;13.559322033898306;9;0.18;5;1;-6;0.0315457413249211;0.15;0.1966666666666666;2.6666666666666665;1;2;3;1;0;0;0;1;0.15;0.4285714285714285;0.0047318611987381;6.666666666666667;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-10-01;Manchester City;0;3;3;3;36;Slovan Bratislava;0;0;28;3;14;0;0.77;0.23;754;0.92;8;2;0;0;0;0;15;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0.0766666666666666;0.0;694;0.0115273775216138;901.2987012987012;0.5357142857142857;19.48051948051948;25;0.54;15;0;6;0.0371352785145888;0.1428571428571428;0.1925;3.75;2;2;4;1;0;0;1;0;0.1428571428571428;0.2857142857142857;0.0053050397877984;7.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-09-28;Manchester City;3;3;0;3;60;Newcastle;4;4;16;11;6;4;0.63;0.37;558;0.87;10;14;4;4;0;0;6;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;5;0.0336363636363636;0.4;485;0.0206185567010309;769.8412698412699;0.375;9.523809523809524;5;0.26;1;0;-4;0.028673835125448;0.0625;0.63;6.0;1;0;1;0;1;0;1;0;0.0625;0.1666666666666666;0.0017921146953405;16.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-09-24;Manchester City;14;31;4;3;821;Watford;0;0;24;5;8;1;0.73;0.27;754;0.91;5;6;0;0;0;0;10;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1;0.054;0.0;686;0.0072886297376093;939.7260273972604;0.4166666666666667;13.6986301369863;19;0.4599999999999999;9;0;-1;0.0318302387267904;0.0833333333333333;0.365;5.0;2;0;2;1;0;0;0;1;0.0833333333333333;0.25;0.0026525198938992;12.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-09-22;Manchester City;3;0;1;3;9;Arsenal;3;5;33;5;11;3;0.78;0.22;705;0.91;7;10;3;4;0;1;8;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2;0.044;0.4285714285714285;642;0.0109034267912772;823.0769230769231;0.2424242424242424;10.256410256410255;28;0.56;6;-2;-3;0.0468085106382978;0.0606060606060606;0.39;4.0;1;1;2;0;1;0;0;1;0.0606060606060606;0.1818181818181818;0.0028368794326241;16.5;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-09-18;Manchester City;0;31;2;3;7;Inter;1;0;22;13;5;4;0.6;0.4;651;0.91;12;9;1;0;0;0;4;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3;0.0307692307692307;0.0833333333333333;592;0.0202702702702702;986.6666666666669;0.1818181818181818;6.666666666666667;9;0.1999999999999999;1;1;3;0.0337941628264208;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-09-14;Manchester City;3;3;4;3;57;Brentford;3;1;18;8;7;5;0.54;0.46;544;0.89;9;3;3;1;0;0;12;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;3;0.0575;0.3333333333333333;484;0.018595041322314;896.2962962962962;0.6666666666666666;22.22222222222222;10;0.08;9;2;6;0.0330882352941176;0.1111111111111111;0.27;6.0;2;0;2;1;0;0;0;1;0.1111111111111111;0.2857142857142857;0.0036764705882352;9.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-08-31;Manchester City;3;31;3;3;61;West Ham;2;3;23;10;8;2;0.68;0.32;726;0.92;3;10;2;3;0;0;11;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;3;0.032;0.6666666666666666;668;0.0044910179640718;982.3529411764704;0.4782608695652174;16.176470588235293;13;0.36;8;-1;-7;0.0316804407713498;0.1304347826086956;0.2266666666666666;3.6666666666666665;2;1;3;1;0;0;1;0;0.1304347826086956;0.375;0.0041322314049586;7.666666666666667;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-08-24;Manchester City;3;31;9;3;66;Ipswich;2;3;14;1;5;1;0.76;0.24;755;0.92;4;15;2;3;0;0;10;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1;0.24;0.5;695;0.0057553956834532;914.4736842105264;0.7142857142857143;13.157894736842104;13;0.52;9;-1;-11;0.0185430463576158;0.2857142857142857;0.19;2.5;3;1;4;1;0;0;0;1;0.2857142857142857;0.8;0.0052980132450331;3.5;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-08-18;Manchester City;3;31;3;3;53;Chelsea;1;1;11;10;5;3;0.52;0.48;535;0.89;9;12;1;1;0;0;3;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;4;0.048;0.1111111111111111;476;0.01890756302521;915.3846153846154;0.2727272727272727;5.769230769230769;1;0.04;-1;0;-3;0.0205607476635514;0.1818181818181818;0.26;1.5;1;1;2;1;0;0;1;0;0.1818181818181818;0.4;0.0037383177570093;5.5;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-08-10;Manchester City;-1;0;3;3;62;Manchester United;2;1;9;8;1;2;0.56;0.44;505;0.87;10;9;2;1;0;0;6;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;2;0.055;0.2;439;0.0227790432801822;783.9285714285713;0.6666666666666666;10.714285714285714;1;0.12;4;1;1;0.0178217821782178;0.1111111111111111;0.56;6.0;0;1;1;0;1;0;0;1;0.1111111111111111;1.0;0.0019801980198019;9.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-08-03;Manchester City;6;3;3;3;53;Chelsea;1;3;10;12;7;4;0.43;0.57;395;0.87;12;15;1;3;0;0;3;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;3;0.0474999999999999;0.0833333333333333;344;0.0348837209302325;800.0;0.3;6.976744186046512;-2;-0.1399999999999999;0;-2;-3;0.0253164556962025;0.4;0.1075;0.75;2;2;4;1;0;0;0;1;0.4;0.5714285714285714;0.010126582278481;2.5;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-07-30;Manchester City;6;3;3;3;10;Barcelona;2;1;16;10;6;3;0.58;0.42;607;0.9;8;14;2;1;0;0;4;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;3;0.0419999999999999;0.25;546;0.0146520146520146;941.3793103448276;0.25;6.896551724137932;6;0.1599999999999999;1;1;-6;0.0263591433278418;0.125;0.29;2.0;1;1;2;0;1;0;1;0;0.125;0.3333333333333333;0.0032948929159802;8.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-07-27;Manchester City;6;3;3;3;25;Milan;0;1;10;8;3;6;0.43;0.57;484;0.91;13;12;0;1;0;0;2;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0.07125;0.0;440;0.0295454545454545;1023.2558139534884;0.2;4.651162790697675;2;-0.1399999999999999;2;-1;1;0.0206611570247933;0.2;0.215;1.0;1;1;2;0;0;1;0;1;0.2;0.6666666666666666;0.0041322314049586;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-07-23;Manchester City;6;3;0;3;20;Celtic F. C.;0;2;16;13;9;6;0.47;0.53;432;0.88;5;19;0;2;0;0;5;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;4;0.0407692307692307;0.0;380;0.0131578947368421;808.5106382978723;0.3125;10.638297872340424;3;-0.06;1;-2;-14;0.037037037037037;0.1875;0.1566666666666666;1.6666666666666667;1;2;3;0;0;1;0;1;0.1875;0.3333333333333333;0.0069444444444444;5.333333333333333;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-25;Manchester City;15;3;13;3;62;Manchester United;1;2;19;11;4;5;0.74;0.26;667;0.9;7;11;1;2;0;0;7;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1;0.0236363636363636;0.1428571428571428;600;0.0116666666666666;810.8108108108108;0.3684210526315789;9.45945945945946;8;0.48;6;-1;-4;0.0284857571214392;0.0526315789473684;0.74;7.0;0;1;1;0;0;1;0;1;0.0526315789473684;0.25;0.0014992503748125;19.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-19;Manchester City;3;7;6;3;61;West Ham;0;1;28;3;12;2;0.72;0.28;782;0.93;3;12;0;1;0;0;11;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2;0.0933333333333333;0.0;727;0.0041265474552957;1009.7222222222224;0.3928571428571428;15.27777777777778;25;0.4399999999999999;9;-1;-9;0.0358056265984654;0.1071428571428571;0.24;3.6666666666666665;2;1;3;1;0;0;0;1;0.1071428571428571;0.25;0.0038363171355498;9.333333333333334;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-14;Manchester City;3;3;28;3;56;Tottenham;3;3;8;10;5;5;0.46;0.54;533;0.89;11;14;3;3;0;0;4;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;7;0.054;0.2727272727272727;474;0.0232067510548523;1030.4347826086955;0.5;8.695652173913043;-2;-0.08;-3;0;-3;0.0150093808630394;0.25;0.23;2.0;0;2;2;1;0;0;1;0;0.25;0.4;0.0037523452157598;4.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-11;Manchester City;3;3;3;3;58;Fulham;0;2;16;1;9;1;0.65;0.35;769;0.91;6;9;0;1;0;1;7;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1;0.35;0.0;700;0.0085714285714285;1076.923076923077;0.4375;10.769230769230768;15;0.3;6;-2;-3;0.0208062418725617;0.25;0.1625;1.75;1;3;4;1;0;0;1;0;0.25;0.4444444444444444;0.0052015604681404;4.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
