Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;Remates;Remates al arco;Posesión;Pases;Precisión de los pases;Faltas;Tarjetas amarillas;Tarjetas rojas;Tiros de esquina;jugador 1;posicion jugador 1;jugador 2;posicion jugador 2;jugador 3;posicion jugador 3;jugador 4;posicion jugador 4;jugador 5;posicion jugador 5;jugador 6;posicion jugador 6;jugador 7;posicion jugador 7;jugador 8;posicion jugador 8;jugador 9;posicion jugador 9;jugador 10;posicion jugador 10;jugador 11;posicion jugador 11;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local
2024-12-15;Alavés;1;3;3;45;38;Athletic;6;3;53;419;77;14;2;0;2;Antonio Sivera;Portero;Nahuel Tenaglia;Defensor;Abdel Abqar;Defensor;Santiago Mouriño;Defensor;Moussa Diarra;Defensor;Antonio Blanco Conde;Mediocampista;Joan Jordán;Mediocampista;Carlos Vicente Robles;Mediocampista;Jon Guridi;Mediocampista;Carlos Martín Domínguez;Mediocampista;Kike García;Delantero;0;1;1;0;1;0;0;1
2024-12-08;Alavés;1;8;3;45;41;Osasuna;6;3;40;325;74;14;3;0;3;Antonio Sivera;Portero;Nahuel Tenaglia;Defensor;Abdel Abqar;Defensor;Santiago Mouriño;Defensor;Moussa Diarra;Defensor;Carlos Vicente Robles;Mediocampista;Joan Jordán;Mediocampista;Antonio Blanco Conde;Mediocampista;Carlos Martín Domínguez;Mediocampista;Jon Guridi;Mediocampista;Kike García;Delantero;1;1;2;0;1;0;1;0
2024-12-05;Alavés;19;3;1;45;-1;Deportiva Minera;30;9;69;612;86;24;1;1;14;Antonio Sivera;Portero;Nahuel Tenaglia;Defensor;Santiago Mouriño;Defensor;Aleksandar Sedlar;Defensor;Manuel Sánchez de la Peña;Defensor;Joan Jordán;Mediocampista;Antonio Blanco Conde;Mediocampista;Carlos Vicente Robles;Mediocampista;Jon Guridi;Mediocampista;Toni Martínez;Mediocampista;Asier Villalibre;Delantero;0;2;2;0;1;0;1;0
2024-11-30;Alavés;1;0;3;45;47;Leganés;18;7;60;351;79;15;1;0;13;Antonio Sivera;Portero;Nahuel Tenaglia;Defensor;Abdel Abqar;Defensor;Santiago Mouriño;Defensor;Moussa Diarra;Defensor;Ander Guevara;Mediocampista;Antonio Blanco Conde;Mediocampista;Jon Guridi;Mediocampista;Carlos Vicente Robles;Delantero;Kike García;Delantero;Carlos Martín Domínguez;Delantero;0;1;1;0;1;0;0;1
2024-11-23;Alavés;1;3;1;45;27;Atlético Madrid;4;1;29;258;67;19;3;0;0;Antonio Sivera;Portero;Nahuel Tenaglia;Defensor;Abdel Abqar;Defensor;Santiago Mouriño;Defensor;Manuel Sánchez de la Peña;Defensor;Ander Guevara;Mediocampista;Antonio Blanco Conde;Mediocampista;Carlos Vicente Robles;Mediocampista;Jon Guridi;Mediocampista;Carlos Martín Domínguez;Mediocampista;Kike García;Delantero;1;0;1;0;0;1;1;0
2024-11-09;Alavés;1;3;1;45;37;Villarreal;9;3;37;285;72;21;3;0;2;Antonio Sivera;Portero;Nahuel Tenaglia;Defensor;Abdel Abqar;Defensor;Adrián Pica;Defensor;Manuel Sánchez de la Peña;Defensor;Ander Guevara;Mediocampista;Antonio Blanco Conde;Mediocampista;Carlos Vicente Robles;Mediocampista;Jon Guridi;Mediocampista;Abde Rebbach;Mediocampista;Kike García;Delantero;0;0;0;0;0;1;1;0
2024-11-01;Alavés;1;3;3;45;40;R.C.D. Mallorca;13;3;52;324;70;19;3;0;7;Antonio Sivera;Portero;Nahuel Tenaglia;Defensor;Abdel Abqar;Defensor;Adrián Pica;Defensor;Manuel Sánchez de la Peña;Defensor;Antonio Blanco Conde;Mediocampista;Carlos Benavidez;Mediocampista;Carlos Vicente Robles;Mediocampista;Jon Guridi;Mediocampista;Abde Rebbach;Mediocampista;Kike García;Delantero;0;1;1;1;0;0;0;1
2024-10-29;Alavés;19;3;1;45;-1;Compostela;8;1;51;374;76;18;3;0;6;Jesús Owono;Portero;Egoitz Muñoz Larrea;Defensor;Santiago Mouriño;Defensor;Adrián Pica;Defensor;Moussa Diarra;Defensor;Joan Jordán;Mediocampista;Ander Guevara;Mediocampista;Luka Romero;Mediocampista;Juan Diego Molina Martínez;Mediocampista;Tomás Conechny;Mediocampista;Asier Villalibre;Delantero;1;0;1;1;0;0;1;0
2024-10-26;Alavés;1;9;1;45;42;Rayo Vallecano;15;7;49;372;76;14;4;0;2;Antonio Sivera;Portero;Santiago Mouriño;Defensor;Nahuel Tenaglia;Defensor;Adrián Pica;Defensor;Moussa Diarra;Defensor;Manuel Sánchez de la Peña;Defensor;Carlos Vicente Robles;Mediocampista;Jon Guridi;Mediocampista;Ander Guevara;Mediocampista;Carlos Martín Domínguez;Mediocampista;Toni Martínez;Delantero;0;0;0;0;0;1;1;0
2024-10-18;Alavés;1;3;1;45;51;Valladolid;10;4;63;418;77;15;4;1;5;Antonio Sivera;Portero;Nahuel Tenaglia;Defensor;Abdel Abqar;Defensor;Moussa Diarra;Defensor;Manuel Sánchez de la Peña;Defensor;Antonio Blanco Conde;Mediocampista;Ander Guevara;Mediocampista;Carlos Vicente Robles;Mediocampista;Jon Guridi;Mediocampista;Tomás Conechny;Mediocampista;Toni Martínez;Delantero;1;1;2;0;0;1;0;1
