Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;Remates;Remates al arco;Posesión;Pases;Precisión de los pases;Faltas;Tarjetas amarillas;Tarjetas rojas;Tiros de esquina;jugador 1;posicion jugador 1;jugador 2;posicion jugador 2;jugador 3;posicion jugador 3;jugador 4;posicion jugador 4;jugador 5;posicion jugador 5;jugador 6;posicion jugador 6;jugador 7;posicion jugador 7;jugador 8;posicion jugador 8;jugador 9;posicion jugador 9;jugador 10;posicion jugador 10;jugador 11;posicion jugador 11;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local
28/4/24;Estrella Roja;49;3;3;33;-1;F. K. Vojvodina;10;3;48;343;77;16;4;0;6;Omri Glazer;Portero;Ognjen Mimović;Defensor;Uroš Spajić;Defensor;Aleksandar Dragović;Defensor;Srđan Mijailović;Defensor;Marko Stamenic;Mediocampista;Hwang In-beom;Mediocampista;Peter Olayinka;Mediocampista;Aleksandar Katai;Mediocampista;Mirko Ivanić;Mediocampista;Uroš Sremčević;Delantero;0;0;0;0;1;0;1;0
20/4/24;Estrella Roja;49;7;7;33;-1;Partizan;27;9;66;451;84;12;2;0;1;Omri Glazer;Portero;Srđan Mijailović;Defensor;Uroš Spajić;Defensor;Aleksandar Dragović;Defensor;Milan Rodić;Defensor;Guélor Kanga;Mediocampista;Osman Bukari;Mediocampista;Marko Stamenic;Mediocampista;Hwang In-beom;Mediocampista;Mirko Ivanić;Mediocampista;Cherif Ndiaye;Delantero;1;2;3;1;0;0;0;1
14/4/24;Estrella Roja;49;7;1;33;-1;FK Železničar Pančevo;23;11;61;537;84;14;1;0;9;Omri Glazer;Portero;Srđan Mijailović;Defensor;Uroš Spajić;Defensor;Aleksandar Dragović;Defensor;Milan Rodić;Defensor;Marko Stamenic;Mediocampista;Osman Bukari;Mediocampista;Hwang In-beom;Mediocampista;Mirko Ivanić;Mediocampista;Peter Olayinka;Mediocampista;Cherif Ndiaye;Delantero;1;2;3;1;0;0;0;1
7/4/24;Estrella Roja;49;7;3;33;805;Radnik Surdulica;15;4;70;539;86;10;2;0;4;Omri Glazer;Portero;Srđan Mijailović;Defensor;Nasser Djiga;Defensor;Uroš Spajić;Defensor;Milan Rodić;Defensor;Guélor Kanga;Mediocampista;Peter Olayinka;Mediocampista;Marko Stamenic;Mediocampista;Hwang In-beom;Mediocampista;Mirko Ivanić;Mediocampista;Cherif Ndiaye;Delantero;0;2;2;1;0;0;1;0
3/4/24;Estrella Roja;49;7;3;33;-1;FK IMT;25;6;71;629;87;14;1;0;7;Omri Glazer;Portero;Ognjen Mimović;Defensor;Nasser Djiga;Defensor;Uroš Spajić;Defensor;Milan Rodić;Defensor;Guélor Kanga;Mediocampista;Peter Olayinka;Mediocampista;Hwang In-beom;Mediocampista;Jovan Šljivić;Mediocampista;Mirko Ivanić;Mediocampista;Jean-Philippe Krasso;Delantero;1;1;2;1;0;0;0;1
30/3/24;Estrella Roja;49;7;9;33;803;FK Javor;9;4;67;497;87;13;3;0;4;Omri Glazer;Portero;Srđan Mijailović;Defensor;Nasser Djiga;Defensor;Uroš Spajić;Defensor;Milan Rodić;Defensor;Guélor Kanga;Mediocampista;Peter Olayinka;Mediocampista;Hwang In-beom;Mediocampista;Jovan Šljivić;Mediocampista;Mirko Ivanić;Mediocampista;Cherif Ndiaye;Delantero;2;1;3;1;0;0;1;0
17/3/24;Estrella Roja;49;7;3;33;-1;Radnicki 1923;20;12;66;474;86;16;0;0;7;Omri Glazer;Portero;Srđan Mijailović;Defensor;Nasser Djiga;Defensor;Uroš Spajić;Defensor;Milan Rodić;Defensor;Guélor Kanga;Mediocampista;Osman Bukari;Mediocampista;Hwang In-beom;Mediocampista;Marko Stamenic;Mediocampista;Mirko Ivanić;Mediocampista;Cherif Ndiaye;Delantero;2;3;5;1;0;0;0;1
13/3/24;Estrella Roja;49;7;9;33;-1;Radnicki Niš;18;4;69;620;88;12;0;0;5;Omri Glazer;Portero;Srđan Mijailović;Defensor;Nasser Djiga;Defensor;Uroš Spajić;Defensor;Milan Rodić;Defensor;Guélor Kanga;Mediocampista;Osman Bukari;Mediocampista;Hwang In-beom;Mediocampista;Jovan Šljivić;Mediocampista;Peter Olayinka;Mediocampista;Cherif Ndiaye;Delantero;1;1;2;1;0;0;1;0
9/3/24;Estrella Roja;49;7;3;33;-1;Partizan;29;12;72;429;82;13;2;0;13;Omri Glazer;Portero;Srđan Mijailović;Defensor;Uroš Spajić;Defensor;Aleksandar Dragović;Defensor;Milan Rodić;Defensor;Guélor Kanga;Mediocampista;Osman Bukari;Mediocampista;Marko Stamenic;Mediocampista;Hwang In-beom;Mediocampista;Mirko Ivanić;Mediocampista;Cherif Ndiaye;Delantero;1;1;2;0;1;0;0;1
2/3/24;Estrella Roja;49;7;9;33;164;TSC;14;3;53;374;84;15;0;0;3;Omri Glazer;Portero;Srđan Mijailović;Defensor;Uroš Spajić;Defensor;Aleksandar Dragović;Defensor;Milan Rodić;Defensor;Guélor Kanga;Mediocampista;Osman Bukari;Mediocampista;Hwang In-beom;Mediocampista;Mirko Ivanić;Mediocampista;Vladimir Lučić;Mediocampista;Cherif Ndiaye;Delantero;1;2;3;1;0;0;1;0
