Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Michael Zetterer-Werder Bremen;Niklas Stark-Werder Bremen;Marco Friedl-Werder Bremen;Amos Pieper-Werder Bremen;Mitchell Weiser-Werder Bremen;Jens Stage-Werder Bremen;Senne Lynen-Werder Bremen;Romano Schmid-Werder Bremen;Felix Agu-Werder Bremen;Oliver Burke-Werder Bremen;Marvin Ducksch-Werder Bremen;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Justin Njinmah-Werder Bremen;Miloš Veljković-Werder Bremen;Anthony Jung-Werder Bremen;Issa Kaboré-Werder Bremen;André Silva-Werder Bremen;Leonardo Bittencourt-Werder Bremen;Julián Malatini-Werder Bremen;Marco Grüll-Werder Bremen;Derrick Köhn-Werder Bremen;Skelly Alvero-Werder Bremen;Keke Topp-Werder Bremen;Nick Woltemade-Werder Bremen;Christian Groß-Werder Bremen;Olivier Deman-Werder Bremen;Rafael Santos Borré-Werder Bremen;Dawid Kownacki-Werder Bremen;Jiří Pavlenka-Werder Bremen;Nicolai Rapp-Werder Bremen;Naby Keïta-Werder Bremen;Niclas Füllkrug-Werder Bremen;Ilia Gruev-Werder Bremen;Lee Buchanan-Werder Bremen;Niklas Schmidt-Werder Bremen;Maximilian Philipp-Werder Bremen;Fabio Chiarodia-Werder Bremen
2024-09-29;Werder Bremen;9;17;29;171;97;Hoffenheim;3;4;23;10;10;5;0.65;0.35;592;0.9;19;11;3;3;0;1;6;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;2;0.034999999999999996;0.15789473684210525;533;0.03564727954971857;820.0;0.2608695652173913;9.23076923076923;13;0.30000000000000004;4;-1;8;0.03885135135135135;0.17391304347826086;0.1625;1.5;3;1;4;1;0;0;1;0;0.17391304347826086;0.4;0.006756756756756757;5.75;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-09-21;Werder Bremen;9;2;3;171;23;Bayern;0;3;0;25;0;7;0.3;0.7;358;0.79;4;13;0;3;0;0;1;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;4;0.027999999999999997;0.0;283;0.014134275618374558;943.3333333333334;0.0;3.3333333333333335;-25;-0.39999999999999997;-3;-3;-9;0.0;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-09-15;Werder Bremen;9;17;17;171;174;Mainz 05;2;3;14;16;5;5;0.42;0.58;357;0.75;7;12;1;3;1;0;4;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;10;0.03625;0.2857142857142857;268;0.026119402985074626;638.0952380952381;0.2857142857142857;9.523809523809524;-2;-0.15999999999999998;-6;-1;-5;0.0392156862745098;0.14285714285714285;0.21;2.0;1;1;2;1;0;0;1;0;0.14285714285714285;0.4;0.0056022408963585435;7.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-08-31;Werder Bremen;9;17;3;171;11;Dortmund;2;6;5;9;1;4;0.46;0.54;443;0.82;11;16;2;5;0;1;5;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;6;0.060000000000000005;0.18181818181818182;363;0.030303030303030304;789.1304347826086;1.0;10.869565217391305;-4;-0.08000000000000002;-1;-4;-5;0.011286681715575621;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-08-24;Werder Bremen;9;2;22;171;173;Augsburgo;1;3;11;11;5;3;0.55;0.45;462;0.83;10;11;1;3;0;0;2;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;4;0.04090909090909091;0.1;383;0.02610966057441253;696.3636363636363;0.18181818181818182;3.6363636363636362;0;0.10000000000000003;-2;-2;-1;0.023809523809523808;0.18181818181818182;0.275;1.0;1;1;2;0;1;0;1;0;0.18181818181818182;0.4;0.004329004329004329;5.5;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-08-19;Werder Bremen;23;30;7;171;612;Energie Cottbus;2;3;27;8;10;3;0.61;0.39;496;0.86;10;14;2;2;0;1;11;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;5;0.04875;0.2;427;0.0234192037470726;700.0;0.4074074074074074;18.0327868852459;19;0.21999999999999997;6;-1;-4;0.05443548387096774;0.1111111111111111;0.20333333333333334;3.6666666666666665;2;1;3;1;0;0;1;0;0.1111111111111111;0.3;0.006048387096774193;9.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-18;Werder Bremen;9;2;3;171;178;Bochum;1;1;26;27;13;7;0.46;0.54;358;0.76;12;12;1;1;0;0;8;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;8;0.02;0.08333333333333333;272;0.04411764705882353;591.3043478260869;0.3076923076923077;17.391304347826086;-1;-0.08000000000000002;0;0;0;0.07262569832402235;0.15384615384615385;0.115;2.0;1;3;4;1;0;0;0;1;0.15384615384615385;0.3076923076923077;0.0111731843575419;6.5;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-11;Werder Bremen;9;17;6;171;31;RB Leipzig;0;1;11;13;2;5;0.56;0.44;580;0.87;6;11;0;1;0;0;3;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;4;0.033846153846153845;0.0;505;0.011881188118811881;901.7857142857142;0.2727272727272727;5.357142857142857;-2;0.12000000000000005;-1;-1;-5;0.01896551724137931;0.09090909090909091;0.56;3.0;1;0;1;0;1;0;1;0;0.09090909090909091;0.5;0.0017241379310344827;11.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-04;Werder Bremen;9;17;30;171;172;Mönchengladbach;0;0;18;17;6;6;0.56;0.44;621;0.88;6;7;0;0;0;0;7;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;2;0.02588235294117647;0.0;546;0.01098901098901099;974.9999999999999;0.3888888888888889;12.499999999999998;1;0.12000000000000005;5;0;-1;0.028985507246376812;0.1111111111111111;0.28;3.5;1;1;2;0;1;0;0;1;0.1111111111111111;0.3333333333333333;0.00322061191626409;9.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-27;Werder Bremen;9;17;22;171;173;Augsburgo;2;1;15;13;6;1;0.45;0.55;340;0.75;8;18;2;1;0;0;4;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;6;0.04230769230769231;0.25;255;0.03137254901960784;566.6666666666666;0.26666666666666666;8.88888888888889;2;-0.10000000000000003;-2;1;-10;0.04411764705882353;0.2;0.15;1.3333333333333333;0;3;3;1;0;0;1;0;0.2;0.5;0.008823529411764706;5.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-21;Werder Bremen;9;6;2;171;18;Stuttgart;3;3;9;15;2;5;0.3;0.7;327;0.75;11;10;3;3;0;0;1;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;7;0.04666666666666666;0.2727272727272727;245;0.044897959183673466;816.6666666666667;0.1111111111111111;3.3333333333333335;-6;-0.39999999999999997;-6;0;1;0.027522935779816515;0.2222222222222222;0.15;0.5;1;1;2;1;0;0;0;1;0.2222222222222222;1.0;0.0061162079510703364;4.5;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-14;Werder Bremen;9;2;17;171;6;Leverkusen;1;2;7;20;3;10;0.44;0.56;496;0.84;4;10;1;2;0;0;0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;7;0.028000000000000004;0.25;417;0.009592326139088728;947.7272727272727;0.0;0.0;-13;-0.12000000000000005;-7;-1;-6;0.014112903225806451;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-05;Werder Bremen;9;2;1;171;87;Frankfurt;3;4;11;24;7;5;0.33;0.67;283;0.7;14;10;2;3;1;1;0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;9;0.02791666666666667;0.21428571428571427;198;0.0707070707070707;600.0;0.0;0.0;-13;-0.34;-9;-1;4;0.038869257950530034;0.09090909090909091;0.33;0.0;0;1;1;0;1;0;1;0;0.09090909090909091;0.14285714285714285;0.0035335689045936395;11.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-30;Werder Bremen;9;2;6;171;175;Wolfsburg;5;5;6;16;1;6;0.49;0.51;435;0.86;13;15;4;4;1;1;3;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;6;0.031875;0.38461538461538464;374;0.034759358288770054;763.265306122449;0.5;6.122448979591836;-10;-0.020000000000000018;-3;0;-2;0.013793103448275862;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-16;Werder Bremen;9;6;29;171;169;FC Union Berlin;5;3;11;11;2;6;0.51;0.49;438;0.74;16;16;5;3;0;0;3;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;4;0.04454545454545455;0.3125;324;0.04938271604938271;635.2941176470588;0.2727272727272727;5.88235294117647;0;0.020000000000000018;-1;2;0;0.02511415525114155;0.09090909090909091;0.51;3.0;0;1;1;0;0;1;1;0;0.09090909090909091;0.5;0.00228310502283105;11.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-09;Werder Bremen;9;2;3;171;11;Dortmund;1;3;16;13;5;6;0.45;0.55;482;0.87;6;8;1;2;0;1;11;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;4;0.04230769230769231;0.16666666666666666;419;0.014319809069212411;931.1111111111111;0.6875;24.444444444444443;3;-0.10000000000000003;7;-2;-2;0.03319502074688797;0.0625;0.45;11.0;0;1;1;0;0;1;0;1;0.0625;0.2;0.002074688796680498;16.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-03;Werder Bremen;9;2;17;171;97;Hoffenheim;1;4;18;14;7;7;0.54;0.46;481;0.82;10;11;1;3;0;1;3;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;3;0.032857142857142856;0.1;394;0.025380710659898477;729.6296296296296;0.16666666666666666;5.555555555555555;4;0.08000000000000002;0;-3;-1;0.037422037422037424;0.05555555555555555;0.54;3.0;0;1;1;0;0;1;1;0;0.05555555555555555;0.14285714285714285;0.002079002079002079;18.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-24;Werder Bremen;9;2;2;171;191;SV Darmstadt 98;3;4;15;12;4;3;0.56;0.44;531;0.84;10;13;3;4;0;0;4;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;6;0.03666666666666667;0.3;446;0.02242152466367713;796.4285714285713;0.26666666666666666;7.142857142857142;3;0.12000000000000005;-2;-1;-3;0.02824858757062147;0.06666666666666667;0.56;4.0;1;0;1;0;1;0;0;1;0.06666666666666667;0.25;0.0018832391713747645;15.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-16;Werder Bremen;9;2;3;171;190;Colonia;4;4;13;13;4;3;0.43;0.57;378;0.77;11;16;4;4;0;0;3;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;5;0.04384615384615384;0.36363636363636365;291;0.037800687285223365;676.7441860465117;0.23076923076923078;6.976744186046512;0;-0.13999999999999996;-2;0;-5;0.03439153439153439;0.07692307692307693;0.43;3.0;0;1;1;1;0;0;1;0;0.07692307692307693;0.25;0.0026455026455026454;13.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-10;Werder Bremen;9;2;3;171;142;Heidenheim;1;2;15;11;3;3;0.66;0.34;600;0.8;10;13;1;2;0;0;5;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;10;0.03090909090909091;0.1;480;0.020833333333333332;727.2727272727273;0.3333333333333333;7.575757575757575;4;0.32;-5;-1;-3;0.025;0.06666666666666667;0.66;5.0;1;0;1;0;0;1;0;1;0.06666666666666667;0.3333333333333333;0.0016666666666666668;15.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-03;Werder Bremen;9;2;3;171;174;Mainz 05;3;4;6;23;1;5;0.41;0.59;322;0.64;16;22;3;4;0;0;1;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;11;0.025652173913043478;0.1875;206;0.07766990291262135;502.43902439024396;0.16666666666666666;2.4390243902439024;-17;-0.18;-10;-1;-6;0.018633540372670808;0.16666666666666666;0.41;1.0;1;0;1;1;0;0;1;0;0.16666666666666666;1.0;0.003105590062111801;6.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-27;Werder Bremen;9;2;3;171;170;Friburgo;2;1;14;7;3;4;0.42;0.58;421;0.75;14;12;2;1;0;0;5;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;5;0.08285714285714285;0.14285714285714285;316;0.04430379746835443;752.3809523809524;0.35714285714285715;11.904761904761905;7;-0.15999999999999998;0;1;2;0.0332541567695962;0.21428571428571427;0.13999999999999999;1.6666666666666667;1;2;3;1;0;0;0;1;0.21428571428571427;1.0;0.007125890736342043;4.666666666666667;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-21;Werder Bremen;9;2;3;171;23;Bayern;1;2;8;22;3;7;0.31;0.69;323;0.76;7;12;1;2;0;0;2;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;10;0.031363636363636364;0.14285714285714285;245;0.02857142857142857;790.3225806451613;0.25;6.451612903225807;-14;-0.37999999999999995;-8;-1;-5;0.02476780185758514;0.125;0.31;2.0;0;1;1;1;0;0;1;0;0.125;0.3333333333333333;0.0030959752321981426;8.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-14;Werder Bremen;9;6;0;171;178;Bochum;5;6;16;14;3;4;0.52;0.48;391;0.74;14;14;5;6;0;0;4;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;3;0.03428571428571429;0.35714285714285715;289;0.04844290657439446;555.7692307692307;0.25;7.692307692307692;2;0.040000000000000036;1;-1;0;0.04092071611253197;0.0625;0.52;4.0;0;1;1;0;1;0;1;0;0.0625;0.3333333333333333;0.0025575447570332483;16.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-19;Werder Bremen;9;6;13;171;31;RB Leipzig;4;2;11;17;2;8;0.44;0.56;427;0.81;15;9;4;2;0;0;1;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;4;0.03294117647058824;0.26666666666666666;346;0.04335260115606936;786.3636363636364;0.09090909090909091;2.272727272727273;-6;-0.12000000000000005;-3;2;6;0.02576112412177986;0.09090909090909091;0.44;1.0;0;1;1;0;1;0;0;1;0.09090909090909091;0.5;0.00234192037470726;11.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-15;Werder Bremen;9;17;2;171;172;Mönchengladbach;2;4;12;14;5;4;0.49;0.51;527;0.82;12;10;2;4;0;0;3;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;4;0.03642857142857143;0.16666666666666666;432;0.027777777777777776;881.6326530612245;0.25;6.122448979591836;-2;-0.020000000000000018;-1;-2;2;0.022770398481973434;0.16666666666666666;0.245;1.5;1;1;2;0;1;0;1;0;0.16666666666666666;0.4;0.003795066413662239;6.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-09;Werder Bremen;9;2;3;171;173;Augsburgo;1;2;14;11;5;1;0.48;0.52;432;0.8;13;9;1;2;0;0;5;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;2;0.04727272727272727;0.07692307692307693;346;0.03757225433526012;720.8333333333334;0.35714285714285715;10.416666666666668;3;-0.040000000000000036;3;-1;4;0.032407407407407406;0.14285714285714285;0.24;2.5;1;1;2;1;0;0;0;1;0.14285714285714285;0.4;0.004629629629629629;7.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-02;Werder Bremen;9;2;13;171;18;Stuttgart;0;1;12;19;3;6;0.42;0.58;423;0.8;9;6;0;1;0;0;7;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;6;0.030526315789473683;0.0;338;0.026627218934911243;804.7619047619048;0.5833333333333334;16.666666666666668;-7;-0.15999999999999998;1;-1;3;0.028368794326241134;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-25;Werder Bremen;9;2;17;171;6;Leverkusen;3;1;2;14;1;4;0.4;0.6;503;0.81;15;4;3;1;0;0;1;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;6;0.04285714285714286;0.2;407;0.036855036855036855;1017.5;0.5;2.5;-12;-0.19999999999999996;-5;2;11;0.003976143141153081;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-12;Werder Bremen;9;2;17;171;87;Frankfurt;1;3;13;14;5;4;0.48;0.52;527;0.83;3;10;1;3;0;0;3;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;7;0.037142857142857144;0.3333333333333333;437;0.006864988558352402;910.4166666666667;0.23076923076923078;6.25;-1;-0.040000000000000036;-4;-2;-7;0.024667931688804556;0.15384615384615385;0.24;1.5;1;1;2;0;1;0;0;1;0.15384615384615385;0.4;0.003795066413662239;6.5;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-05;Werder Bremen;9;2;6;171;175;Wolfsburg;1;3;13;14;4;4;0.43;0.57;419;0.83;16;15;1;2;0;1;2;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;5;0.04071428571428571;0.0625;348;0.04597701149425287;809.3023255813954;0.15384615384615385;4.651162790697675;-1;-0.13999999999999996;-3;-2;1;0.031026252983293555;0.15384615384615385;0.215;1.0;1;1;2;0;1;0;1;0;0.15384615384615385;0.5;0.00477326968973747;6.5;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-28;Werder Bremen;9;2;2;171;169;FC Union Berlin;1;5;10;7;4;2;0.57;0.43;579;0.84;12;14;1;4;0;1;3;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;3;0.06142857142857143;0.08333333333333333;486;0.024691358024691357;852.6315789473684;0.3;5.2631578947368425;3;0.13999999999999996;0;-4;-2;0.017271157167530225;0.2;0.285;1.5;1;1;2;1;0;0;0;1;0.2;0.5;0.0034542314335060447;5.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-20;Werder Bremen;9;2;5;171;11;Dortmund;5;1;5;23;1;5;0.42;0.58;420;0.8;10;5;5;1;0;0;4;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;10;0.025217391304347823;0.5;336;0.02976190476190476;800.0;0.8;9.523809523809524;-18;-0.15999999999999998;-6;4;5;0.011904761904761904;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-07;Werder Bremen;9;30;2;171;97;Hoffenheim;5;4;13;10;3;4;0.48;0.52;488;0.77;15;7;5;4;0;0;4;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;4;0.052000000000000005;0.3333333333333333;376;0.0398936170212766;783.3333333333334;0.3076923076923077;8.333333333333334;3;-0.040000000000000036;0;1;8;0.02663934426229508;0.15384615384615385;0.24;2.0;1;1;2;0;0;1;0;1;0.15384615384615385;0.6666666666666666;0.004098360655737705;6.5;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-01;Werder Bremen;9;2;2;171;191;SV Darmstadt 98;2;3;11;14;6;5;0.57;0.43;481;0.79;19;19;2;3;0;0;4;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;2;0.030714285714285715;0.10526315789473684;380;0.05;666.6666666666667;0.36363636363636365;7.017543859649123;-3;0.13999999999999996;2;-1;0;0.02286902286902287;0.18181818181818182;0.285;2.0;0;2;2;0;0;1;1;0;0.18181818181818182;0.3333333333333333;0.004158004158004158;5.5;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-23;Werder Bremen;9;30;3;171;190;Colonia;2;1;17;14;6;5;0.47;0.53;439;0.72;18;15;2;1;0;0;9;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;8;0.03785714285714286;0.1111111111111111;316;0.056962025316455694;672.3404255319149;0.5294117647058824;19.148936170212767;3;-0.06000000000000005;1;1;3;0.0387243735763098;0.11764705882352941;0.235;4.5;1;1;2;1;0;0;0;1;0.11764705882352941;0.3333333333333333;0.004555808656036446;8.5;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
