Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Alexander Nübel-Stuttgart;Pascal Stenzel-Stuttgart;Finn Jeltsch-Stuttgart;Jeff Chabot-Stuttgart;Maximilian Mittelstädt-Stuttgart;Atakan Karazor-Stuttgart;Angelo Stiller-Stuttgart;Jamie Leweling-Stuttgart;Deniz Undav-Stuttgart;Chris Führich-Stuttgart;Nick Woltemade-Stuttgart;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Leonidas Stergiou-Stuttgart;Fabian Rieder-Stuttgart;Ermedin Demirovic-Stuttgart;Enzo Millot-Stuttgart;Luca Jaquez-Stuttgart;Ramon Hendriks-Stuttgart;Yannik Keitel-Stuttgart;Ameen Al-Dakhil-Stuttgart;Josha Vagnoman-Stuttgart;Jacob Bruun Larsen-Stuttgart;Anthony Rouault-Stuttgart;Fabian Bredlow-Stuttgart;Anrie Chase-Stuttgart;El Bilal Touré-Stuttgart;Frans Krätzig-Stuttgart;Waldemar Anton-Stuttgart;Hiroki Itō-Stuttgart;Serhou Guirassy-Stuttgart;Mahmoud Dahoud-Stuttgart;Jeong Woo-yeong-Stuttgart;Dan-Axel Zagadou-Stuttgart;Silas-Stuttgart;Lilian Egloff-Stuttgart;Wataru Endō-Stuttgart;Florian Müller-Stuttgart;Konstantinos Mavropanos-Stuttgart;Borna Sosa-Stuttgart;Nikolas Nartey-Stuttgart;Tiago Tomás-Stuttgart;Genki Haraguchi-Stuttgart;Luca Pfeiffer-Stuttgart;Juan José Perea-Stuttgart;Gil Dias-Stuttgart;Thomas Kastanaras-Stuttgart;Naouirou Ahamada-Stuttgart
2025-01-12;Stuttgart;9;1;17;18;173;Augsburgo;1;5;13;8;5;2;0.58;0.42;559;0.81;14;11;1;5;0;0;9;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;3;0.0525;0.07142857142857142;453;0.03090507726269316;781.0344827586207;0.6923076923076923;15.517241379310345;5;0.15999999999999998;6;-4;3;0.023255813953488372;0.07692307692307693;0.58;9.0;0;1;1;1;0;0;1;0;0.07692307692307693;0.2;0.0017889087656529517;13.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-01-05;Stuttgart;6;1;0;18;85;Ajax;1;0;9;8;4;4;0.56;0.44;548;0.9;20;16;1;0;0;0;2;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;2;0.055;0.05;493;0.04056795131845842;880.3571428571428;0.2222222222222222;3.571428571428571;1;0.12000000000000005;0;1;4;0.016423357664233577;0.2222222222222222;0.28;1.0;2;0;2;0;1;0;0;1;0.2222222222222222;0.5;0.0036496350364963502;4.5;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-12-21;Stuttgart;9;17;6;18;176;St. Pauli;2;2;25;11;5;5;0.73;0.27;678;0.88;10;11;2;2;0;0;9;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1;0.024545454545454547;0.2;597;0.01675041876046901;817.8082191780823;0.36;12.32876712328767;14;0.45999999999999996;8;0;-1;0.03687315634218289;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-12-15;Stuttgart;9;6;3;18;142;Heidenheim;3;4;18;9;7;2;0.67;0.33;578;0.85;13;25;3;4;0;0;6;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;9;0.03666666666666667;0.23076923076923078;491;0.026476578411405296;732.8358208955224;0.3333333333333333;8.955223880597014;9;0.34;-3;-1;-12;0.031141868512110725;0.16666666666666666;0.22333333333333336;2.0;2;1;3;1;0;0;1;0;0.16666666666666666;0.42857142857142855;0.005190311418685121;6.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-12-11;Stuttgart;0;3;3;18;35;Young Boys;1;4;20;5;6;1;0.64;0.36;617;0.85;10;16;1;4;0;0;5;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0;0.072;0.1;524;0.019083969465648856;818.75;0.25;7.8125;15;0.28;5;-3;-6;0.03241491085899514;0.25;0.128;1.0;1;4;5;1;0;0;0;1;0.25;0.8333333333333334;0.008103727714748784;4.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-12-06;Stuttgart;9;3;17;18;169;FC Union Berlin;1;6;7;14;5;3;0.65;0.35;608;0.84;14;19;1;6;0;0;1;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;6;0.024999999999999998;0.07142857142857142;511;0.0273972602739726;786.1538461538461;0.14285714285714285;1.5384615384615383;-7;0.30000000000000004;-5;-5;-5;0.011513157894736841;0.42857142857142855;0.21666666666666667;0.3333333333333333;0;3;3;1;0;0;0;1;0.42857142857142855;0.6;0.004934210526315789;2.3333333333333335;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-12-03;Stuttgart;23;3;17;18;196;Jahn Regensburg;0;2;14;7;8;2;0.71;0.29;624;0.87;6;12;0;2;0;0;7;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;5;0.041428571428571426;0.0;543;0.011049723756906077;764.7887323943662;0.5;9.859154929577466;7;0.42;2;-2;-6;0.022435897435897436;0.21428571428571427;0.23666666666666666;2.3333333333333335;2;1;3;1;0;0;1;0;0.21428571428571427;0.375;0.004807692307692308;4.666666666666667;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-11-30;Stuttgart;9;3;1;18;171;Werder Bremen;1;1;10;20;4;6;0.58;0.42;557;0.85;13;8;1;1;0;0;2;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;11;0.020999999999999998;0.07692307692307693;473;0.02748414376321353;815.5172413793103;0.2;3.4482758620689657;-10;0.15999999999999998;-9;0;5;0.017953321364452424;0.2;0.29;1.0;1;1;2;0;1;0;1;0;0.2;0.5;0.003590664272890485;5.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-11-27;Stuttgart;0;3;3;18;33;Estrella Roja;1;4;13;11;2;7;0.71;0.29;674;0.86;17;14;1;4;0;0;4;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;4;0.026363636363636363;0.058823529411764705;580;0.029310344827586206;816.9014084507043;0.3076923076923077;5.633802816901409;2;0.42;0;-3;3;0.019287833827893175;0.07692307692307693;0.71;4.0;1;0;1;0;0;1;1;0;0.07692307692307693;0.5;0.001483679525222552;13.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-11-23;Stuttgart;9;1;4;18;178;Bochum;2;3;15;9;5;2;0.58;0.42;591;0.86;7;16;2;3;0;0;7;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;4;0.04666666666666666;0.2857142857142857;508;0.013779527559055118;875.8620689655173;0.4666666666666667;12.06896551724138;6;0.15999999999999998;3;-1;-9;0.025380710659898477;0.13333333333333333;0.29;3.5;0;2;2;1;0;0;0;1;0.13333333333333333;0.4;0.00338409475465313;7.5;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-11-10;Stuttgart;9;3;1;18;87;Frankfurt;2;2;22;8;11;5;0.61;0.39;561;0.85;10;15;2;2;0;0;8;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;3;0.04875;0.2;477;0.020964360587002098;781.9672131147541;0.36363636363636365;13.114754098360656;14;0.21999999999999997;5;0;-5;0.0392156862745098;0.09090909090909091;0.305;4.0;0;2;2;0;0;1;0;1;0.09090909090909091;0.18181818181818182;0.0035650623885918;11.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-11-06;Stuttgart;0;3;17;18;17;Atalanta;2;3;10;9;1;4;0.56;0.44;558;0.82;8;17;2;3;0;0;4;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;3;0.04888888888888889;0.25;458;0.017467248908296942;817.8571428571428;0.4;7.142857142857142;1;0.12000000000000005;1;-1;-9;0.017921146953405017;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-11-01;Stuttgart;9;1;17;18;6;Leverkusen;4;3;4;19;1;5;0.48;0.52;433;0.8;14;13;4;3;0;0;2;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;10;0.02736842105263158;0.2857142857142857;346;0.04046242774566474;720.8333333333334;0.5;4.166666666666667;-15;-0.040000000000000036;-8;1;1;0.009237875288683603;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-10-29;Stuttgart;23;1;3;18;188;1. FCK;2;4;17;7;7;1;0.69;0.31;674;0.89;11;13;2;4;0;0;4;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4;0.04428571428571428;0.18181818181818182;600;0.018333333333333333;869.5652173913044;0.23529411764705882;5.797101449275363;10;0.37999999999999995;0;-2;-2;0.025222551928783383;0.11764705882352941;0.345;2.0;1;1;2;1;0;0;0;1;0.11764705882352941;0.2857142857142857;0.002967359050445104;8.5;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-10-26;Stuttgart;9;1;2;18;177;KSV Holstein;2;5;16;9;6;3;0.59;0.41;528;0.88;6;17;1;4;1;1;9;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;5;0.04555555555555555;0.3333333333333333;465;0.012903225806451613;788.135593220339;0.5625;15.254237288135593;7;0.18;4;-3;-11;0.030303030303030304;0.125;0.295;4.5;1;1;2;1;0;0;0;1;0.125;0.3333333333333333;0.003787878787878788;8.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-10-22;Stuttgart;0;3;0;18;14;Juventus;2;1;22;7;10;1;0.51;0.49;429;0.88;13;11;2;0;0;1;10;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;4;0.06999999999999999;0.15384615384615385;378;0.03439153439153439;741.1764705882352;0.45454545454545453;19.607843137254903;15;0.020000000000000018;6;1;2;0.05128205128205128;0.045454545454545456;0.51;10.0;0;1;1;1;0;0;1;0;0.045454545454545456;0.1;0.002331002331002331;22.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-10-19;Stuttgart;9;3;3;18;23;Bayern;2;0;4;22;1;10;0.34;0.66;360;0.78;10;6;2;0;0;0;3;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;7;0.030000000000000002;0.2;281;0.03558718861209965;826.470588235294;0.75;8.823529411764705;-18;-0.32;-4;2;4;0.011111111111111112;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-10-06;Stuttgart;9;2;29;18;97;Hoffenheim;1;4;20;7;6;5;0.68;0.32;664;0.89;10;7;1;4;0;0;10;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;5;0.045714285714285714;0.1;591;0.01692047377326565;869.1176470588234;0.5;14.705882352941176;13;0.36000000000000004;5;-3;3;0.030120481927710843;0.05;0.68;10.0;0;1;1;0;1;0;0;1;0.05;0.16666666666666666;0.0015060240963855422;20.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-10-01;Stuttgart;0;3;6;18;21;Sparta Praha;1;1;26;14;10;3;0.77;0.23;681;0.88;10;12;1;1;0;0;10;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0;0.016428571428571428;0.1;599;0.01669449081803005;777.922077922078;0.38461538461538464;12.987012987012987;12;0.54;10;0;-2;0.0381791483113069;0.038461538461538464;0.77;10.0;1;0;1;0;1;0;0;1;0.038461538461538464;0.1;0.0014684287812041115;26.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-09-28;Stuttgart;9;3;1;18;175;Wolfsburg;1;5;18;5;4;2;0.7;0.3;578;0.83;10;20;0;5;1;0;3;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1;0.06;0.1;480;0.020833333333333332;685.7142857142858;0.16666666666666666;4.285714285714286;13;0.39999999999999997;2;-4;-10;0.031141868512110725;0.1111111111111111;0.35;1.5;1;1;2;0;1;0;1;0;0.1111111111111111;0.5;0.0034602076124567475;9.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-09-22;Stuttgart;9;1;3;18;11;Dortmund;1;3;17;7;9;3;0.52;0.48;480;0.87;10;6;1;3;0;0;6;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;4;0.06857142857142857;0.1;418;0.023923444976076555;803.8461538461538;0.35294117647058826;11.538461538461538;10;0.040000000000000036;2;-2;4;0.035416666666666666;0.29411764705882354;0.10400000000000001;1.2;2;3;5;1;0;0;0;1;0.29411764705882354;0.5555555555555556;0.010416666666666666;3.4;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-09-17;Stuttgart;0;3;0;18;12;Real Madrid;1;4;17;20;7;8;0.55;0.45;520;0.87;9;13;1;4;0;0;6;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;10;0.0225;0.1111111111111111;452;0.01991150442477876;821.8181818181818;0.35294117647058826;10.909090909090908;-3;0.10000000000000003;-4;-3;-4;0.032692307692307694;0.058823529411764705;0.55;6.0;0;1;1;0;0;1;1;0;0.058823529411764705;0.14285714285714285;0.0019230769230769232;17.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-09-14;Stuttgart;9;13;3;18;172;Mönchengladbach;2;2;12;15;7;7;0.57;0.43;548;0.82;12;14;2;2;0;0;2;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;6;0.028666666666666667;0.16666666666666666;449;0.026726057906458798;787.7192982456141;0.16666666666666666;3.5087719298245617;-3;0.13999999999999996;-4;0;-2;0.021897810218978103;0.25;0.18999999999999997;0.6666666666666666;1;2;3;1;0;0;1;0;0.25;0.42857142857142855;0.005474452554744526;4.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-08-31;Stuttgart;9;3;17;18;174;Mainz 05;4;2;28;11;12;7;0.64;0.36;500;0.86;6;12;4;2;0;0;11;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;2;0.03272727272727272;0.6666666666666666;430;0.013953488372093023;671.875;0.39285714285714285;17.1875;17;0.28;9;2;-6;0.056;0.10714285714285714;0.21333333333333335;3.6666666666666665;2;1;3;0;1;0;0;1;0.10714285714285714;0.25;0.006;9.333333333333334;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-08-27;Stuttgart;23;3;22;18;192;Preußen Münster;1;2;17;6;8;0;0.77;0.23;682;0.9;11;11;1;2;0;0;8;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;4;0.03833333333333334;0.09090909090909091;614;0.017915309446254073;797.4025974025974;0.47058823529411764;10.38961038961039;11;0.54;4;-1;0;0.024926686217008796;0.29411764705882354;0.154;1.6;3;2;5;1;0;0;1;0;0.29411764705882354;0.625;0.007331378299120235;3.4;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-08-24;Stuttgart;9;3;3;18;170;Friburgo;1;2;9;16;2;6;0.68;0.32;646;0.88;10;7;1;2;0;0;3;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;6;0.02;0.1;568;0.017605633802816902;835.2941176470588;0.3333333333333333;4.411764705882352;-7;0.36000000000000004;-3;-1;3;0.01393188854489164;0.1111111111111111;0.68;3.0;1;0;1;0;0;1;1;0;0.1111111111111111;0.5;0.0015479876160990713;9.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-08-17;Stuttgart;47;3;17;18;6;Leverkusen;5;6;12;12;4;4;0.66;0.34;526;0.9;19;10;5;5;0;1;3;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;10;0.028333333333333335;0.2631578947368421;473;0.040169133192389;716.6666666666666;0.25;4.545454545454545;0;0.32;-7;-1;9;0.022813688212927757;0.16666666666666666;0.33;1.5;1;1;2;0;1;0;1;0;0.16666666666666666;0.5;0.0038022813688212928;6.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-18;Stuttgart;9;3;7;18;172;Mönchengladbach;1;2;21;14;11;5;0.61;0.39;706;0.93;5;9;1;2;0;0;8;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;4;0.027857142857142858;0.2;657;0.0076103500761035;1077.049180327869;0.38095238095238093;13.114754098360656;7;0.21999999999999997;4;-1;-4;0.029745042492917848;0.19047619047619047;0.1525;2.0;2;2;4;1;0;0;0;1;0.19047619047619047;0.36363636363636365;0.0056657223796034;5.25;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-10;Stuttgart;9;13;28;18;173;Augsburgo;2;4;19;9;7;1;0.77;0.23;763;0.91;9;15;2;4;0;0;5;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;5;0.025555555555555557;0.2222222222222222;694;0.012968299711815562;901.2987012987013;0.2631578947368421;6.4935064935064934;10;0.54;0;-2;-6;0.02490170380078637;0.05263157894736842;0.77;5.0;0;1;1;1;0;0;1;0;0.05263157894736842;0.14285714285714285;0.001310615989515072;19.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-04;Stuttgart;9;13;3;18;23;Bayern;1;2;24;10;10;3;0.61;0.39;640;0.91;10;8;1;2;0;0;3;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1;0.039;0.1;582;0.01718213058419244;954.0983606557377;0.125;4.918032786885246;14;0.21999999999999997;2;-1;2;0.0375;0.125;0.20333333333333334;1.0;1;2;3;1;0;0;0;1;0.125;0.3;0.0046875;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-27;Stuttgart;9;13;17;18;6;Leverkusen;3;4;11;14;4;6;0.51;0.49;513;0.83;19;10;3;4;0;0;2;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;5;0.034999999999999996;0.15789473684210525;426;0.04460093896713615;835.2941176470588;0.18181818181818182;3.9215686274509802;-3;0.020000000000000018;-3;-1;9;0.021442495126705652;0.18181818181818182;0.255;1.0;0;2;2;0;1;0;1;0;0.18181818181818182;0.5;0.003898635477582846;5.5;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-21;Stuttgart;9;2;6;18;171;Werder Bremen;3;3;15;9;5;2;0.7;0.3;742;0.87;10;11;3;3;0;0;7;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1;0.03333333333333333;0.3;646;0.015479876160990712;922.8571428571429;0.4666666666666667;10.0;6;0.39999999999999997;6;0;-1;0.02021563342318059;0.06666666666666667;0.7;7.0;0;1;1;0;0;1;1;0;0.06666666666666667;0.2;0.0013477088948787063;15.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
