Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Damián Emiliano Martínez-Aston Villa;Matty Cash-Aston Villa;Ezri Konsa-Aston Villa;Tyrone Mings-Aston Villa;Ian Maatsen-Aston Villa;Boubacar Kamara-Aston Villa;Youri Tielemans-Aston Villa;Morgan Rogers-Aston Villa;Marco Asensio-Aston Villa;John McGinn-Aston Villa;Ollie Watkins-Aston Villa;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Pau Torres-Aston Villa;Lucas Digne-Aston Villa;Amadou Onana-Aston Villa;Marcus Rashford-Aston Villa;Jacob Ramsey-Aston Villa;Andrés García Robledo-Aston Villa;Axel Disasi-Aston Villa;Donyell Malen-Aston Villa;Robin Olsen-Aston Villa;Leon Bailey-Aston Villa;Lamare Bogarde-Aston Villa;Emiliano Buendía-Aston Villa;Ross Barkley-Aston Villa;Diego Carlos-Aston Villa;Jhon Durán-Aston Villa;Jaden Philogene-Aston Villa;Joe Gauci-Aston Villa;Kosta Nedeljković-Aston Villa;Sil Swinkels-Aston Villa;Kadan Young-Aston Villa;Douglas Luiz-Aston Villa;Moussa Diaby-Aston Villa;Clément Lenglet-Aston Villa;Nicolò Zaniolo-Aston Villa;Tim Iroegbunam-Aston Villa;Alexandre Moreno Lopera-Aston Villa;Leander Dendoncker-Aston Villa;Filip Marschall-Aston Villa;Calum Chambers-Aston Villa
2025-01-18;Aston Villa;3;3;0;1;9;Arsenal;3;2;8;18;4;6;0.34;0.66;262;0.73;18;10;3;2;0;0;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;10;0.0366666666666666;0.1666666666666666;191;0.094240837696335;561.7647058823529;0.125;2.941176470588235;-10;-0.32;-9;1;8;0.0305343511450381;0.25;0.17;0.5;0;2;2;0;1;0;1;0;0.25;0.5;0.0076335877862595;4.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-01-15;Aston Villa;3;3;3;1;64;Everton;1;2;11;10;3;3;0.51;0.49;436;0.82;10;17;1;2;0;0;5;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;8;0.049;0.1;358;0.0279329608938547;701.9607843137255;0.4545454545454545;9.803921568627452;1;0.02;-3;-1;-7;0.0252293577981651;0.0909090909090909;0.51;5.0;0;1;1;1;0;0;1;0;0.0909090909090909;0.3333333333333333;0.0022935779816513;11.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-01-10;Aston Villa;15;3;3;1;61;West Ham;1;1;16;11;5;2;0.6;0.4;477;0.87;14;6;1;1;0;0;9;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;4;0.0363636363636363;0.0714285714285714;415;0.0337349397590361;691.6666666666667;0.5625;15.0;5;0.1999999999999999;5;0;8;0.0335429769392033;0.125;0.3;4.5;0;2;2;1;0;0;0;1;0.125;0.4;0.0041928721174004;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-01-04;Aston Villa;3;3;3;1;63;Leicester City;0;1;13;4;5;2;0.61;0.39;616;0.89;10;11;0;1;0;0;6;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;2;0.0975;0.0;548;0.0182481751824817;898.360655737705;0.4615384615384615;9.836065573770492;9;0.2199999999999999;4;-1;-1;0.0211038961038961;0.1538461538461538;0.305;3.0;0;2;2;1;0;0;0;1;0.1538461538461538;0.4;0.0032467532467532;6.5;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-12-30;Aston Villa;3;3;3;1;54;Brighton;2;3;20;13;4;4;0.6;0.4;486;0.84;9;14;2;3;0;0;12;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;3;0.0307692307692307;0.2222222222222222;408;0.0220588235294117;680.0;0.6;20.0;7;0.1999999999999999;9;-1;-5;0.0411522633744856;0.1;0.3;6.0;1;1;2;0;1;0;0;1;0.1;0.5;0.0041152263374485;10.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-12-26;Aston Villa;3;3;0;1;60;Newcastle;2;2;4;22;1;8;0.37;0.63;316;0.8;10;15;1;2;1;0;6;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;9;0.0286363636363636;0.2;253;0.0395256916996047;683.7837837837837;1.5;16.216216216216218;-18;-0.26;-3;0;-5;0.0126582278481012;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-12-21;Aston Villa;3;3;3;1;3;Manchester City;3;3;11;12;6;6;0.43;0.57;428;0.86;14;7;3;3;0;0;5;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;4;0.0474999999999999;0.2142857142857142;368;0.0380434782608695;855.8139534883721;0.4545454545454545;11.627906976744184;-1;-0.1399999999999999;1;0;7;0.0257009345794392;0.1818181818181818;0.215;2.5;1;1;2;1;0;0;0;1;0.1818181818181818;0.3333333333333333;0.0046728971962616;5.5;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-12-14;Aston Villa;3;3;3;1;55;Nottingham Forest;1;0;8;17;2;6;0.49;0.51;468;0.88;6;12;1;0;0;0;3;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;4;0.03;0.1666666666666666;412;0.0145631067961165;840.8163265306123;0.375;6.122448979591836;-9;-0.02;-1;1;-6;0.017094017094017;0.125;0.49;3.0;0;1;1;0;0;1;1;0;0.125;0.5;0.0021367521367521;8.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-12-10;Aston Villa;0;3;1;1;31;RB Leipzig;2;1;19;17;8;6;0.54;0.46;509;0.85;7;12;2;1;0;0;7;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;5;0.0270588235294117;0.2857142857142857;433;0.0161662817551963;801.8518518518518;0.3684210526315789;12.962962962962962;2;0.08;2;1;-5;0.037328094302554;0.1578947368421052;0.18;2.333333333333333;1;2;3;1;0;0;1;0;0.1578947368421052;0.375;0.005893909626719;6.333333333333333;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-12-07;Aston Villa;3;3;4;1;68;Southampton;1;3;18;4;5;0;0.47;0.53;421;0.86;18;15;1;3;0;0;14;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1;0.1325;0.0555555555555555;362;0.0497237569060773;770.2127659574469;0.7777777777777778;29.787234042553195;14;-0.06;13;-2;3;0.0427553444180522;0.0555555555555555;0.47;14.0;1;0;1;1;0;0;0;1;0.0555555555555555;0.2;0.002375296912114;18.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-12-01;Aston Villa;3;3;3;1;53;Chelsea;2;2;10;17;4;8;0.35;0.65;352;0.84;6;21;2;2;0;0;4;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;3;0.038235294117647;0.3333333333333333;296;0.0202702702702702;845.7142857142858;0.4;11.428571428571429;-7;-0.3;1;0;-15;0.0284090909090909;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-11-27;Aston Villa;0;3;3;1;14;Juventus;3;3;11;8;3;2;0.45;0.55;410;0.87;13;14;3;3;0;0;3;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;3;0.06875;0.2307692307692307;357;0.0364145658263305;793.3333333333333;0.2727272727272727;6.666666666666666;3;-0.1;0;0;-1;0.0268292682926829;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-11-23;Aston Villa;3;3;17;1;65;Crystal Palace;3;2;17;13;5;6;0.7;0.3;617;0.86;10;11;3;2;0;0;10;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1;0.023076923076923;0.3;531;0.0188323917137476;758.5714285714287;0.5882352941176471;14.285714285714286;4;0.3999999999999999;9;1;-1;0.0275526742301458;0.1176470588235294;0.35;5.0;1;1;2;0;1;0;0;1;0.1176470588235294;0.4;0.0032414910858995;8.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-11-06;Aston Villa;0;3;3;1;26;Club Brujas;4;2;8;13;1;7;0.57;0.43;545;0.9;12;12;4;2;0;0;3;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;2;0.033076923076923;0.3333333333333333;490;0.0244897959183673;859.6491228070176;0.375;5.2631578947368425;-5;0.1399999999999999;1;2;0;0.0146788990825688;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-11-03;Aston Villa;3;3;0;1;56;Tottenham;0;2;12;16;1;6;0.48;0.52;386;0.83;14;14;0;2;0;0;4;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;6;0.0325;0.0;320;0.04375;666.6666666666667;0.3333333333333333;8.333333333333334;-4;-0.04;-2;-2;0;0.0310880829015544;0.0833333333333333;0.48;4.0;1;0;1;0;0;1;1;0;0.0833333333333333;1.0;0.0025906735751295;12.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-10-30;Aston Villa;14;3;17;1;65;Crystal Palace;2;4;17;12;9;2;0.63;0.37;510;0.86;6;15;2;4;0;0;5;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;6;0.0308333333333333;0.3333333333333333;439;0.0136674259681093;696.8253968253969;0.2941176470588235;7.936507936507937;5;0.26;-1;-2;-9;0.0333333333333333;0.0588235294117647;0.63;5.0;1;0;1;0;0;1;0;1;0.0588235294117647;0.1111111111111111;0.0019607843137254;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-10-26;Aston Villa;3;8;3;1;59;Bournemouth;7;6;18;10;8;3;0.57;0.43;438;0.82;12;14;7;6;0;0;9;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;7;0.043;0.5833333333333334;359;0.0334261838440111;629.8245614035088;0.5;15.789473684210527;8;0.1399999999999999;2;1;-2;0.0410958904109589;0.0555555555555555;0.57;9.0;0;1;1;0;1;0;0;1;0.0555555555555555;0.125;0.002283105022831;18.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-10-22;Aston Villa;0;3;0;1;29;Bolonia;1;4;16;12;6;4;0.54;0.46;449;0.86;13;9;1;4;0;0;5;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;4;0.0383333333333333;0.0769230769230769;386;0.0336787564766839;714.8148148148148;0.3125;9.25925925925926;4;0.08;1;-3;4;0.0356347438752783;0.125;0.27;2.5;0;2;2;1;0;0;0;1;0.125;0.3333333333333333;0.0044543429844097;8.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-10-19;Aston Villa;3;3;3;1;58;Fulham;4;4;14;10;5;4;0.47;0.53;408;0.88;11;8;3;3;1;1;11;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;6;0.053;0.3636363636363636;359;0.0306406685236768;763.8297872340426;0.7857142857142857;23.404255319148938;4;-0.06;5;0;3;0.034313725490196;0.2142857142857142;0.1566666666666666;3.6666666666666665;1;2;3;1;0;0;1;0;0.2142857142857142;0.6;0.0073529411764705;4.666666666666667;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-10-06;Aston Villa;3;3;3;1;62;Manchester United;1;5;11;10;1;4;0.54;0.46;416;0.82;12;11;1;5;0;0;6;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;3;0.046;0.0833333333333333;341;0.0351906158357771;631.4814814814814;0.5454545454545454;11.11111111111111;1;0.08;3;-4;1;0.0264423076923076;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-09-29;Aston Villa;3;3;3;1;66;Ipswich;1;4;7;15;3;5;0.57;0.43;542;0.88;14;10;1;4;0;0;0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;10;0.0286666666666666;0.0714285714285714;477;0.0293501048218029;836.8421052631579;0.0;0.0;-8;0.1399999999999999;-10;-3;4;0.0129151291512915;0.2857142857142857;0.285;0.0;2;0;2;0;1;0;1;0;0.2857142857142857;0.6666666666666666;0.003690036900369;3.5;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-09-24;Aston Villa;14;3;7;1;244;Wycombe Wanderers;0;1;11;12;4;6;0.72;0.28;631;0.88;12;9;0;1;0;0;2;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.0233333333333333;0.0;555;0.0216216216216216;770.8333333333334;0.1818181818181818;2.7777777777777777;-1;0.4399999999999999;-2;-1;3;0.0174326465927099;0.1818181818181818;0.36;1.0;0;2;2;1;0;0;1;0;0.1818181818181818;0.5;0.0031695721077654;5.5;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-09-21;Aston Villa;3;3;7;1;67;Wolves;3;6;9;10;4;4;0.53;0.47;447;0.87;11;16;3;6;0;0;6;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;5;0.047;0.2727272727272727;389;0.0282776349614395;733.9622641509434;0.6666666666666666;11.320754716981131;-1;0.06;1;-3;-5;0.0201342281879194;0.3333333333333333;0.1766666666666666;2.0;0;3;3;1;0;0;0;1;0.3333333333333333;0.75;0.0067114093959731;3.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-09-17;Aston Villa;0;3;3;1;35;Young Boys;1;4;20;12;7;5;0.53;0.47;406;0.85;12;14;1;4;0;0;6;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;3;0.0391666666666666;0.0833333333333333;345;0.0347826086956521;650.9433962264151;0.3;11.320754716981131;8;0.06;3;-3;-2;0.0492610837438423;0.15;0.1766666666666666;2.0;2;1;3;1;0;0;1;0;0.15;0.4285714285714285;0.0073891625615763;6.666666666666667;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-09-14;Aston Villa;3;3;3;1;64;Everton;1;4;17;6;8;2;0.73;0.27;665;0.9;10;12;1;4;0;0;6;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;2;0.045;0.1;598;0.0167224080267558;819.1780821917808;0.3529411764705882;8.219178082191782;11;0.4599999999999999;4;-3;-2;0.025563909774436;0.1764705882352941;0.2433333333333333;2.0;1;2;3;1;0;0;0;1;0.1764705882352941;0.375;0.0045112781954887;5.666666666666667;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-08-31;Aston Villa;3;1;3;1;63;Leicester City;5;4;10;9;5;3;0.42;0.58;383;0.83;21;13;5;4;0;0;4;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1;0.0644444444444444;0.238095238095238;318;0.0660377358490566;757.1428571428572;0.4;9.523809523809524;1;-0.1599999999999999;3;1;8;0.0261096605744125;0.2;0.21;2.0;1;1;2;1;0;0;1;0;0.2;0.4;0.0052219321148825;5.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-08-24;Aston Villa;3;1;0;1;9;Arsenal;1;3;11;9;3;4;0.39;0.61;329;0.82;8;16;1;3;0;0;4;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1;0.0677777777777777;0.125;270;0.0296296296296296;692.3076923076923;0.3636363636363636;10.256410256410255;2;-0.2199999999999999;3;-2;-8;0.033434650455927;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-08-17;Aston Villa;3;3;7;1;61;West Ham;2;1;15;14;3;3;0.47;0.53;394;0.83;11;18;2;1;0;0;3;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;5;0.0378571428571428;0.1818181818181818;327;0.0336391437308868;695.7446808510639;0.2;6.382978723404256;1;-0.06;-2;1;-7;0.0380710659898477;0.1333333333333333;0.235;1.5;1;1;2;1;0;0;1;0;0.1333333333333333;0.6666666666666666;0.0050761421319796;7.5;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-13;Aston Villa;3;3;0;1;2;Liverpool;1;1;19;14;5;7;0.41;0.59;395;0.85;11;15;1;1;0;0;5;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;4;0.0421428571428571;0.0909090909090909;336;0.0327380952380952;819.5121951219513;0.2631578947368421;12.195121951219512;5;-0.18;1;0;-4;0.0481012658227848;0.1578947368421052;0.1366666666666666;1.6666666666666667;1;2;3;0;1;0;0;1;0.1578947368421052;0.6;0.0075949367088607;6.333333333333333;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-09;Aston Villa;21;9;3;1;92;Olympiacos;3;3;15;9;4;5;0.74;0.26;567;0.88;7;10;3;3;0;0;9;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0;0.0288888888888888;0.4285714285714285;499;0.0140280561122244;674.3243243243244;0.6;12.162162162162163;6;0.48;9;0;-3;0.0264550264550264;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-05;Aston Villa;3;3;3;1;54;Brighton;1;2;2;15;1;8;0.47;0.53;443;0.86;10;13;1;2;0;0;3;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;7;0.0353333333333333;0.1;381;0.0262467191601049;810.6382978723404;1.5;6.382978723404256;-13;-0.06;-4;-1;-3;0.0045146726862302;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-02;Aston Villa;21;3;3;1;92;Olympiacos;1;1;17;8;7;5;0.66;0.34;509;0.88;10;8;1;1;0;0;6;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;4;0.0425;0.1;448;0.0223214285714285;678.7878787878788;0.3529411764705882;9.09090909090909;9;0.32;2;0;2;0.0333988212180746;0.1176470588235294;0.33;3.0;1;1;2;0;0;1;0;1;0.1176470588235294;0.2857142857142857;0.0039292730844793;8.5;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-27;Aston Villa;3;8;3;1;53;Chelsea;3;5;9;21;4;5;0.28;0.72;268;0.77;13;14;3;5;0;0;2;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;4;0.0342857142857142;0.2307692307692307;206;0.0631067961165048;735.7142857142857;0.2222222222222222;7.142857142857142;-12;-0.4399999999999999;-2;-2;-1;0.0335820895522388;0.2222222222222222;0.14;1.0;2;0;2;0;1;0;0;1;0.2222222222222222;0.5;0.0074626865671641;4.5;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-21;Aston Villa;3;3;3;1;59;Bournemouth;1;3;15;14;5;6;0.57;0.43;482;0.84;8;14;1;3;0;0;8;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;4;0.0307142857142857;0.125;405;0.019753086419753;710.5263157894738;0.5333333333333333;14.035087719298248;1;0.1399999999999999;4;-2;-6;0.0311203319502074;0.2;0.1899999999999999;2.6666666666666665;1;2;3;1;0;0;0;1;0.2;0.6;0.0062240663900414;5.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-18;Aston Villa;21;1;3;1;15;LOSC;7;4;9;12;7;4;0.47;0.53;524;0.85;13;17;7;4;0;0;7;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;7;0.0441666666666666;0.5384615384615384;445;0.0292134831460674;946.808510638298;0.7777777777777778;14.893617021276595;-3;-0.06;0;3;-4;0.0171755725190839;0.1111111111111111;0.47;7.0;0;1;1;0;0;1;1;0;0.1111111111111111;0.1428571428571428;0.0019083969465648;9.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
