Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Bart Verbruggen-Brighton;Mats Wieffer-Brighton;Jan Paul van Hecke-Brighton;Lewis Dunk-Brighton;Pervis Estupiñán-Brighton;Carlos Baleba-Brighton;Jack Hinshelwood-Brighton;Yankuba Minteh-Brighton;Matt O'Riley-Brighton;Simon Adingra-Brighton;Danny Welbeck-Brighton;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Yasin Ayari-Brighton;Solly March-Brighton;João Pedro-Brighton;Diego Gómez Amarilla-Brighton;Kaoru Mitoma-Brighton;Brajan Gruda-Brighton;Adam Webster-Brighton;Georginio Rutter-Brighton;Tariq Lamptey-Brighton;Joel Veltman-Brighton;Jason Steele-Brighton;Julio Enciso-Brighton;Igor Julio-Brighton;Evan Ferguson-Brighton;Ferdi Kadıoğlu-Brighton;Jakub Moder-Brighton;James Milner-Brighton;Imari Samuels-Brighton;Jeremy Sarmiento-Brighton;Billy Gilmour-Brighton;Valentín Barco-Brighton;Pascal Groß-Brighton;Adam Lallana-Brighton;Facundo Buonanotte-Brighton;Odel Offiah-Brighton;Mark O'Mahony-Brighton;Ansu Fati-Brighton;Cameron Peupion-Brighton;Mahmoud Dahoud-Brighton;Moisés Caicedo-Brighton;Steven Alzate-Brighton;Levi Colwill-Brighton;Alexis Mac Allister-Brighton;Deniz Undav-Brighton;Robert Sánchez-Brighton
2024-10-30;Brighton;14;3;1;54;2;Liverpool;0;2;19;11;7;7;0.44;0.56;400;0.85;8;11;0;2;0;0;6;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2;0.05090909090909091;0.0;340;0.023529411764705882;772.7272727272727;0.3157894736842105;13.636363636363637;8;-0.12000000000000005;4;-2;-3;0.0475;0.10526315789473684;0.22;3.0;0;2;2;0;0;1;0;1;0.10526315789473684;0.2857142857142857;0.005;9.5;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-10-26;Brighton;3;1;17;54;67;Wolves;3;3;19;14;6;7;0.52;0.48;452;0.86;12;10;3;3;0;0;9;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;6;0.03428571428571429;0.25;389;0.030848329048843187;748.0769230769231;0.47368421052631576;17.307692307692307;5;0.040000000000000036;3;0;2;0.0420353982300885;0.10526315789473684;0.26;4.5;1;1;2;0;1;0;0;1;0.10526315789473684;0.3333333333333333;0.004424778761061947;9.5;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-10-19;Brighton;3;1;0;54;60;Newcastle;2;2;10;21;5;6;0.4;0.6;371;0.79;9;11;2;2;0;0;4;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;9;0.02857142857142857;0.2222222222222222;293;0.030716723549488054;732.5;0.4;10.0;-11;-0.19999999999999996;-5;0;-2;0.026954177897574125;0.1;0.4;4.0;1;0;1;1;0;0;1;0;0.1;0.2;0.0026954177897574125;10.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-10-06;Brighton;3;3;0;54;56;Tottenham;2;2;11;13;4;3;0.41;0.59;364;0.82;14;10;2;2;0;0;4;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;7;0.045384615384615384;0.14285714285714285;298;0.04697986577181208;726.829268292683;0.36363636363636365;9.75609756097561;-2;-0.18;-3;0;4;0.03021978021978022;0.2727272727272727;0.13666666666666666;1.3333333333333333;0;3;3;1;0;0;0;1;0.2727272727272727;0.75;0.008241758241758242;3.6666666666666665;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-09-28;Brighton;3;0;3;54;53;Chelsea;2;3;15;15;5;7;0.59;0.41;552;0.86;8;11;2;3;0;0;2;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;8;0.02733333333333333;0.25;475;0.016842105263157894;805.0847457627119;0.13333333333333333;3.3898305084745766;0;0.18;-6;-1;-3;0.02717391304347826;0.13333333333333333;0.295;1.0;2;0;2;0;0;1;1;0;0.13333333333333333;0.4;0.0036231884057971015;7.5;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-09-22;Brighton;3;3;3;54;55;Nottingham Forest;3;5;14;4;3;3;0.71;0.29;542;0.87;12;11;3;4;0;1;9;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1;0.0725;0.25;472;0.025423728813559324;664.7887323943662;0.6428571428571429;12.67605633802817;10;0.42;8;-2;1;0.025830258302583026;0.14285714285714285;0.355;4.5;2;0;2;0;1;0;0;1;0.14285714285714285;0.6666666666666666;0.0036900369003690036;7.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-09-18;Brighton;14;1;3;54;67;Wolves;5;2;13;9;9;5;0.55;0.45;530;0.85;11;11;5;2;0;0;2;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1;0.05;0.45454545454545453;450;0.024444444444444446;818.1818181818181;0.15384615384615385;3.6363636363636362;4;0.10000000000000003;1;3;0;0.024528301886792454;0.23076923076923078;0.18333333333333335;0.6666666666666666;2;1;3;1;0;0;0;1;0.23076923076923078;0.3333333333333333;0.005660377358490566;4.333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-09-14;Brighton;3;1;3;54;66;Ipswich;4;3;21;6;6;1;0.69;0.31;570;0.85;14;16;4;3;0;0;9;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;2;0.051666666666666666;0.2857142857142857;484;0.028925619834710745;701.4492753623189;0.42857142857142855;13.043478260869566;15;0.37999999999999995;7;1;-2;0.03684210526315789;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-08-31;Brighton;3;3;0;54;9;Arsenal;2;4;22;11;4;7;0.65;0.35;471;0.85;7;12;2;3;0;1;7;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;3;0.031818181818181815;0.2857142857142857;400;0.0175;615.3846153846154;0.3181818181818182;10.769230769230768;11;0.30000000000000004;4;-2;-5;0.04670912951167728;0.045454545454545456;0.65;7.0;0;1;1;0;1;0;1;0;0.045454545454545456;0.25;0.0021231422505307855;22.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-08-27;Brighton;14;0;17;54;264;Crawley Town;3;4;17;9;8;3;0.44;0.56;372;0.81;10;15;3;3;0;1;7;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;6;0.06222222222222223;0.3;301;0.03322259136212625;684.0909090909091;0.4117647058823529;15.909090909090908;8;-0.12000000000000005;1;-1;-5;0.0456989247311828;0.23529411764705882;0.11;1.75;1;3;4;1;0;0;0;1;0.23529411764705882;0.5;0.010752688172043012;4.25;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-08-24;Brighton;3;3;3;54;62;Manchester United;1;2;14;11;5;4;0.48;0.52;477;0.85;9;13;1;2;0;0;4;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;4;0.04727272727272727;0.1111111111111111;405;0.022222222222222223;843.75;0.2857142857142857;8.333333333333334;3;-0.040000000000000036;0;-1;-4;0.029350104821802937;0.14285714285714285;0.24;2.0;1;1;2;1;0;0;0;1;0.14285714285714285;0.4;0.0041928721174004195;7.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-08-17;Brighton;3;3;3;54;64;Everton;1;2;10;9;5;1;0.62;0.38;575;0.85;8;8;1;1;0;1;5;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1;0.042222222222222223;0.125;489;0.016359918200409;788.7096774193549;0.5;8.064516129032258;1;0.24;4;-1;0;0.017391304347826087;0.3;0.20666666666666667;1.6666666666666667;1;2;3;1;0;0;1;0;0.3;0.6;0.0052173913043478265;3.3333333333333335;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-19;Brighton;3;3;13;54;62;Manchester United;1;3;17;11;3;4;0.55;0.45;548;0.9;10;9;1;3;0;0;7;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;5;0.04090909090909091;0.1;493;0.02028397565922921;896.3636363636363;0.4117647058823529;12.727272727272727;6;0.10000000000000003;2;-2;1;0.03102189781021898;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-15;Brighton;3;3;3;54;53;Chelsea;2;3;12;14;2;6;0.55;0.45;555;0.9;13;14;2;2;0;1;4;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;6;0.03214285714285715;0.15384615384615385;500;0.026;909.090909090909;0.3333333333333333;7.2727272727272725;-2;0.10000000000000003;-2;-1;-1;0.021621621621621623;0.08333333333333333;0.55;4.0;0;1;1;0;0;1;0;1;0.08333333333333333;0.5;0.0018018018018018018;12.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-11;Brighton;3;3;0;54;60;Newcastle;4;3;15;18;4;7;0.43;0.57;452;0.83;16;9;4;3;0;0;4;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;8;0.03166666666666666;0.25;375;0.042666666666666665;872.0930232558139;0.26666666666666666;9.30232558139535;-3;-0.13999999999999996;-4;1;7;0.033185840707964605;0.06666666666666667;0.43;4.0;1;0;1;0;1;0;1;0;0.06666666666666667;0.25;0.0022123893805309734;15.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-05;Brighton;3;3;3;54;1;Aston Villa;2;1;15;2;8;1;0.53;0.47;490;0.86;13;10;2;1;0;0;7;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;3;0.235;0.15384615384615385;421;0.030878859857482184;794.3396226415094;0.4666666666666667;13.20754716981132;13;0.06000000000000005;4;1;3;0.030612244897959183;0.06666666666666667;0.53;7.0;0;1;1;1;0;0;0;1;0.06666666666666667;0.125;0.0020408163265306124;15.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-28;Brighton;3;3;1;54;59;Bournemouth;2;2;13;15;1;6;0.7;0.3;607;0.88;10;14;2;2;0;0;2;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;8;0.02;0.2;534;0.018726591760299626;762.8571428571429;0.15384615384615385;2.857142857142857;-2;0.39999999999999997;-6;0;-4;0.0214168039538715;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-25;Brighton;3;3;7;54;3;Manchester City;2;0;7;14;3;6;0.35;0.65;421;0.89;10;3;2;0;0;0;4;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;4;0.04642857142857143;0.2;375;0.02666666666666667;1071.4285714285716;0.5714285714285714;11.428571428571429;-7;-0.30000000000000004;0;2;7;0.0166270783847981;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-13;Brighton;3;3;1;54;819;Burnley;2;1;20;11;8;3;0.56;0.44;567;0.86;8;18;2;1;0;0;5;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;4;0.04;0.25;488;0.01639344262295082;871.4285714285713;0.25;8.928571428571427;9;0.12000000000000005;1;1;-10;0.03527336860670194;0.05;0.56;5.0;0;1;1;0;1;0;1;0;0.05;0.125;0.001763668430335097;20.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-06;Brighton;3;3;0;54;9;Arsenal;1;2;10;20;2;7;0.55;0.45;529;0.87;14;13;1;2;0;0;8;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;7;0.0225;0.07142857142857142;460;0.030434782608695653;836.3636363636363;0.8;14.545454545454545;-10;0.10000000000000003;1;-1;1;0.01890359168241966;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-03;Brighton;3;3;2;54;57;Brentford;1;1;24;5;6;2;0.67;0.33;662;0.91;12;9;1;1;0;0;5;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1;0.066;0.08333333333333333;602;0.019933554817275746;898.5074626865671;0.20833333333333334;7.462686567164178;19;0.34;4;0;3;0.03625377643504532;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-31;Brighton;3;3;0;54;2;Liverpool;3;5;9;30;3;8;0.45;0.55;484;0.85;6;20;3;5;0;0;4;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;8;0.018333333333333333;0.5;411;0.014598540145985401;913.3333333333333;0.4444444444444444;8.88888888888889;-21;-0.10000000000000003;-4;-2;-14;0.01859504132231405;0.1111111111111111;0.45;4.0;1;0;1;0;0;1;1;0;0.1111111111111111;0.3333333333333333;0.002066115702479339;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-14;Brighton;5;3;0;54;74;Roma;2;5;21;8;5;1;0.65;0.35;612;0.88;15;13;2;5;0;0;5;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1;0.04375;0.13333333333333333;539;0.027829313543599257;829.2307692307692;0.23809523809523808;7.692307692307692;13;0.30000000000000004;4;-3;2;0.03431372549019608;0.047619047619047616;0.65;5.0;1;0;1;1;0;0;0;1;0.047619047619047616;0.2;0.0016339869281045752;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-10;Brighton;3;3;0;54;55;Nottingham Forest;4;4;10;9;3;4;0.64;0.36;680;0.91;14;14;4;4;0;0;6;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;3;0.04;0.2857142857142857;619;0.022617124394184167;967.1875;0.6;9.375;1;0.28;3;0;0;0.014705882352941176;0.1;0.64;6.0;1;0;1;1;0;0;0;1;0.1;0.3333333333333333;0.0014705882352941176;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-07;Brighton;5;3;0;54;74;Roma;2;1;11;14;4;7;0.6;0.4;579;0.91;8;5;2;1;0;0;6;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;5;0.028571428571428574;0.25;527;0.015180265654648957;878.3333333333334;0.5454545454545454;10.0;-3;0.19999999999999996;1;1;3;0.018998272884283247;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-02;Brighton;3;17;3;54;58;Fulham;2;1;15;12;5;5;0.71;0.29;742;0.88;10;16;2;1;0;0;6;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;2;0.024166666666666666;0.2;653;0.015313935681470138;919.7183098591549;0.4;8.450704225352114;3;0.42;4;1;-6;0.02021563342318059;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-28;Brighton;15;17;2;54;67;Wolves;2;3;18;9;2;2;0.72;0.28;675;0.87;7;15;2;3;0;0;7;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;3;0.031111111111111114;0.2857142857142857;587;0.01192504258943782;815.2777777777778;0.3888888888888889;9.722222222222223;9;0.43999999999999995;4;-1;-8;0.02666666666666667;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-24;Brighton;3;3;8;54;64;Everton;3;3;23;6;7;3;0.65;0.35;638;0.89;9;14;2;3;1;0;11;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;3;0.05833333333333333;0.3333333333333333;568;0.01584507042253521;873.8461538461538;0.4782608695652174;16.923076923076923;17;0.30000000000000004;8;0;-5;0.03605015673981191;0.043478260869565216;0.65;11.0;0;1;1;0;1;0;0;1;0.043478260869565216;0.14285714285714285;0.001567398119122257;23.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-18;Brighton;3;3;23;54;818;Sheffield United;4;2;24;6;10;1;0.8;0.2;871;0.94;5;3;4;1;0;1;10;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;5;0.03333333333333333;0.8;819;0.006105006105006105;1023.75;0.4166666666666667;12.5;18;0.6000000000000001;5;2;2;0.027554535017221583;0.20833333333333334;0.16;2.0;2;3;5;1;0;0;1;0;0.20833333333333334;0.5;0.0057405281285878304;4.8;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-10;Brighton;3;3;3;54;56;Tottenham;3;2;6;16;3;6;0.47;0.53;475;0.82;13;14;3;2;0;0;6;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;9;0.033125;0.23076923076923078;390;0.03333333333333333;829.7872340425532;1.0;12.765957446808512;-10;-0.06000000000000005;-3;1;-1;0.01263157894736842;0.16666666666666666;0.47;6.0;1;0;1;0;0;1;1;0;0.16666666666666666;0.3333333333333333;0.002105263157894737;6.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-03;Brighton;3;17;0;54;65;Crystal Palace;1;3;13;7;6;5;0.69;0.31;870;0.93;8;14;1;3;0;0;3;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2;0.04428571428571428;0.125;809;0.009888751545117428;1172.4637681159422;0.23076923076923078;4.347826086956522;6;0.37999999999999995;1;-2;-6;0.014942528735632184;0.3076923076923077;0.1725;0.75;3;1;4;1;0;0;0;1;0.3076923076923077;0.6666666666666666;0.004597701149425287;3.25;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-30;Brighton;3;17;17;54;832;Luton;2;2;9;18;2;8;0.6;0.4;542;0.76;14;13;2;2;0;0;4;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;7;0.022222222222222223;0.14285714285714285;412;0.03398058252427184;686.6666666666667;0.4444444444444444;6.666666666666667;-9;0.19999999999999996;-3;0;1;0.016605166051660517;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-27;Brighton;15;6;1;54;818;Sheffield United;1;3;9;16;5;3;0.69;0.31;816;0.92;5;14;1;3;0;0;3;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;9;0.019375;0.2;751;0.006657789613848202;1088.4057971014493;0.3333333333333333;4.347826086956522;-7;0.37999999999999995;-6;-2;-9;0.011029411764705883;0.5555555555555556;0.13799999999999998;0.6;2;3;5;1;0;0;1;0;0.5555555555555556;1.0;0.006127450980392157;1.8;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
