Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;Remates;Remates al arco;Posesión;Pases;Precisión de los pases;Faltas;Tarjetas amarillas;Tarjetas rojas;Tiros de esquina;jugador 1;posicion jugador 1;jugador 2;posicion jugador 2;jugador 3;posicion jugador 3;jugador 4;posicion jugador 4;jugador 5;posicion jugador 5;jugador 6;posicion jugador 6;jugador 7;posicion jugador 7;jugador 8;posicion jugador 8;jugador 9;posicion jugador 9;jugador 10;posicion jugador 10;jugador 11;posicion jugador 11;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local
2024-12-21;Genoa;4;3;0;83;69;Napoli;11;3;38;369;80;8;2;0;5;Nicola Leali;Portero;Stefano Sabelli;Defensor;Mattia Bani;Defensor;Johan Vásquez;Defensor;Aarón Martín;Defensor;Milan Badelj;Mediocampista;Morten Frendrup;Mediocampista;Alessandro Zanoli;Mediocampista;Fabio Miretti;Mediocampista;Vítor Oliveira;Mediocampista;Andrea Pinamonti;Delantero;0;1;1;0;0;1;0;1
2024-12-15;Genoa;4;3;3;83;25;Milan;5;0;43;412;82;12;2;0;2;Nicola Leali;Portero;Alessandro Vogliacco;Defensor;Mattia Bani;Defensor;Johan Vásquez;Defensor;Aarón Martín;Defensor;Milan Badelj;Mediocampista;Morten Frendrup;Mediocampista;Alessandro Zanoli;Mediocampista;Morten Thorsby;Mediocampista;Fabio Miretti;Mediocampista;Andrea Pinamonti;Delantero;0;0;0;0;1;0;1;0
2024-12-07;Genoa;4;3;2;83;73;Torino;5;1;52;433;79;12;2;0;4;Nicola Leali;Portero;Stefano Sabelli;Defensor;Mattia Bani;Defensor;Alan Matturro;Defensor;Aarón Martín;Defensor;Milan Badelj;Mediocampista;Morten Frendrup;Mediocampista;Alessandro Zanoli;Mediocampista;Morten Thorsby;Mediocampista;Fabio Miretti;Mediocampista;Andrea Pinamonti;Delantero;0;0;0;0;1;0;0;1
2024-12-01;Genoa;4;7;1;83;72;Udinese;14;4;54;469;88;11;3;0;4;Nicola Leali;Portero;Stefano Sabelli;Defensor;Mattia Bani;Defensor;Johan Vásquez;Defensor;Aarón Martín;Defensor;Milan Badelj;Mediocampista;Alessandro Zanoli;Mediocampista;Morten Thorsby;Mediocampista;Morten Frendrup;Mediocampista;Fabio Miretti;Mediocampista;Andrea Pinamonti;Delantero;1;1;2;1;0;0;1;0
2024-11-07;Genoa;4;2;3;83;78;Como;8;4;41;301;72;17;4;0;8;Nicola Leali;Portero;Alessandro Vogliacco;Defensor;Johan Vásquez;Defensor;Alan Matturro;Defensor;Stefano Sabelli;Mediocampista;Morten Thorsby;Mediocampista;Milan Badelj;Mediocampista;Morten Frendrup;Mediocampista;Aarón Martín;Mediocampista;Andrea Pinamonti;Delantero;Jeff Ekhator;Delantero;0;1;1;0;1;0;0;1
2024-11-04;Genoa;4;2;0;83;76;Parma;15;7;45;354;76;18;5;0;7;Nicola Leali;Portero;Alessandro Vogliacco;Defensor;Johan Vásquez;Defensor;Alan Matturro;Defensor;Alessandro Zanoli;Mediocampista;Morten Thorsby;Mediocampista;Milan Badelj;Mediocampista;Morten Frendrup;Mediocampista;Aarón Martín;Mediocampista;Andrea Pinamonti;Delantero;Jeff Ekhator;Delantero;0;1;1;1;0;0;1;0
2024-10-31;Genoa;4;2;3;83;70;Fiorentina;14;4;32;229;70;13;4;0;4;Nicola Leali;Portero;Alessandro Vogliacco;Defensor;Johan Vásquez;Defensor;Alan Matturro;Defensor;Stefano Sabelli;Mediocampista;Morten Thorsby;Mediocampista;Milan Badelj;Mediocampista;Morten Frendrup;Mediocampista;Aarón Martín;Mediocampista;Andrea Pinamonti;Delantero;Jeff Ekhator;Delantero;0;0;0;0;0;1;0;1
2024-10-27;Genoa;4;3;3;83;71;Lazio;6;2;38;353;78;6;1;0;4;Nicola Leali;Portero;Stefano Sabelli;Defensor;Alessandro Vogliacco;Defensor;Johan Vásquez;Defensor;Alan Matturro;Defensor;Morten Frendrup;Mediocampista;Fabio Miretti;Mediocampista;Alessandro Zanoli;Mediocampista;Morten Thorsby;Mediocampista;Aarón Martín;Mediocampista;Andrea Pinamonti;Delantero;0;0;0;0;0;1;1;0
2024-10-19;Genoa;4;23;3;83;29;Bolonia;10;4;38;271;69;20;2;0;1;Nicola Leali;Portero;Alessandro Marcandalli;Defensor;Johan Vásquez;Defensor;Alan Matturro;Defensor;Stefano Sabelli;Mediocampista;Filippo Melegoni;Mediocampista;Morten Frendrup;Mediocampista;Fabio Miretti;Mediocampista;Aarón Martín;Mediocampista;Morten Thorsby;Mediocampista;Andrea Pinamonti;Delantero;0;2;2;0;1;0;0;1
2024-10-05;Genoa;4;2;17;83;17;Atalanta;7;2;37;342;80;15;0;0;2;Pierluigi Gollini;Portero;Koni de Winter;Defensor;Mattia Bani;Defensor;Johan Vásquez;Defensor;Alessandro Zanoli;Mediocampista;Morten Thorsby;Mediocampista;Emil Bohinen;Mediocampista;Fabio Miretti;Mediocampista;Aarón Martín;Mediocampista;Vítor Oliveira;Delantero;Andrea Pinamonti;Delantero;0;1;1;0;0;1;1;0
2024-09-28;Genoa;4;2;3;83;14;Juventus;7;2;34;326;80;8;2;0;5;Pierluigi Gollini;Portero;Koni de Winter;Defensor;Mattia Bani;Defensor;Johan Vásquez;Defensor;Alessandro Zanoli;Mediocampista;Morten Frendrup;Mediocampista;Milan Badelj;Mediocampista;Fabio Miretti;Mediocampista;Honest Ahanor;Mediocampista;Vítor Oliveira;Delantero;Andrea Pinamonti;Delantero;0;0;0;0;0;1;0;1
2024-09-25;Genoa;35;2;2;83;598;Sampdoria;11;3;35;272;66;19;4;0;1;Nicola Leali;Portero;Alessandro Vogliacco;Defensor;Mattia Bani;Defensor;Johan Vásquez;Defensor;Stefano Sabelli;Mediocampista;Morten Frendrup;Mediocampista;Milan Badelj;Mediocampista;Morten Thorsby;Mediocampista;Aarón Martín;Mediocampista;Andrea Pinamonti;Delantero;Vítor Oliveira;Delantero;1;0;1;0;1;0;0;1
2024-09-21;Genoa;4;2;2;83;81;Venezia;9;0;52;398;81;12;3;0;4;Pierluigi Gollini;Portero;Koni de Winter;Defensor;Mattia Bani;Defensor;Johan Vásquez;Defensor;Stefano Sabelli;Mediocampista;Ruslan Malinovskyi;Mediocampista;Milan Badelj;Mediocampista;Morten Frendrup;Mediocampista;Aarón Martín;Mediocampista;Caleb Ekuban;Delantero;Vítor Oliveira;Delantero;0;0;0;0;0;1;1;0
2024-09-15;Genoa;4;2;23;83;74;Roma;20;8;48;382;83;9;1;0;4;Pierluigi Gollini;Portero;Alessandro Vogliacco;Defensor;Koni de Winter;Defensor;Johan Vásquez;Defensor;Stefano Sabelli;Mediocampista;Morten Thorsby;Mediocampista;Milan Badelj;Mediocampista;Morten Frendrup;Mediocampista;Aarón Martín;Mediocampista;Andrea Pinamonti;Delantero;Caleb Ekuban;Delantero;0;1;1;0;1;0;0;1
2024-09-01;Genoa;4;2;17;83;77;Hellas Verona;11;1;59;462;80;8;2;0;3;Pierluigi Gollini;Portero;Alessandro Vogliacco;Defensor;Koni de Winter;Defensor;Johan Vásquez;Defensor;Stefano Sabelli;Mediocampista;Junior Messias;Mediocampista;Milan Badelj;Mediocampista;Morten Frendrup;Mediocampista;Aarón Martín;Mediocampista;Andrea Pinamonti;Delantero;Vítor Oliveira;Delantero;0;0;0;0;0;1;0;1
2024-08-24;Genoa;4;2;17;83;80;Monza;11;1;29;265;80;17;3;0;3;Pierluigi Gollini;Portero;Koni de Winter;Defensor;Mattia Bani;Defensor;Johan Vásquez;Defensor;Stefano Sabelli;Mediocampista;Junior Messias;Mediocampista;Milan Badelj;Mediocampista;Morten Frendrup;Mediocampista;Aarón Martín;Mediocampista;Andrea Pinamonti;Delantero;Vítor Oliveira;Delantero;1;0;1;1;0;0;1;0
