Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Zion Suzuki-Parma;Giovanni Leoni-Parma;Alessandro Vogliacco-Parma;Lautaro Rodrigo Valenti-Parma;Enrico Del Prato-Parma;Adrián Bernabé-Parma;Mandela Keita-Parma;Simon Sohm-Parma;Emanuele Valeri-Parma;Mateo Pellegrino-Parma;Ange-Yoan Bonny-Parma;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Pontus Almqvist-Parma;Hernani Azevedo Junior-Parma;Dennis Man-Parma;Nahuel Estévez-Parma;Matteo Cancellieri-Parma;Botond Balogh-Parma;Milan Djuric-Parma;Drissa Camara-Parma;Anas Haj Mohamed-Parma;Valentin Mihăilă-Parma;Antoine Hainaut-Parma;Woyo Coulibaly-Parma;Adrian Benedyczak-Parma;Yordan Osorio-Parma;Leandro Chichizola-Parma;Alessandro Circati-Parma;Mateusz Kowalski-Parma;Wylan Cyprien-Parma;Anthony Partipilo-Parma;Edoardo Corvi-Parma;Cristian Ansaldi-Parma;Antonio Čolak-Parma;Gianluca Di Chiara-Parma;Vasilios Zagaritis-Parma;Gabriel Charpentier-Parma;Tjaš Begić-Parma;Franco Vázquez-Parma;Gianluigi Buffon-Parma;Elias Cobbaut-Parma;Luca Zanimacchia-Parma;Stanko Jurić-Parma;Roberto Inglese-Parma;Jayden Oosterwolde-Parma;Gennaro Tutino-Parma;Simone Romagnoli-Parma
2024-11-04;Parma;4;0;2;76;83;Genoa;2;5;13;15;0;7;0.55;0.45;456;0.77;5;18;2;5;0;0;3;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;7;0.030000000000000002;0.4;351;0.014245014245014245;638.1818181818181;0.23076923076923078;5.454545454545454;-2;0.10000000000000003;-4;-3;-13;0.02850877192982456;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-10-30;Parma;4;3;0;76;14;Juventus;0;2;13;24;5;6;0.38;0.62;380;0.83;5;7;0;2;0;0;6;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;10;0.025833333333333333;0.0;315;0.015873015873015872;828.9473684210526;0.46153846153846156;15.789473684210526;-11;-0.24;-4;-2;-2;0.034210526315789476;0.15384615384615385;0.19;3.0;2;0;2;0;1;0;1;0;0.15384615384615385;0.4;0.005263157894736842;6.5;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-10-27;Parma;4;7;30;76;75;Empoli;4;5;17;5;4;1;0.61;0.39;528;0.86;12;17;4;5;0;0;9;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;3;0.078;0.3333333333333333;454;0.02643171806167401;744.2622950819672;0.5294117647058824;14.754098360655737;12;0.21999999999999997;6;-1;-5;0.032196969696969696;0.058823529411764705;0.61;9.0;0;1;1;0;1;0;0;1;0.058823529411764705;0.25;0.001893939393939394;17.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-10-19;Parma;4;7;3;76;78;Como;2;1;9;12;3;3;0.38;0.62;367;0.81;10;14;2;1;0;0;4;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;7;0.051666666666666666;0.2;297;0.03367003367003367;781.578947368421;0.4444444444444444;10.526315789473685;-3;-0.24;-3;1;-4;0.02452316076294278;0.1111111111111111;0.38;4.0;1;0;1;0;1;0;1;0;0.1111111111111111;0.3333333333333333;0.0027247956403269754;9.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-10-06;Parma;4;3;0;76;29;Bolonia;1;1;13;19;2;3;0.29;0.71;235;0.68;16;15;0;1;1;0;6;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;13;0.03736842105263158;0.0625;160;0.1;551.7241379310345;0.46153846153846156;20.689655172413794;-6;-0.42;-7;0;1;0.05531914893617021;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-09-30;Parma;4;3;29;76;79;Cagliari;3;2;18;12;4;4;0.62;0.38;566;0.85;10;16;3;2;0;0;5;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;3;0.03166666666666667;0.3;481;0.02079002079002079;775.8064516129033;0.2777777777777778;8.064516129032258;6;0.24;2;1;-6;0.03180212014134275;0.1111111111111111;0.31;2.5;0;2;2;0;0;1;0;1;0.1111111111111111;0.5;0.0035335689045936395;9.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-09-21;Parma;4;3;3;76;82;Lecce;1;5;25;14;10;3;0.62;0.38;533;0.85;11;12;0;4;1;1;12;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;2;0.027142857142857142;0.09090909090909091;453;0.024282560706401765;730.6451612903226;0.48;19.35483870967742;11;0.24;10;-4;-1;0.04690431519699812;0.08;0.31;6.0;0;2;2;0;1;0;1;0;0.08;0.2;0.00375234521575985;12.5;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-09-16;Parma;4;3;4;76;72;Udinese;1;3;9;18;3;6;0.47;0.53;423;0.81;8;18;0;3;1;0;5;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;6;0.029444444444444447;0.125;343;0.023323615160349854;729.7872340425532;0.5555555555555556;10.638297872340425;-9;-0.06000000000000005;-1;-2;-10;0.02127659574468085;0.2222222222222222;0.235;2.5;2;0;2;0;0;1;0;1;0.2222222222222222;0.6666666666666666;0.004728132387706856;4.5;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-08-31;Parma;4;3;17;76;69;Napoli;3;2;13;29;2;7;0.45;0.55;398;0.83;6;12;2;2;1;0;4;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;6;0.018965517241379314;0.5;330;0.01818181818181818;733.3333333333334;0.3076923076923077;8.88888888888889;-16;-0.10000000000000003;-2;1;-6;0.032663316582914576;0.07692307692307693;0.45;4.0;1;0;1;0;0;1;1;0;0.07692307692307693;0.5;0.002512562814070352;13.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-08-24;Parma;4;3;3;76;25;Milan;0;3;9;17;5;5;0.39;0.61;371;0.83;9;13;0;3;0;0;3;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;9;0.03588235294117647;0.0;308;0.02922077922077922;789.7435897435897;0.3333333333333333;7.692307692307692;-8;-0.21999999999999997;-6;-3;-4;0.02425876010781671;0.2222222222222222;0.195;1.5;1;1;2;1;0;0;0;1;0.2222222222222222;0.4;0.005390835579514825;4.5;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-08-17;Parma;4;3;17;76;70;Fiorentina;3;1;14;15;6;7;0.39;0.61;265;0.75;15;9;3;0;0;1;4;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;9;0.04066666666666666;0.2;199;0.07537688442211055;510.2564102564102;0.2857142857142857;10.256410256410255;-1;-0.21999999999999997;-5;2;6;0.052830188679245285;0.07142857142857142;0.39;4.0;1;0;1;0;1;0;0;1;0.07142857142857142;0.16666666666666666;0.0037735849056603774;14.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-08-11;Parma;35;1;20;76;596;Palermo;1;3;17;13;4;4;0.46;0.54;361;0.8;7;12;1;3;0;0;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;5;0.04153846153846154;0.14285714285714285;289;0.02422145328719723;628.2608695652174;0.5882352941176471;21.73913043478261;4;-0.08000000000000002;5;-2;-5;0.04709141274238227;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-07-27;Parma;6;1;3;76;86;Galatasaray;2;1;19;11;6;3;0.32;0.68;269;0.8;6;7;2;1;0;0;6;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;5;0.06181818181818182;0.3333333333333333;215;0.027906976744186046;671.875;0.3157894736842105;18.75;8;-0.36000000000000004;1;1;-1;0.07063197026022305;0.10526315789473684;0.16;3.0;1;1;2;1;0;0;1;0;0.10526315789473684;0.3333333333333333;0.007434944237918215;9.5;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-10;Parma;22;3;17;76;606;Associazione Calcio Reggiana 1919;2;4;20;11;6;3;0.49;0.51;488;0.84;10;16;2;4;0;0;4;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;4;0.046363636363636364;0.2;410;0.024390243902439025;836.7346938775511;0.2;8.16326530612245;9;-0.020000000000000018;0;-2;-6;0.040983606557377046;0.05;0.49;4.0;0;1;1;0;1;0;1;0;0.05;0.16666666666666666;0.0020491803278688526;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-05;Parma;22;3;17;76;595;Cremonese;4;4;13;16;5;8;0.51;0.49;413;0.88;13;17;3;3;1;1;8;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;2;0.030625;0.3076923076923077;363;0.03581267217630854;711.7647058823529;0.6153846153846154;15.686274509803921;-3;0.020000000000000018;6;0;-4;0.031476997578692496;0.07692307692307693;0.51;8.0;0;1;1;0;1;0;0;1;0.07692307692307693;0.2;0.002421307506053269;13.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-01;Parma;22;3;3;76;601;Bari;2;0;15;12;4;4;0.55;0.45;467;0.85;11;11;2;0;0;0;1;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;7;0.0375;0.18181818181818182;397;0.027707808564231738;721.8181818181818;0.06666666666666667;1.8181818181818181;3;0.10000000000000003;-6;2;0;0.032119914346895075;0.06666666666666667;0.55;1.0;0;1;1;0;1;0;1;0;0.06666666666666667;0.25;0.0021413276231263384;15.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-27;Parma;22;3;0;76;711;Calcio Lecco 1912;2;1;24;13;10;7;0.62;0.38;549;0.87;8;15;2;1;0;0;8;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;3;0.02923076923076923;0.25;478;0.016736401673640166;770.9677419354839;0.3333333333333333;12.903225806451614;11;0.24;5;1;-7;0.04371584699453552;0.16666666666666666;0.155;2.0;3;1;4;1;0;0;0;1;0.16666666666666666;0.4;0.007285974499089253;6.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-19;Parma;22;3;1;76;596;Palermo;2;2;14;9;4;2;0.51;0.49;508;0.84;7;13;2;2;0;0;5;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;7;0.05444444444444444;0.2857142857142857;427;0.01639344262295082;837.2549019607843;0.35714285714285715;9.803921568627452;5;0.020000000000000018;-2;0;-6;0.027559055118110236;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-13;Parma;22;3;17;76;594;Spezia;3;2;11;10;4;2;0.47;0.53;423;0.82;20;11;3;2;0;0;6;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;3;0.053000000000000005;0.15;347;0.05763688760806916;738.2978723404256;0.5454545454545454;12.765957446808512;1;-0.06000000000000005;3;1;9;0.026004728132387706;0.18181818181818182;0.235;3.0;1;1;2;1;0;0;0;1;0.18181818181818182;0.5;0.004728132387706856;5.5;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-06;Parma;22;3;1;76;604;FC Südtirol;2;1;11;8;3;2;0.52;0.48;477;0.87;15;19;2;1;0;0;4;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;4;0.06;0.13333333333333333;415;0.03614457831325301;798.0769230769231;0.36363636363636365;7.692307692307692;3;0.040000000000000036;0;1;-4;0.023060796645702306;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-01;Parma;22;0;1;76;602;Unione Sportiva Catanzaro 1929;0;0;27;7;5;3;0.58;0.42;566;0.86;15;8;0;0;0;0;8;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;5;0.06;0.0;487;0.030800821355236138;839.6551724137931;0.2962962962962963;13.793103448275863;20;0.15999999999999998;3;0;7;0.04770318021201413;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-16;Parma;22;3;2;76;707;Feralpisalò;1;1;17;11;5;2;0.55;0.45;481;0.86;12;7;1;1;0;0;9;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;4;0.04090909090909091;0.08333333333333333;414;0.028985507246376812;752.7272727272726;0.5294117647058824;16.363636363636363;6;0.10000000000000003;5;0;5;0.035343035343035345;0.11764705882352941;0.275;4.5;1;1;2;1;0;0;1;0;0.11764705882352941;0.4;0.004158004158004158;8.5;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-08;Parma;22;3;20;76;600;Brescia;2;2;13;16;5;6;0.57;0.43;514;0.82;10;11;2;1;0;1;2;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;2;0.026875;0.2;421;0.023752969121140142;738.5964912280702;0.15384615384615385;3.5087719298245617;-3;0.13999999999999996;0;0;-1;0.02529182879377432;0.15384615384615385;0.285;1.0;0;2;2;1;0;0;0;1;0.15384615384615385;0.4;0.0038910505836575876;6.5;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-02;Parma;22;3;30;76;726;Ternana;5;3;15;15;8;5;0.48;0.52;451;0.8;11;11;5;3;0;0;5;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;5;0.034666666666666665;0.45454545454545453;361;0.030470914127423823;752.0833333333334;0.3333333333333333;10.416666666666668;0;-0.040000000000000036;0;2;0;0.03325942350332594;0.2;0.16;1.6666666666666667;2;1;3;1;0;0;1;0;0.2;0.375;0.0066518847006651885;5.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-27;Parma;22;3;1;76;609;Cosenza Calcio;3;3;12;8;2;3;0.48;0.52;465;0.81;15;16;2;3;1;0;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.065;0.2;377;0.03978779840848806;785.4166666666667;0.5833333333333334;14.583333333333334;4;-0.040000000000000036;2;0;-1;0.025806451612903226;0.08333333333333333;0.48;7.0;1;0;1;0;1;0;0;1;0.08333333333333333;0.5;0.002150537634408602;12.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-24;Parma;22;3;2;76;78;Como;2;2;14;5;5;2;0.4;0.6;348;0.7;12;14;2;2;0;0;3;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;3;0.12;0.16666666666666666;244;0.04918032786885246;610.0;0.21428571428571427;7.5;9;-0.19999999999999996;0;0;-2;0.040229885057471264;0.07142857142857142;0.4;3.0;1;0;1;0;1;0;1;0;0.07142857142857142;0.2;0.0028735632183908046;14.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-17;Parma;22;3;17;76;592;Pisa;2;3;16;8;9;3;0.46;0.54;473;0.84;10;12;2;3;0;0;3;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;2;0.0675;0.2;397;0.02518891687657431;863.0434782608695;0.1875;6.521739130434782;8;-0.08000000000000002;1;-1;-2;0.03382663847780127;0.1875;0.15333333333333335;1.0;1;2;3;1;0;0;0;1;0.1875;0.3333333333333333;0.006342494714587738;5.333333333333333;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-10;Parma;22;3;28;76;610;Cittadella;2;2;16;23;4;3;0.42;0.58;344;0.7;13;11;2;2;0;0;4;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;6;0.025217391304347823;0.15384615384615385;241;0.05394190871369295;573.8095238095239;0.25;9.523809523809524;-7;-0.15999999999999998;-2;0;2;0.046511627906976744;0.125;0.21;2.0;2;0;2;1;0;0;1;0;0.125;0.5;0.005813953488372093;8.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-03;Parma;22;3;2;76;81;Venezia;2;2;15;14;6;5;0.48;0.52;421;0.82;6;11;2;2;0;0;11;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;5;0.037142857142857144;0.3333333333333333;345;0.017391304347826087;718.75;0.7333333333333333;22.916666666666668;1;-0.040000000000000036;6;0;-5;0.035629453681710214;0.13333333333333333;0.24;5.5;1;1;2;1;0;0;0;1;0.13333333333333333;0.3333333333333333;0.004750593824228029;7.5;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-27;Parma;22;3;2;76;608;Modena;1;2;17;6;5;4;0.58;0.42;555;0.86;13;15;1;2;0;0;4;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1;0.06999999999999999;0.07692307692307693;477;0.027253668763102725;822.4137931034484;0.23529411764705882;6.8965517241379315;11;0.15999999999999998;3;-1;-2;0.03063063063063063;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-19;Parma;22;3;20;76;598;Sampdoria;1;1;12;11;3;4;0.43;0.57;434;0.78;10;10;1;1;0;0;6;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;2;0.05181818181818181;0.1;339;0.029498525073746312;788.3720930232558;0.5;13.953488372093023;1;-0.13999999999999996;4;0;0;0.027649769585253458;0.25;0.14333333333333334;2.0;2;1;3;1;0;0;1;0;0.25;1.0;0.0069124423963133645;4.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-14;Parma;22;3;2;76;740;Ascoli;2;3;19;9;5;3;0.66;0.34;597;0.82;15;16;2;2;0;1;3;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1;0.03777777777777778;0.13333333333333333;490;0.030612244897959183;742.4242424242424;0.15789473684210525;4.545454545454545;10;0.32;2;-1;-1;0.031825795644891124;0.05263157894736842;0.66;3.0;0;1;1;0;1;0;0;1;0.05263157894736842;0.2;0.0016750418760469012;19.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-26;Parma;22;3;6;76;600;Brescia;4;5;10;8;6;0;0.47;0.53;416;0.74;13;13;4;5;0;0;6;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;2;0.06625;0.3076923076923077;308;0.04220779220779221;655.3191489361702;0.6;12.765957446808512;2;-0.06000000000000005;4;-1;0;0.02403846153846154;0.2;0.235;3.0;2;0;2;1;0;0;1;0;0.2;0.3333333333333333;0.004807692307692308;5.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
