Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;Remates;Remates al arco;Posesión;Pases;Precisión de los pases;Faltas;Tarjetas amarillas;Tarjetas rojas;Tiros de esquina;jugador 1;posicion jugador 1;jugador 2;posicion jugador 2;jugador 3;posicion jugador 3;jugador 4;posicion jugador 4;jugador 5;posicion jugador 5;jugador 6;posicion jugador 6;jugador 7;posicion jugador 7;jugador 8;posicion jugador 8;jugador 9;posicion jugador 9;jugador 10;posicion jugador 10;jugador 11;posicion jugador 11;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local
19/10/24;Atlético Mineiro;12;17;3;220;777;Vasco da Gama;7;3;63;536;82;9;2;0;4;Éverson Felipe Marques Pires;Portero;Lyanco;Defensor;Rodrigo Battaglia;Defensor;Junior Alonso;Defensor;Gustavo Scarpa;Mediocampista;Otávio;Mediocampista;Alan Franco Palma;Mediocampista;Rubens;Mediocampista;Paulinho;Mediocampista;Guilherme Arana;Mediocampista;Hulk;Delantero;0;1;1;0;1;0;1;0
16/10/24;Atlético Mineiro;10;3;3;220;644;Fortaleza;18;5;54;446;87;10;3;0;3;Éverson Felipe Marques Pires;Portero;Renzo Saravia;Defensor;Igor Rabello da Costa;Defensor;Bruno Fuchs;Defensor;Mariano Ferreira Filho;Defensor;Fausto Vera;Mediocampista;Paulo Vitor;Mediocampista;Alisson Santana;Mediocampista;Igor Silveira Gomes;Mediocampista;Brahian Palacios;Mediocampista;Alan Kardec;Delantero;0;1;1;0;1;0;1;0
9/10/24;Atlético Mineiro;10;6;0;220;206;Grêmio;14;5;44;368;84;15;4;0;4;Matheus Mendes;Portero;Renzo Saravia;Defensor;Rodrigo Battaglia;Defensor;Lyanco;Defensor;Gustavo Scarpa;Mediocampista;Fausto Vera;Mediocampista;Otávio;Mediocampista;Rubens;Mediocampista;Hulk;Delantero;Deyverson;Delantero;Paulinho;Delantero;2;0;2;1;0;0;0;1
5/10/24;Atlético Mineiro;10;17;3;220;693;Vitória;14;3;56;492;84;13;1;1;2;Éverson Felipe Marques Pires;Portero;Lyanco;Defensor;Bruno Fuchs;Defensor;Junior Alonso;Defensor;Brahian Palacios;Mediocampista;Fausto Vera;Mediocampista;Otávio;Mediocampista;Rubens;Mediocampista;Eduardo Vargas;Mediocampista;Igor Silveira Gomes;Mediocampista;Deyverson;Delantero;2;0;2;0;1;0;0;1
2/10/24;Atlético Mineiro;12;2;3;220;777;Vasco da Gama;13;6;63;585;85;15;0;0;5;Éverson Felipe Marques Pires;Portero;Lyanco;Defensor;Rodrigo Battaglia;Defensor;Junior Alonso;Defensor;Gustavo Scarpa;Mediocampista;Otávio;Mediocampista;Alan Franco Palma;Mediocampista;Guilherme Arana;Mediocampista;Rubens;Mediocampista;Paulinho;Delantero;Hulk;Delantero;2;0;2;1;0;0;0;1
28/9/24;Atlético Mineiro;10;2;3;220;217;Palmeiras;6;3;57;436;82;10;2;0;3;Éverson Felipe Marques Pires;Portero;Bruno Fuchs;Defensor;Rodrigo Battaglia;Defensor;Junior Alonso;Defensor;Gustavo Scarpa;Mediocampista;Fausto Vera;Mediocampista;Alan Franco Palma;Mediocampista;Igor Silveira Gomes;Mediocampista;Rubens;Mediocampista;Hulk;Delantero;Deyverson;Delantero;0;1;1;0;0;1;1;0
25/9/24;Atlético Mineiro;11;29;3;220;197;Fluminense;25;7;67;504;86;14;3;0;6;Éverson Felipe Marques Pires;Portero;Lyanco;Defensor;Rodrigo Battaglia;Defensor;Junior Alonso;Defensor;Gustavo Scarpa;Mediocampista;Alan Franco Palma;Mediocampista;Fausto Vera;Mediocampista;Guilherme Arana;Mediocampista;Bernard;Mediocampista;Paulinho;Delantero;Hulk;Delantero;0;2;2;1;0;0;0;1
22/9/24;Atlético Mineiro;10;2;0;220;659;Bragantino;13;8;51;391;75;14;2;0;4;Éverson Felipe Marques Pires;Portero;Mariano Ferreira Filho;Defensor;Lyanco;Defensor;Junior Alonso;Defensor;Brahian Palacios;Mediocampista;Fausto Vera;Mediocampista;Alan Franco Palma;Mediocampista;Igor Silveira Gomes;Mediocampista;Rubens;Mediocampista;Deyverson;Delantero;Cadu;Delantero;1;2;3;1;0;0;0;1
18/9/24;Atlético Mineiro;11;2;3;220;197;Fluminense;9;2;48;475;87;9;2;0;2;Éverson Felipe Marques Pires;Portero;Bruno Fuchs;Defensor;Rodrigo Battaglia;Defensor;Junior Alonso;Defensor;Gustavo Scarpa;Mediocampista;Alan Franco Palma;Mediocampista;Bernard;Mediocampista;Fausto Vera;Mediocampista;Guilherme Arana;Mediocampista;Hulk;Delantero;Paulinho;Delantero;0;0;0;0;0;1;1;0
15/9/24;Atlético Mineiro;10;2;28;220;697;Bahía;5;2;45;448;85;16;3;0;1;Éverson Felipe Marques Pires;Portero;Mariano Ferreira Filho;Defensor;Bruno Fuchs;Defensor;Lyanco;Defensor;Brahian Palacios;Mediocampista;Fausto Vera;Mediocampista;Rodrigo Battaglia;Mediocampista;Igor Silveira Gomes;Mediocampista;Rubens;Mediocampista;Hulk;Delantero;Cadu;Delantero;0;0;0;0;0;1;1;0
