Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Marcin Bułka-Niza;Mohamed Abdelmonem-Niza;Youssouf Ndayishimiye-Niza;Melvin Bard-Niza;Jonathan Clauss-Niza;Hicham Boudaoui-Niza;Pablo Rosario-Niza;Morgan Sanson-Niza;Ali Abdi-Niza;Badredine Bouanani-Niza;Gaëtan Laborde-Niza;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Jérémie Boga-Niza;Moïse Bombito-Niza;Dante Bonfim-Niza;Baptiste Santamaria-Niza;Evann Guessand-Niza;Momo Cho-Niza;Tom Louchet-Niza;Sofiane Diop-Niza;Maxime Dupé-Niza;Antoine Mendy-Niza;Yaël Nandjou-Niza;Issiaga Camara-Niza;Farès Bousnina-Niza;Youssoufa Moukoko-Niza;Tanguy Ndombélé-Niza;Billal Brahimi-Niza;Jean-Clair Todibo-Niza;Khéphren Thuram-Niza;Alexis Claude-Maurice-Niza;Jordan Lotomba-Niza;Terem Moffi-Niza;Romain Perraud-Niza;Ayoub Amraoui-Niza;Reda Belahyane-Niza;Youcef Atal-Niza;Kasper Schmeichel-Niza;Alexis Beka Beka-Niza;Ross Barkley-Niza;Aaron Ramsey-Niza;Nicolas Pépé-Niza;Mario Lemina-Niza;Joe Bryan-Niza
2023-04-16;Niza;2;29;3;109;5;Stade Brestois;3;1;12;14;6;3;0.48;0.52;430;0.83;14;15;3;1;0;0;5;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;3;0.037142857142857144;0.21428571428571427;357;0.0392156862745098;743.75;0.4166666666666667;10.416666666666668;-2;-0.040000000000000036;2;2;-1;0.027906976744186046;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
2023-04-13;Niza;21;0;1;109;-1;Basel;2;1;10;11;4;5;0.61;0.39;590;0.87;6;8;2;1;0;0;5;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;7;0.035454545454545454;0.3333333333333333;513;0.011695906432748537;840.983606557377;0.5;8.19672131147541;-1;0.21999999999999997;-2;1;-2;0.01694915254237288;0.2;0.305;2.5;2;0;2;0;1;0;1;0;0.2;0.5;0.003389830508474576;5.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2023-04-08;Niza;2;9;2;109;19;PSG;1;0;21;13;7;4;0.45;0.55;568;0.9;8;2;1;0;0;0;10;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;5;0.04230769230769231;0.125;511;0.015655577299412915;1135.5555555555554;0.47619047619047616;22.22222222222222;8;-0.10000000000000003;5;1;6;0.03697183098591549;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0
2023-04-02;Niza;2;0;4;109;771;Angers;1;1;12;13;3;6;0.64;0.36;584;0.86;11;8;1;1;0;0;2;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;5;0.02769230769230769;0.09090909090909091;502;0.021912350597609563;784.375;0.16666666666666666;3.125;-1;0.28;-3;0;3;0.02054794520547945;0.08333333333333333;0.64;2.0;1;0;1;0;1;0;1;0;0.08333333333333333;0.3333333333333333;0.0017123287671232876;12.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0
2023-03-19;Niza;2;29;7;109;-1;Lorient;0;3;16;9;1;3;0.54;0.46;542;0.89;13;9;0;2;0;1;10;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;2;0.051111111111111114;0.0;482;0.026970954356846474;892.5925925925925;0.625;18.51851851851852;7;0.08000000000000002;8;-3;4;0.02952029520295203;0.0625;0.54;10.0;0;1;1;0;1;0;0;1;0.0625;1.0;0.0018450184501845018;16.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0
2023-03-16;Niza;21;0;4;109;-1;Sheriff;0;0;17;9;5;3;0.58;0.42;578;0.87;6;9;0;0;0;0;4;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1;0.04666666666666666;0.0;503;0.011928429423459244;867.2413793103449;0.23529411764705882;6.8965517241379315;8;0.15999999999999998;3;0;-3;0.029411764705882353;0.17647058823529413;0.19333333333333333;1.3333333333333333;1;2;3;1;0;0;0;1;0.17647058823529413;0.6;0.005190311418685121;5.666666666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2023-03-12;Niza;2;17;3;109;769;Nantes;1;1;16;10;8;3;0.56;0.44;575;0.89;11;9;1;1;0;0;10;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1;0.044;0.09090909090909091;512;0.021484375;914.2857142857142;0.625;17.857142857142854;6;0.12000000000000005;9;0;2;0.02782608695652174;0.125;0.28;5.0;1;1;2;0;1;0;1;0;0.125;0.25;0.0034782608695652175;8.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0
2023-03-09;Niza;21;4;2;109;-1;Sheriff;3;3;6;14;3;3;0.54;0.46;450;0.76;10;9;3;3;0;0;2;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;3;0.032857142857142856;0.3;342;0.029239766081871343;633.3333333333333;0.3333333333333333;3.7037037037037033;-8;0.08000000000000002;-1;0;1;0.013333333333333334;0.16666666666666666;0.54;2.0;1;0;1;1;0;0;1;0;0.16666666666666666;0.3333333333333333;0.0022222222222222222;6.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-03-03;Niza;2;0;17;109;770;Auxerre;0;1;17;3;5;1;0.65;0.35;602;0.87;10;11;0;1;0;0;8;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0;0.11666666666666665;0.0;524;0.019083969465648856;806.1538461538461;0.47058823529411764;12.307692307692307;14;0.30000000000000004;8;-1;-1;0.02823920265780731;0.058823529411764705;0.65;8.0;1;0;1;0;1;0;0;1;0.058823529411764705;0.2;0.0016611295681063123;17.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-02-26;Niza;2;4;30;109;4;Mónaco;1;0;12;15;7;4;0.44;0.56;483;0.84;12;8;1;0;0;0;3;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;5;0.037333333333333336;0.08333333333333333;406;0.029556650246305417;922.7272727272727;0.25;6.818181818181818;-3;-0.12000000000000005;-2;1;4;0.024844720496894408;0.25;0.14666666666666667;1.0;3;0;3;1;0;0;1;0;0.25;0.42857142857142855;0.006211180124223602;4.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2023-02-18;Niza;2;0;3;109;766;Reims;1;1;16;10;1;2;0.53;0.47;482;0.83;9;13;1;1;0;0;9;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0;0.047;0.1111111111111111;400;0.0225;754.7169811320755;0.5625;16.9811320754717;6;0.06000000000000005;9;0;-4;0.03319502074688797;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2023-02-10;Niza;2;0;7;109;-1;Ajaccio;1;0;11;6;3;3;0.62;0.38;654;0.89;9;7;1;0;0;0;5;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;5;0.06333333333333334;0.1111111111111111;582;0.015463917525773196;938.7096774193549;0.45454545454545453;8.064516129032258;5;0.24;0;1;2;0.016819571865443424;0.2727272727272727;0.20666666666666667;1.6666666666666667;1;2;3;1;0;0;0;1;0.2727272727272727;1.0;0.0045871559633027525;3.6666666666666665;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2023-02-05;Niza;2;0;17;109;764;Marsella;1;0;14;22;8;5;0.42;0.58;406;0.74;5;10;1;0;0;0;1;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;9;0.026363636363636363;0.2;300;0.016666666666666666;714.2857142857143;0.07142857142857142;2.380952380952381;-8;-0.15999999999999998;-8;1;-5;0.034482758620689655;0.21428571428571427;0.13999999999999999;0.3333333333333333;2;1;3;1;0;0;1;0;0.21428571428571427;0.375;0.007389162561576354;4.666666666666667;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2023-02-01;Niza;2;9;6;109;765;Lens;2;0;14;9;6;4;0.44;0.56;425;0.81;8;12;2;0;0;0;3;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;5;0.06222222222222223;0.25;344;0.023255813953488372;781.8181818181819;0.21428571428571427;6.818181818181818;5;-0.12000000000000005;-2;2;-4;0.03294117647058824;0.07142857142857142;0.44;3.0;0;1;1;1;0;0;1;0;0.07142857142857142;0.16666666666666666;0.002352941176470588;14.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2023-01-29;Niza;2;0;3;109;15;LOSC;3;2;12;16;6;7;0.44;0.56;443;0.83;12;11;3;2;0;0;5;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;7;0.035;0.25;368;0.03260869565217391;836.3636363636364;0.4166666666666667;11.363636363636363;-4;-0.12000000000000005;-2;1;1;0.02708803611738149;0.08333333333333333;0.44;5.0;1;0;1;1;0;0;0;1;0.08333333333333333;0.16666666666666666;0.002257336343115124;12.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2023-01-15;Niza;2;0;3;109;766;Reims;1;1;6;13;4;2;0.49;0.51;517;0.83;5;6;1;1;0;0;3;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;5;0.03923076923076923;0.2;429;0.011655011655011656;875.5102040816327;0.5;6.122448979591836;-7;-0.020000000000000018;-2;0;-1;0.01160541586073501;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0
2023-01-11;Niza;2;3;3;109;775;Montpellier;1;1;16;4;10;2;0.59;0.41;491;0.86;16;17;1;1;0;0;3;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;4;0.1025;0.0625;422;0.037914691943127965;715.2542372881356;0.1875;5.084745762711865;12;0.18;-1;0;-1;0.032586558044806514;0.375;0.09833333333333333;0.5;2;4;6;1;0;0;0;1;0.375;0.6;0.012219959266802444;2.6666666666666665;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0
2023-01-07;Niza;13;3;17;109;229;Le Puy Foot 43 Auvergne;0;0;21;5;4;2;0.63;0.37;604;0.86;12;7;0;0;0;0;5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0.074;0.0;519;0.023121387283236993;823.8095238095239;0.23809523809523808;7.936507936507937;16;0.26;3;0;5;0.0347682119205298;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0
2023-01-02;Niza;2;17;1;109;768;Rennes;1;1;6;20;3;5;0.37;0.63;390;0.76;7;16;1;1;0;0;2;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;5;0.0315;0.14285714285714285;296;0.02364864864864865;800.0;0.3333333333333333;5.405405405405405;-14;-0.26;-3;0;-9;0.015384615384615385;0.16666666666666666;0.37;2.0;1;0;1;0;0;1;1;0;0.16666666666666666;0.3333333333333333;0.002564102564102564;6.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0
2022-12-29;Niza;2;6;17;109;765;Lens;2;3;9;10;5;2;0.41;0.59;400;0.83;11;18;2;3;0;0;4;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;6;0.059;0.18181818181818182;332;0.03313253012048193;809.7560975609756;0.4444444444444444;9.75609756097561;-1;-0.18;-2;-1;-7;0.0225;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0
2022-12-21;Niza;6;6;6;109;56;Tottenham;0;0;17;11;3;7;0.45;0.55;554;0.87;11;15;0;0;0;0;4;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;5;0.05;0.0;482;0.022821576763485476;1071.111111111111;0.23529411764705882;8.88888888888889;6;-0.10000000000000003;-1;0;-4;0.030685920577617327;0.058823529411764705;0.45;4.0;0;1;1;0;1;0;1;0;0.058823529411764705;0.3333333333333333;0.0018050541516245488;17.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0
2022-11-11;Niza;2;1;0;109;90;Lyon;0;1;13;9;3;3;0.37;0.63;384;0.79;7;7;0;1;0;0;4;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;3;0.07;0.0;303;0.0231023102310231;818.918918918919;0.3076923076923077;10.81081081081081;4;-0.26;1;-1;0;0.033854166666666664;0.07692307692307693;0.37;4.0;1;0;1;0;1;0;1;0;0.07692307692307693;0.3333333333333333;0.0026041666666666665;13.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0
2022-11-06;Niza;2;1;0;109;5;Stade Brestois;1;1;14;12;9;2;0.57;0.43;577;0.88;6;11;1;1;0;0;2;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;6;0.035833333333333335;0.16666666666666666;508;0.011811023622047244;891.2280701754387;0.14285714285714285;3.5087719298245617;2;0.13999999999999996;-4;0;-5;0.024263431542461005;0.07142857142857142;0.57;2.0;0;1;1;1;0;0;0;1;0.07142857142857142;0.1111111111111111;0.0017331022530329288;14.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0
