Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;Remates;Remates al arco;Posesión;Pases;Precisión de los pases;Faltas;Tarjetas amarillas;Tarjetas rojas;Tiros de esquina;jugador 1;posicion jugador 1;jugador 2;posicion jugador 2;jugador 3;posicion jugador 3;jugador 4;posicion jugador 4;jugador 5;posicion jugador 5;jugador 6;posicion jugador 6;jugador 7;posicion jugador 7;jugador 8;posicion jugador 8;jugador 9;posicion jugador 9;jugador 10;posicion jugador 10;jugador 11;posicion jugador 11;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local
27/9/24;Dortmund;9;3;22;11;178;Bochum;23;8;67;556;88;12;2;0;11;Gregor Kobel;Portero;Yan Couto;Defensor;Waldemar Anton;Defensor;Nico Schlotterbeck;Defensor;Julian Ryerson;Defensor;Emre Can;Mediocampista;Pascal Groß;Mediocampista;Karim Adeyemi;Mediocampista;Julian Brandt;Mediocampista;Jamie Bynoe-Gittens;Mediocampista;Serhou Guirassy;Delantero;1;3;4;1;0;0;0;1
22/9/24;Dortmund;9;3;1;11;18;Stuttgart;7;3;48;457;85;6;3;0;4;Gregor Kobel;Portero;Julian Ryerson;Defensor;Waldemar Anton;Defensor;Niklas Süle;Defensor;Nico Schlotterbeck;Defensor;Felix Nmecha;Mediocampista;Pascal Groß;Mediocampista;Marcel Sabitzer;Mediocampista;Julian Brandt;Mediocampista;Karim Adeyemi;Mediocampista;Serhou Guirassy;Delantero;0;1;1;0;0;1;1;0
18/9/24;Dortmund;0;3;7;11;26;Club Brujas;17;6;64;728;93;4;1;0;3;Gregor Kobel;Portero;Julian Ryerson;Defensor;Niklas Süle;Defensor;Nico Schlotterbeck;Defensor;Rami Bensebaini;Defensor;Emre Can;Mediocampista;Pascal Groß;Mediocampista;Marcel Sabitzer;Mediocampista;Julian Brandt;Mediocampista;Karim Adeyemi;Mediocampista;Donyell Malen;Delantero;0;3;3;1;0;0;1;0
13/9/24;Dortmund;9;3;3;11;142;Heidenheim;13;6;62;561;85;12;2;0;8;Gregor Kobel;Portero;Julian Ryerson;Defensor;Waldemar Anton;Defensor;Niklas Süle;Defensor;Rami Bensebaini;Defensor;Felix Nmecha;Mediocampista;Pascal Groß;Mediocampista;Donyell Malen;Mediocampista;Julian Brandt;Mediocampista;Karim Adeyemi;Mediocampista;Serhou Guirassy;Delantero;3;1;4;1;0;0;0;1
31/8/24;Dortmund;9;3;17;11;171;Werder Bremen;9;4;54;524;87;16;5;1;6;Gregor Kobel;Portero;Julian Ryerson;Defensor;Waldemar Anton;Defensor;Niklas Süle;Defensor;Nico Schlotterbeck;Defensor;Emre Can;Mediocampista;Pascal Groß;Mediocampista;Marcel Sabitzer;Mediocampista;Julian Brandt;Mediocampista;Jamie Bynoe-Gittens;Mediocampista;Maximilian Beier;Delantero;0;0;0;0;1;0;1;0
24/8/24;Dortmund;9;17;3;11;87;Frankfurt;20;5;71;709;91;6;0;0;7;Gregor Kobel;Portero;Waldemar Anton;Defensor;Niklas Süle;Defensor;Nico Schlotterbeck;Defensor;Julian Ryerson;Mediocampista;Emre Can;Mediocampista;Pascal Groß;Mediocampista;Donyell Malen;Mediocampista;Marcel Sabitzer;Mediocampista;Julian Brandt;Mediocampista;Karim Adeyemi;Delantero;0;2;2;1;0;0;0;1
17/8/24;Dortmund;23;6;3;11;-1;1. FC Phönix Lübeck;11;8;86;1030;94;8;1;0;5;Gregor Kobel;Portero;Waldemar Anton;Defensor;Niklas Süle;Defensor;Nico Schlotterbeck;Defensor;Julian Ryerson;Mediocampista;Emre Can;Mediocampista;Pascal Groß;Mediocampista;Jamie Bynoe-Gittens;Mediocampista;Marcel Sabitzer;Delantero;Karim Adeyemi;Delantero;Julian Brandt;Delantero;3;1;4;1;0;0;1;0
10/8/24;Dortmund;6;0;0;11;1;Aston Villa;12;2;62;624;91;15;0;0;2;Gregor Kobel;Portero;Yan Couto;Defensor;Waldemar Anton;Defensor;Niklas Süle;Defensor;Nico Schlotterbeck;Defensor;Marcel Sabitzer;Mediocampista;Emre Can;Mediocampista;Pascal Groß;Mediocampista;Karim Adeyemi;Delantero;Julian Brandt;Delantero;Jamie Bynoe-Gittens;Delantero;2;0;2;1;0;0;0;1
24/7/24;Dortmund;6;3;0;11;-1;Cerezo Osaka;16;9;60;605;92;10;0;0;4;Alexander Meyer;Portero;Julian Ryerson;Defensor;Niklas Süle;Defensor;Yannik Lührs;Defensor;Tom Rothe;Defensor;Ayman Azhil;Mediocampista;Felix Nmecha;Mediocampista;Karim Adeyemi;Mediocampista;Julian Brandt;Mediocampista;Jamie Bynoe-Gittens;Mediocampista;Sébastien Haller;Delantero;3;0;3;1;0;0;1;0
1/6/24;Dortmund;0;0;28;11;12;Real Madrid;13;4;42;403;85;12;3;0;9;Gregor Kobel;Portero;Julian Ryerson;Defensor;Mats Hummels;Defensor;Nico Schlotterbeck;Defensor;Ian Maatsen;Defensor;Marcel Sabitzer;Mediocampista;Emre Can;Mediocampista;Julian Brandt;Mediocampista;Jadon Sancho;Delantero;Niclas Füllkrug;Delantero;Karim Adeyemi;Delantero;0;0;0;0;0;1;0;1
18/5/24;Dortmund;9;0;29;11;191;SV Darmstadt 98;21;9;74;711;92;4;0;0;7;Gregor Kobel;Portero;Julian Ryerson;Defensor;Mats Hummels;Defensor;Nico Schlotterbeck;Defensor;Ian Maatsen;Defensor;Marcel Sabitzer;Mediocampista;Emre Can;Mediocampista;Marco Reus;Mediocampista;Jadon Sancho;Delantero;Niclas Füllkrug;Delantero;Karim Adeyemi;Delantero;2;2;4;1;0;0;0;1
11/5/24;Dortmund;9;0;17;11;174;Mainz 05;9;2;69;626;87;11;2;0;2;Alexander Meyer;Portero;Marius Wolf;Defensor;Niklas Süle;Defensor;Nico Schlotterbeck;Defensor;Mateu Morey;Defensor;Marco Reus;Mediocampista;Salih Özcan;Mediocampista;Felix Nmecha;Mediocampista;Donyell Malen;Delantero;Youssoufa Moukoko;Delantero;Jamie Bynoe-Gittens;Delantero;0;0;0;0;0;1;1;0
7/5/24;Dortmund;0;3;0;11;19;PSG;7;3;30;295;77;6;2;0;4;Gregor Kobel;Portero;Julian Ryerson;Defensor;Mats Hummels;Defensor;Nico Schlotterbeck;Defensor;Ian Maatsen;Defensor;Marcel Sabitzer;Mediocampista;Emre Can;Mediocampista;Jadon Sancho;Mediocampista;Julian Brandt;Mediocampista;Karim Adeyemi;Mediocampista;Niclas Füllkrug;Delantero;0;1;1;1;0;0;1;0
4/5/24;Dortmund;9;3;29;11;173;Augsburgo;21;10;61;575;87;4;0;0;6;Gregor Kobel;Portero;Marius Wolf;Defensor;Antonios Papadopoulos;Defensor;Niklas Süle;Defensor;Mateu Morey;Defensor;Kjell-Arik Wätjen;Mediocampista;Felix Nmecha;Mediocampista;Donyell Malen;Mediocampista;Marco Reus;Mediocampista;Jamie Bynoe-Gittens;Mediocampista;Youssoufa Moukoko;Delantero;4;1;5;1;0;0;0;1
1/5/24;Dortmund;0;3;0;11;19;PSG;13;4;42;426;84;11;2;0;4;Gregor Kobel;Portero;Julian Ryerson;Defensor;Mats Hummels;Defensor;Nico Schlotterbeck;Defensor;Ian Maatsen;Defensor;Marcel Sabitzer;Mediocampista;Emre Can;Mediocampista;Jadon Sancho;Mediocampista;Julian Brandt;Mediocampista;Karim Adeyemi;Mediocampista;Niclas Füllkrug;Delantero;1;0;1;1;0;0;0;1
27/4/24;Dortmund;9;5;13;11;31;RB Leipzig;12;5;62;545;87;8;2;0;8;Gregor Kobel;Portero;Marius Wolf;Defensor;Mats Hummels;Defensor;Nico Schlotterbeck;Defensor;Julian Ryerson;Defensor;Karim Adeyemi;Mediocampista;Julian Brandt;Mediocampista;Salih Özcan;Mediocampista;Felix Nmecha;Mediocampista;Jadon Sancho;Mediocampista;Niclas Füllkrug;Delantero;1;0;1;0;0;1;1;0
21/4/24;Dortmund;9;7;17;11;6;Leverkusen;8;2;48;495;84;14;4;0;2;Gregor Kobel;Portero;Julian Ryerson;Defensor;Mats Hummels;Defensor;Nico Schlotterbeck;Defensor;Ian Maatsen;Defensor;Emre Can;Mediocampista;Jadon Sancho;Mediocampista;Marcel Sabitzer;Mediocampista;Julian Brandt;Mediocampista;Jamie Bynoe-Gittens;Mediocampista;Niclas Füllkrug;Delantero;0;1;1;0;1;0;0;1
