Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Bart Verbruggen-Brighton;Mats Wieffer-Brighton;Jan Paul van Hecke-Brighton;Lewis Dunk-Brighton;Pervis Estupiñán-Brighton;Carlos Baleba-Brighton;Jack Hinshelwood-Brighton;Yankuba Minteh-Brighton;Matt O'Riley-Brighton;Simon Adingra-Brighton;Danny Welbeck-Brighton;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Yasin Ayari-Brighton;Solly March-Brighton;João Pedro-Brighton;Diego Gómez Amarilla-Brighton;Kaoru Mitoma-Brighton;Brajan Gruda-Brighton;Adam Webster-Brighton;Georginio Rutter-Brighton;Tariq Lamptey-Brighton;Joel Veltman-Brighton;Jason Steele-Brighton;Julio Enciso-Brighton;Igor Julio-Brighton;Evan Ferguson-Brighton;Ferdi Kadıoğlu-Brighton;Jakub Moder-Brighton;James Milner-Brighton;Imari Samuels-Brighton;Jeremy Sarmiento-Brighton;Billy Gilmour-Brighton;Valentín Barco-Brighton;Pascal Groß-Brighton;Adam Lallana-Brighton;Facundo Buonanotte-Brighton;Odel Offiah-Brighton;Mark O'Mahony-Brighton;Ansu Fati-Brighton;Cameron Peupion-Brighton;Mahmoud Dahoud-Brighton;Moisés Caicedo-Brighton;Steven Alzate-Brighton;Levi Colwill-Brighton;Alexis Mac Allister-Brighton;Deniz Undav-Brighton;Robert Sánchez-Brighton
2025-03-02;Brighton;15;3;0;54;60;Newcastle;4;2;21;15;5;5;0.53;0.47;604;0.81;17;13;3;1;1;1;5;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;6;0.0313333333333333;0.2352941176470588;489;0.0347648261758691;922.6415094339624;0.238095238095238;9.433962264150942;6;0.06;-1;2;4;0.0347682119205298;0.0952380952380952;0.265;2.5;1;1;2;1;0;0;1;0;0.0952380952380952;0.4;0.0033112582781456;10.5;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-02-25;Brighton;3;3;3;54;59;Bournemouth;2;1;11;19;4;5;0.43;0.57;368;0.72;12;14;2;1;0;0;1;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;9;0.03;0.1666666666666666;265;0.0452830188679245;616.2790697674419;0.0909090909090909;2.3255813953488373;-8;-0.1399999999999999;-8;1;-2;0.029891304347826;0.1818181818181818;0.215;0.5;1;1;2;1;0;0;0;1;0.1818181818181818;0.5;0.0054347826086956;5.5;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-02-22;Brighton;3;3;6;54;68;Southampton;0;2;18;6;12;1;0.51;0.49;436;0.81;12;11;0;2;0;0;6;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;5;0.0816666666666666;0.0;353;0.0339943342776204;692.156862745098;0.3333333333333333;11.76470588235294;12;0.02;1;-2;1;0.0412844036697247;0.2222222222222222;0.1275;1.5;1;3;4;1;0;0;1;0;0.2222222222222222;0.3333333333333333;0.0091743119266055;4.5;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-02-14;Brighton;3;9;3;54;53;Chelsea;1;2;13;8;5;0;0.3;0.7;327;0.76;12;15;1;2;0;0;2;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;9;0.0875;0.0833333333333333;249;0.0481927710843373;830.0;0.1538461538461538;6.666666666666667;5;-0.3999999999999999;-7;-1;-3;0.0397553516819571;0.2307692307692307;0.0999999999999999;0.6666666666666666;2;1;3;1;0;0;0;1;0.2307692307692307;0.6;0.0091743119266055;4.333333333333333;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-02-08;Brighton;15;3;3;54;53;Chelsea;2;2;6;7;3;1;0.42;0.58;419;0.85;8;3;2;2;0;0;4;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;3;0.0828571428571428;0.25;356;0.0224719101123595;847.6190476190477;0.6666666666666666;9.523809523809524;-1;-0.1599999999999999;1;0;5;0.0143198090692124;0.3333333333333333;0.21;2.0;1;1;2;1;0;0;0;1;0.3333333333333333;0.6666666666666666;0.0047732696897374;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-02-01;Brighton;3;7;2;54;55;Nottingham Forest;3;1;10;14;5;9;0.63;0.37;534;0.85;13;8;3;1;0;0;6;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;4;0.0264285714285714;0.2307692307692307;454;0.0286343612334801;720.6349206349206;0.6;9.523809523809524;-4;0.26;2;2;5;0.0187265917602996;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-01-25;Brighton;3;3;3;54;64;Everton;4;4;16;3;1;1;0.69;0.31;641;0.87;8;11;4;4;0;0;9;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1;0.1033333333333333;0.5;558;0.014336917562724;808.6956521739131;0.5625;13.043478260869566;13;0.3799999999999999;8;0;-3;0.0249609984399376;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-01-19;Brighton;3;1;17;54;62;Manchester United;3;3;6;10;3;1;0.48;0.52;437;0.81;12;13;3;3;0;0;2;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;4;0.052;0.25;354;0.0338983050847457;737.5;0.3333333333333333;4.166666666666667;-4;-0.04;-2;0;-1;0.0137299771167048;0.5;0.16;0.6666666666666666;1;2;3;1;0;0;1;0;0.5;1.0;0.0068649885583524;2.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-01-16;Brighton;3;7;3;54;66;Ipswich;2;2;11;5;5;3;0.54;0.46;468;0.84;14;13;2;2;0;0;9;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1;0.092;0.1428571428571428;393;0.0356234096692111;727.7777777777777;0.8181818181818182;16.666666666666664;6;0.08;8;0;1;0.0235042735042735;0.1818181818181818;0.27;4.5;0;2;2;1;0;0;1;0;0.1818181818181818;0.4;0.0042735042735042;5.5;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-01-11;Brighton;15;3;0;54;826;Norwich;0;0;21;6;8;1;0.53;0.47;492;0.88;13;3;0;0;0;0;4;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;3;0.0783333333333333;0.0;433;0.0300230946882217;816.9811320754717;0.1904761904761904;7.547169811320754;15;0.06;1;0;10;0.0426829268292682;0.1904761904761904;0.1325;1.0;2;2;4;1;0;0;1;0;0.1904761904761904;0.5;0.008130081300813;5.25;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
