Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Álex Remiro-Real Sociedad;Hamari Traoré-Real Sociedad;Jon Martín-Real Sociedad;Aritz Elustondo-Real Sociedad;Aihen Muñoz-Real Sociedad;Beñat Turrientes-Real Sociedad;Takefusa Kubo-Real Sociedad;Pablo Marín-Real Sociedad;Luka Sučić-Real Sociedad;Sergio Gómez Martín-Real Sociedad;Mikel Oyarzabal-Real Sociedad;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Jon Aramburu-Real Sociedad;Martín Zubimendi-Real Sociedad;Ander Barrenetxea Muguruza-Real Sociedad;Igor Zubeldia-Real Sociedad;Javier López Carballo-Real Sociedad;Jon Ander Olasagasti-Real Sociedad;Nayef Aguerd-Real Sociedad;Orri Óskarsson-Real Sociedad;Brais Méndez-Real Sociedad;Sheraldo Becker-Real Sociedad;Unai Marrero-Real Sociedad;Arsen Zajarián-Real Sociedad;Jon Pacheco-Real Sociedad;Jon Balda-Real Sociedad;Álvaro Odriozola-Real Sociedad;Urko González de Zárate-Real Sociedad;Umar Sadiq-Real Sociedad;Jon Magunazelaia-Real Sociedad;Luken Beitia-Real Sociedad;Kieran Tierney-Real Sociedad;Mikel Merino-Real Sociedad;Javi Galán-Real Sociedad;Robin Le Normand-Real Sociedad;André Silva-Real Sociedad;Alberto Dadie-Real Sociedad;Momo Cho-Real Sociedad;Carlos Fernández Luna-Real Sociedad;Andoni Gorosabel-Real Sociedad;Diego Rico-Real Sociedad;Asier Illarramendi-Real Sociedad;Alexander Sørloth-Real Sociedad;David Silva-Real Sociedad
2025-01-30;Real Sociedad;5;1;3;46;107;PAOK;2;2;16;12;7;4;0.55;0.45;586;0.88;12;8;2;2;0;0;4;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;4;0.0375;0.1666666666666666;516;0.0232558139534883;938.181818181818;0.25;7.272727272727272;4;0.1;0;0;4;0.0273037542662116;0.125;0.275;2.0;1;1;2;1;0;0;0;1;0.125;0.2857142857142857;0.0034129692832764;8.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-01-26;Real Sociedad;1;7;1;46;48;Getafe;3;6;13;13;4;4;0.57;0.43;366;0.65;11;15;3;6;0;0;5;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;2;0.033076923076923;0.2727272727272727;238;0.0462184873949579;417.5438596491229;0.3846153846153846;8.771929824561404;0;0.1399999999999999;3;-3;-4;0.0355191256830601;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-01-23;Real Sociedad;5;7;3;46;71;Lazio;2;2;9;19;4;6;0.22;0.78;238;0.69;6;10;1;2;1;0;3;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;3;0.0410526315789473;0.3333333333333333;164;0.0365853658536585;745.4545454545455;0.3333333333333333;13.636363636363637;-10;-0.56;0;0;-4;0.0378151260504201;0.1111111111111111;0.22;3.0;0;1;1;0;0;1;1;0;0.1111111111111111;0.25;0.0042016806722689;9.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-01-19;Real Sociedad;1;2;3;46;52;Valencia C. F.;4;3;9;7;3;2;0.66;0.34;513;0.8;12;10;4;3;0;0;7;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4;0.0485714285714285;0.3333333333333333;410;0.0292682926829268;621.2121212121211;0.7777777777777778;10.606060606060606;2;0.32;3;1;2;0.0175438596491228;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-01-13;Real Sociedad;1;7;1;46;37;Villarreal;4;2;6;15;3;5;0.57;0.43;465;0.85;17;6;4;2;0;0;3;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;7;0.0286666666666666;0.2352941176470588;395;0.0430379746835443;692.9824561403509;0.5;5.2631578947368425;-9;0.1399999999999999;-4;2;11;0.0129032258064516;0.1666666666666666;0.57;3.0;0;1;1;1;0;0;0;1;0.1666666666666666;0.3333333333333333;0.0021505376344086;6.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-01-05;Real Sociedad;19;7;3;46;-1;Ponferradina;0;1;13;19;7;4;0.54;0.46;405;0.8;9;10;0;1;0;0;3;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;12;0.0242105263157894;0.0;324;0.0277777777777777;600.0;0.2307692307692307;5.555555555555555;-6;0.08;-9;-1;-1;0.0320987654320987;0.1538461538461538;0.27;1.5;0;2;2;1;0;0;1;0;0.1538461538461538;0.2857142857142857;0.0049382716049382;6.5;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-12-21;Real Sociedad;1;7;6;46;44;Celta de Vigo;5;3;7;11;1;7;0.59;0.41;478;0.8;13;19;5;3;0;0;7;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;4;0.0372727272727272;0.3846153846153846;382;0.0340314136125654;647.4576271186442;1.0;11.864406779661016;-4;0.18;3;2;-6;0.0146443514644351;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-12-12;Real Sociedad;5;3;6;46;112;Dinamo;2;2;27;5;14;1;0.6;0.4;529;0.85;10;14;2;2;0;0;6;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1;0.08;0.2;450;0.0222222222222222;750.0;0.2222222222222222;10.0;22;0.1999999999999999;5;0;-4;0.051039697542533;0.1111111111111111;0.1999999999999999;2.0;3;0;3;1;0;0;0;1;0.1111111111111111;0.2142857142857142;0.0056710775047258;9.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-12-08;Real Sociedad;1;7;3;46;47;Leganés;2;2;15;11;5;2;0.44;0.56;335;0.75;15;12;2;2;0;0;3;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;5;0.0509090909090909;0.1333333333333333;251;0.0597609561752988;570.4545454545455;0.2;6.818181818181818;4;-0.12;-2;0;3;0.044776119402985;0.2;0.1466666666666666;1.0;1;2;3;1;0;0;1;0;0.2;0.6;0.008955223880597;5.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-12-05;Real Sociedad;19;0;6;46;-1;Conquense;0;6;22;13;5;4;0.73;0.27;701;0.87;12;11;0;6;0;0;14;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;4;0.0207692307692307;0.0;610;0.0196721311475409;835.6164383561644;0.6363636363636364;19.178082191780824;9;0.4599999999999999;10;-6;1;0.0313837375178316;0.0454545454545454;0.73;14.0;0;1;1;1;0;0;1;0;0.0454545454545454;0.2;0.0014265335235378;22.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-12-01;Real Sociedad;1;0;3;46;39;Betis;3;2;2;7;1;2;0.4;0.6;360;0.74;28;10;3;2;0;0;0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;4;0.0857142857142857;0.1071428571428571;266;0.1052631578947368;665.0;0.0;0.0;-5;-0.1999999999999999;-4;1;18;0.0055555555555555;1.0;0.2;0.0;2;0;2;1;0;0;0;1;1.0;2.0;0.0055555555555555;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-11-28;Real Sociedad;5;0;0;46;85;Ajax;3;2;12;12;3;3;0.54;0.46;426;0.82;20;17;3;2;0;0;5;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;4;0.0383333333333333;0.15;349;0.0573065902578796;646.2962962962963;0.4166666666666667;9.25925925925926;0;0.08;1;1;3;0.028169014084507;0.1666666666666666;0.27;2.5;0;2;2;1;0;0;0;1;0.1666666666666666;0.6666666666666666;0.0046948356807511;6.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-11-24;Real Sociedad;1;7;3;46;38;Athletic;4;3;6;12;1;4;0.61;0.39;490;0.82;9;18;4;3;0;0;4;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;4;0.0325;0.4444444444444444;402;0.0223880597014925;659.016393442623;0.6666666666666666;6.557377049180328;-6;0.2199999999999999;0;1;-9;0.0122448979591836;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-11-21;Real Sociedad;19;7;3;46;369;Jove Español;0;0;17;2;11;1;0.68;0.32;670;0.92;14;5;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;4;0.16;0.0;616;0.0227272727272727;905.8823529411764;0.0588235294117647;1.4705882352941175;15;0.36;-3;0;9;0.0253731343283582;0.2941176470588235;0.136;0.2;4;1;5;1;0;0;1;0;0.2941176470588235;0.4545454545454545;0.0074626865671641;3.4;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-11-10;Real Sociedad;1;7;3;46;10;Barcelona;3;1;14;11;6;0;0.3;0.7;269;0.68;17;6;3;1;0;0;7;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;6;0.0636363636363636;0.1764705882352941;183;0.0928961748633879;610.0;0.5;23.333333333333336;3;-0.3999999999999999;1;2;11;0.0520446096654275;0.0714285714285714;0.3;7.0;1;0;1;1;0;0;0;1;0.0714285714285714;0.1666666666666666;0.0037174721189591;14.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-11-07;Real Sociedad;5;7;17;46;98;Viktoria Plzeň;5;3;16;11;6;4;0.71;0.29;605;0.82;9;9;5;3;0;0;4;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;5;0.0263636363636363;0.5555555555555556;496;0.0181451612903225;698.5915492957747;0.25;5.633802816901409;5;0.42;-1;2;0;0.0264462809917355;0.0625;0.71;4.0;1;0;1;0;0;1;1;0;0.0625;0.1666666666666666;0.0016528925619834;16.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-11-03;Real Sociedad;1;7;3;46;43;Sevilla;1;2;9;8;3;0;0.45;0.55;414;0.79;17;6;1;2;0;0;9;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;5;0.06875;0.0588235294117647;327;0.0519877675840978;726.6666666666666;1.0;20.0;1;-0.1;4;-1;11;0.0217391304347826;0.2222222222222222;0.225;4.5;1;1;2;1;0;0;1;0;0.2222222222222222;0.6666666666666666;0.0048309178743961;4.5;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-10-27;Real Sociedad;1;7;0;46;41;Osasuna;3;4;19;10;9;4;0.76;0.24;584;0.88;7;14;3;4;0;0;14;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;4;0.024;0.4285714285714285;514;0.0136186770428015;676.3157894736842;0.7368421052631579;18.42105263157895;9;0.52;10;-1;-7;0.0325342465753424;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-10-24;Real Sociedad;5;7;3;46;111;M. Tel-Aviv;2;4;12;12;5;4;0.64;0.36;607;0.9;14;8;2;3;0;1;6;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;2;0.03;0.1428571428571428;546;0.0256410256410256;853.125;0.5;9.375;0;0.28;4;-2;6;0.0197693574958813;0.1666666666666666;0.32;3.0;1;1;2;1;0;0;1;0;0.1666666666666666;0.4;0.0032948929159802;6.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-10-19;Real Sociedad;1;7;30;46;24;Girona;1;2;14;8;4;3;0.53;0.47;499;0.88;12;10;1;2;0;0;6;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;6;0.05875;0.0833333333333333;439;0.0273348519362186;828.3018867924528;0.4285714285714285;11.320754716981131;6;0.06;0;-1;2;0.0280561122244488;0.0714285714285714;0.53;6.0;1;0;1;1;0;0;1;0;0.0714285714285714;0.25;0.002004008016032;14.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-10-06;Real Sociedad;1;7;9;46;27;Atlético Madrid;0;2;16;4;7;1;0.67;0.33;648;0.89;10;9;0;2;0;0;5;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1;0.0825;0.0;577;0.0173310225303292;861.1940298507462;0.3125;7.462686567164178;12;0.34;4;-2;1;0.0246913580246913;0.0625;0.67;5.0;0;1;1;0;1;0;0;1;0.0625;0.1428571428571428;0.0015432098765432;16.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-10-03;Real Sociedad;5;4;8;46;84;Anderlecht;1;2;20;15;4;3;0.57;0.43;531;0.87;12;7;1;2;0;0;9;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;6;0.0286666666666666;0.0833333333333333;462;0.0259740259740259;810.5263157894738;0.45;15.789473684210527;5;0.1399999999999999;3;-1;5;0.0376647834274952;0.05;0.57;9.0;1;0;1;0;0;1;0;1;0.05;0.25;0.0018832391713747;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-09-28;Real Sociedad;1;7;1;46;52;Valencia C. F.;0;0;11;9;6;4;0.62;0.38;536;0.84;7;12;0;0;0;0;6;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;4;0.0422222222222222;0.0;450;0.0155555555555555;725.8064516129032;0.5454545454545454;9.67741935483871;2;0.24;2;0;-5;0.0205223880597014;0.2727272727272727;0.2066666666666666;2.0;1;2;3;1;0;0;0;1;0.2727272727272727;0.5;0.0055970149253731;3.6666666666666665;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-09-25;Real Sociedad;5;4;6;46;109;Niza;3;2;8;10;2;5;0.44;0.56;369;0.76;14;7;3;2;0;0;4;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;5;0.056;0.2142857142857142;280;0.05;636.3636363636364;0.5;9.090909090909092;-2;-0.12;-1;1;7;0.021680216802168;0.125;0.44;4.0;1;0;1;0;1;0;1;0;0.125;0.5;0.002710027100271;8.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-09-21;Real Sociedad;1;22;3;46;51;Valladolid;4;4;14;15;4;2;0.66;0.34;526;0.84;12;15;4;4;0;0;7;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;5;0.0226666666666666;0.3333333333333333;442;0.0271493212669683;669.6969696969696;0.5;10.606060606060606;-1;0.32;2;0;-3;0.026615969581749;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-09-17;Real Sociedad;1;7;3;46;40;R.C.D. Mallorca;1;1;13;10;5;4;0.6;0.4;537;0.83;10;5;1;1;0;0;5;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;5;0.04;0.1;446;0.0224215246636771;743.3333333333334;0.3846153846153846;8.333333333333334;3;0.1999999999999999;0;0;5;0.0242085661080074;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-09-14;Real Sociedad;1;5;3;46;12;Real Madrid;4;1;11;16;2;6;0.48;0.52;453;0.86;12;9;4;1;0;0;6;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;6;0.0325;0.3333333333333333;390;0.0307692307692307;812.5;0.5454545454545454;12.5;-5;-0.04;0;3;3;0.0242825607064017;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-09-01;Real Sociedad;1;8;3;46;48;Getafe;1;1;1;16;0;1;0.47;0.53;314;0.66;16;14;1;1;0;0;1;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;4;0.033125;0.0625;207;0.0772946859903381;440.42553191489367;1.0;2.127659574468085;-15;-0.06;-3;0;2;0.0031847133757961;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-08-28;Real Sociedad;1;1;3;46;45;Alavés;5;4;10;14;1;5;0.54;0.46;350;0.76;16;13;4;4;1;0;8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;6;0.0328571428571428;0.3125;266;0.0601503759398496;492.59259259259255;0.8;14.814814814814811;-4;0.08;2;1;3;0.0285714285714285;0.1;0.54;8.0;1;0;1;0;0;1;0;1;0.1;1.0;0.0028571428571428;10.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-08-24;Real Sociedad;1;7;1;46;49;RCD Espanyol;2;2;8;13;3;4;0.66;0.34;522;0.87;18;14;2;2;0;0;4;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;7;0.0261538461538461;0.1111111111111111;454;0.039647577092511;687.8787878787879;0.5;6.0606060606060606;-5;0.32;-3;0;4;0.0153256704980842;0.125;0.66;4.0;0;1;1;1;0;0;1;0;0.125;0.3333333333333333;0.0019157088122605;8.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-08-18;Real Sociedad;1;0;1;46;42;Rayo Vallecano;2;4;11;12;4;5;0.66;0.34;445;0.8;14;21;2;4;0;0;10;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;5;0.0283333333333333;0.1428571428571428;356;0.0393258426966292;539.3939393939394;0.9090909090909092;15.15151515151515;-1;0.32;5;-2;-7;0.0247191011235955;0.0909090909090909;0.66;10.0;0;1;1;0;0;1;0;1;0.0909090909090909;0.25;0.0022471910112359;11.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-25;Real Sociedad;1;0;17;46;27;Atlético Madrid;3;4;14;10;4;4;0.61;0.39;541;0.9;19;15;3;3;0;1;8;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;4;0.039;0.1578947368421052;487;0.0390143737166324;798.360655737705;0.5714285714285714;13.114754098360656;4;0.2199999999999999;4;-1;4;0.0258780036968576;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-19;Real Sociedad;1;1;3;46;39;Betis;4;3;5;18;2;9;0.32;0.68;308;0.72;18;12;4;3;0;0;2;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;6;0.0377777777777777;0.2222222222222222;222;0.081081081081081;693.75;0.4;6.25;-13;-0.36;-4;1;6;0.0162337662337662;0.4;0.16;1.0;2;0;2;1;0;0;1;0;0.4;1.0;0.0064935064935064;2.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-16;Real Sociedad;1;0;1;46;52;Valencia C. F.;0;2;10;7;5;3;0.59;0.41;568;0.82;11;13;0;2;0;0;3;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;3;0.0585714285714285;0.0;466;0.0236051502145922;789.8305084745763;0.3;5.084745762711865;3;0.18;0;-2;-2;0.0176056338028169;0.1;0.59;3.0;1;0;1;1;0;0;0;1;0.1;0.2;0.0017605633802816;10.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
