Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Marcin Bułka-Niza;Mohamed Abdelmonem-Niza;Youssouf Ndayishimiye-Niza;Melvin Bard-Niza;Jonathan Clauss-Niza;Hicham Boudaoui-Niza;Pablo Rosario-Niza;Morgan Sanson-Niza;Ali Abdi-Niza;Badredine Bouanani-Niza;Gaëtan Laborde-Niza;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Jérémie Boga-Niza;Moïse Bombito-Niza;Dante Bonfim-Niza;Baptiste Santamaria-Niza;Evann Guessand-Niza;Momo Cho-Niza;Tom Louchet-Niza;Sofiane Diop-Niza;Maxime Dupé-Niza;Antoine Mendy-Niza;Yaël Nandjou-Niza;Issiaga Camara-Niza;Farès Bousnina-Niza;Youssoufa Moukoko-Niza;Tanguy Ndombélé-Niza;Billal Brahimi-Niza;Jean-Clair Todibo-Niza;Khéphren Thuram-Niza;Alexis Claude-Maurice-Niza;Jordan Lotomba-Niza;Terem Moffi-Niza;Romain Perraud-Niza;Ayoub Amraoui-Niza;Reda Belahyane-Niza;Youcef Atal-Niza;Kasper Schmeichel-Niza;Alexis Beka Beka-Niza;Ross Barkley-Niza;Aaron Ramsey-Niza;Nicolas Pépé-Niza;Mario Lemina-Niza;Joe Bryan-Niza
2024-10-27;Niza;2;17;3;109;4;Mónaco;2;4;17;11;9;5;0.4;0.6;313;0.78;16;11;2;3;0;1;6;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;6;0.0545454545454545;0.125;244;0.0655737704918032;610.0;0.3529411764705882;15.0;6;-0.1999999999999999;0;-2;5;0.0543130990415335;0.1176470588235294;0.2;3.0;1;1;2;1;0;0;0;1;0.1176470588235294;0.2222222222222222;0.0063897763578274;8.5;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-10-24;Niza;5;6;3;109;100;Ferencváros;3;2;16;15;4;6;0.54;0.46;439;0.81;10;13;2;2;1;0;5;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;3;0.0306666666666666;0.3;356;0.0280898876404494;659.2592592592592;0.3125;9.25925925925926;1;0.08;2;1;-3;0.0364464692482915;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-10-20;Niza;2;17;0;109;769;Nantes;1;2;13;11;7;7;0.58;0.42;535;0.87;11;10;1;2;0;0;8;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;4;0.0381818181818181;0.0909090909090909;465;0.0236559139784946;801.7241379310345;0.6153846153846154;13.793103448275865;2;0.1599999999999999;4;-1;1;0.0242990654205607;0.0769230769230769;0.58;8.0;0;1;1;0;1;0;1;0;0.0769230769230769;0.1428571428571428;0.0018691588785046;13.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-10-06;Niza;2;17;0;109;19;PSG;1;2;9;19;3;8;0.28;0.72;284;0.8;7;9;1;2;0;0;5;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;15;0.0378947368421052;0.1428571428571428;227;0.0308370044052863;810.7142857142857;0.5555555555555556;17.857142857142854;-10;-0.4399999999999999;-10;-1;-2;0.0316901408450704;0.1111111111111111;0.28;5.0;1;0;1;0;1;0;0;1;0.1111111111111111;0.3333333333333333;0.0035211267605633;9.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-10-03;Niza;5;17;3;109;71;Lazio;3;2;11;13;4;6;0.61;0.39;505;0.85;9;17;3;2;0;0;3;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;6;0.03;0.3333333333333333;429;0.0209790209790209;703.2786885245902;0.2727272727272727;4.918032786885246;-2;0.2199999999999999;-3;1;-8;0.0217821782178217;0.0909090909090909;0.61;3.0;1;0;1;0;0;1;1;0;0.0909090909090909;0.25;0.0019801980198019;11.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-09-28;Niza;2;17;3;109;765;Lens;2;2;15;22;4;7;0.44;0.56;375;0.8;7;16;2;1;0;1;4;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;11;0.0254545454545454;0.2857142857142857;300;0.0233333333333333;681.8181818181819;0.2666666666666666;9.090909090909092;-7;-0.12;-7;0;-9;0.04;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-09-25;Niza;5;6;4;109;46;Real Sociedad;2;3;10;8;5;2;0.56;0.44;447;0.82;7;14;2;3;0;0;5;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;4;0.055;0.2857142857142857;367;0.0190735694822888;655.3571428571428;0.5;8.928571428571427;2;0.12;1;-1;-7;0.0223713646532438;0.1;0.56;5.0;1;0;1;0;1;0;0;1;0.1;0.2;0.0022371364653243;10.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-09-20;Niza;2;6;0;109;773;Saint-Étienne;0;1;18;8;12;2;0.6;0.4;673;0.91;7;13;0;1;0;0;3;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;2;0.05;0.0;612;0.011437908496732;1020.0;0.1666666666666666;5.0;10;0.1999999999999999;1;-1;-6;0.0267459138187221;0.4444444444444444;0.075;0.375;6;2;8;1;0;0;0;1;0.4444444444444444;0.6666666666666666;0.0118870728083209;2.25;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-09-14;Niza;2;6;3;109;764;Marsella;3;4;12;10;4;5;0.44;0.56;385;0.85;4;18;3;3;0;1;2;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1;0.056;0.75;327;0.0122324159021406;743.1818181818181;0.1666666666666666;4.545454545454546;2;-0.12;1;-1;-14;0.0311688311688311;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-09-01;Niza;2;6;4;109;771;Angers;3;6;14;14;9;7;0.45;0.55;381;0.82;13;14;2;6;1;0;7;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;4;0.0392857142857142;0.2307692307692307;312;0.0416666666666666;693.3333333333334;0.5;15.555555555555555;0;-0.1;3;-3;-1;0.0367454068241469;0.2857142857142857;0.1125;1.75;2;2;4;1;0;0;1;0;0.2857142857142857;0.4444444444444444;0.0104986876640419;3.5;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-08-25;Niza;2;2;17;109;772;Toulouse;4;2;11;15;3;3;0.58;0.42;454;0.83;12;21;4;2;0;0;4;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;4;0.028;0.3333333333333333;377;0.0318302387267904;650.0;0.3636363636363636;6.896551724137932;-4;0.1599999999999999;0;2;-9;0.0242290748898678;0.0909090909090909;0.58;4.0;0;1;1;0;1;0;0;1;0.0909090909090909;0.3333333333333333;0.0022026431718061;11.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-08-18;Niza;2;6;1;109;770;Auxerre;0;0;9;16;2;7;0.55;0.45;488;0.87;17;11;0;0;0;0;5;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;3;0.028125;0.0;425;0.04;772.7272727272726;0.5555555555555556;9.09090909090909;-7;0.1;2;0;6;0.0184426229508196;0.1111111111111111;0.55;5.0;1;0;1;0;0;1;1;0;0.1111111111111111;0.5;0.0020491803278688;9.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-19;Niza;2;17;3;109;15;LOSC;3;4;10;11;4;3;0.44;0.56;441;0.86;9;9;3;3;0;1;5;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;3;0.0509090909090909;0.3333333333333333;379;0.0237467018469656;861.3636363636364;0.5;11.363636363636363;-1;-0.12;2;-1;0;0.0226757369614512;0.2;0.22;2.5;1;1;2;0;1;0;1;0;0.2;0.5;0.0045351473922902;5.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-15;Niza;2;0;0;109;19;PSG;2;3;12;11;4;4;0.36;0.64;392;0.87;13;10;1;3;1;0;7;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;2;0.0581818181818181;0.1538461538461538;341;0.0381231671554252;947.2222222222224;0.5833333333333334;19.444444444444446;1;-0.28;5;-1;3;0.0306122448979591;0.0833333333333333;0.36;7.0;1;0;1;0;0;1;0;1;0.0833333333333333;0.25;0.0025510204081632;12.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-10;Niza;2;0;1;109;774;Le Havre;2;0;13;12;6;3;0.58;0.42;525;0.88;10;9;2;0;0;0;6;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1;0.0349999999999999;0.2;462;0.0216450216450216;796.551724137931;0.4615384615384615;10.344827586206897;1;0.1599999999999999;5;2;1;0.0247619047619047;0.0769230769230769;0.58;6.0;1;0;1;1;0;0;0;1;0.0769230769230769;0.1666666666666666;0.0019047619047619;13.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-28;Niza;2;0;17;109;767;Racing de Estrasburgo;3;2;8;13;4;5;0.53;0.47;539;0.87;14;11;3;2;0;0;3;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;2;0.0361538461538461;0.2142857142857142;469;0.0298507462686567;884.9056603773585;0.375;5.660377358490566;-5;0.06;1;1;3;0.0148423005565862;0.375;0.1766666666666666;1.0;1;2;3;1;0;0;1;0;0.375;0.75;0.0055658627087198;2.6666666666666665;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-24;Niza;2;0;2;109;764;Marsella;3;1;10;11;4;4;0.52;0.48;461;0.85;14;10;3;0;0;1;2;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;3;0.0436363636363636;0.2142857142857142;392;0.0357142857142857;753.8461538461538;0.2;3.846153846153846;-1;0.04;-1;2;4;0.0216919739696312;0.2;0.26;1.0;1;1;2;0;1;0;1;0;0.2;0.5;0.0043383947939262;5.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-19;Niza;2;0;17;109;-1;Lorient;0;2;19;9;10;4;0.52;0.48;535;0.86;11;7;0;2;0;0;2;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;3;0.0533333333333333;0.0;460;0.0239130434782608;884.6153846153846;0.1052631578947368;3.846153846153846;10;0.04;-1;-2;4;0.0355140186915887;0.1578947368421052;0.1733333333333333;0.6666666666666666;1;2;3;1;0;0;0;1;0.1578947368421052;0.3;0.005607476635514;6.333333333333333;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-07;Niza;2;0;2;109;766;Reims;1;2;18;10;3;3;0.47;0.53;429;0.84;15;15;1;2;0;0;5;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;2;0.053;0.0666666666666666;360;0.0416666666666666;765.9574468085107;0.2777777777777778;10.638297872340424;8;-0.06;3;-1;0;0.0419580419580419;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-31;Niza;2;0;3;109;769;Nantes;2;5;12;13;3;4;0.57;0.43;490;0.9;7;19;2;5;0;0;9;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3;0.033076923076923;0.2857142857142857;441;0.0158730158730158;773.6842105263158;0.75;15.789473684210527;-1;0.1399999999999999;6;-3;-12;0.0244897959183673;0.0833333333333333;0.57;9.0;0;1;1;0;0;1;0;1;0.0833333333333333;0.3333333333333333;0.0020408163265306;12.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-16;Niza;2;0;29;109;765;Lens;3;4;7;20;3;4;0.39;0.61;360;0.75;12;9;3;4;0;0;3;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;11;0.0305;0.25;270;0.0444444444444444;692.3076923076923;0.4285714285714285;7.692307692307692;-13;-0.2199999999999999;-8;-1;3;0.0194444444444444;0.4285714285714285;0.13;1.0;1;2;3;1;0;0;1;0;0.4285714285714285;1.0;0.0083333333333333;2.333333333333333;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-13;Niza;13;0;0;109;19;PSG;0;0;15;18;4;6;0.35;0.65;388;0.85;4;10;0;0;0;0;5;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;5;0.0361111111111111;0.0;330;0.0121212121212121;942.8571428571428;0.3333333333333333;14.285714285714286;-3;-0.3;0;0;-6;0.0386597938144329;0.0666666666666666;0.35;5.0;1;0;1;0;0;1;1;0;0.0666666666666666;0.25;0.0025773195876288;15.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-08;Niza;2;17;3;109;775;Montpellier;1;2;19;7;5;2;0.66;0.34;548;0.87;13;11;1;2;0;0;8;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;5;0.0485714285714285;0.0769230769230769;477;0.0272536687631027;722.7272727272727;0.4210526315789473;12.12121212121212;12;0.32;3;-1;2;0.0346715328467153;0.0526315789473684;0.66;8.0;1;0;1;0;0;1;0;1;0.0526315789473684;0.2;0.0018248175182481;19.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-03;Niza;2;17;17;109;772;Toulouse;2;2;9;17;6;6;0.56;0.44;522;0.85;10;14;2;2;0;0;6;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;7;0.0258823529411764;0.2;444;0.0225225225225225;792.8571428571428;0.6666666666666666;10.714285714285714;-8;0.12;-1;0;-4;0.0172413793103448;0.1111111111111111;0.56;6.0;1;0;1;0;0;1;1;0;0.1111111111111111;0.1666666666666666;0.0019157088122605;9.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-25;Niza;2;0;3;109;-1;Clermont;2;1;23;13;4;5;0.58;0.42;549;0.86;8;12;2;1;0;0;8;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;0.0323076923076923;0.25;472;0.0169491525423728;813.7931034482759;0.3478260869565217;13.793103448275865;10;0.1599999999999999;7;1;-4;0.0418943533697632;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-16;Niza;2;0;0;109;90;Lyon;1;0;20;9;6;1;0.52;0.48;444;0.85;12;8;1;0;0;0;9;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;4;0.0533333333333333;0.0833333333333333;377;0.0318302387267904;725.0;0.45;17.307692307692307;11;0.04;5;1;4;0.045045045045045;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-11;Niza;2;0;0;109;4;Mónaco;6;4;15;9;5;5;0.46;0.54;403;0.84;17;14;5;4;1;0;8;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;2;0.06;0.3529411764705882;339;0.0501474926253687;736.9565217391304;0.5333333333333333;17.391304347826086;6;-0.08;6;2;3;0.0372208436724565;0.1333333333333333;0.23;4.0;1;1;2;0;0;1;0;1;0.1333333333333333;0.4;0.0049627791563275;7.5;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-07;Niza;13;0;1;109;775;Montpellier;3;2;11;22;8;8;0.51;0.49;493;0.88;12;17;3;2;0;0;3;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;7;0.0222727272727272;0.25;434;0.0276497695852534;850.9803921568628;0.2727272727272727;5.88235294117647;-11;0.02;-4;1;-5;0.0223123732251521;0.3636363636363636;0.1275;0.75;3;1;4;1;0;0;1;0;0.3636363636363636;0.5;0.0081135902636916;2.75;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-04;Niza;2;17;0;109;5;Stade Brestois;1;3;13;17;1;2;0.47;0.53;435;0.8;12;12;1;3;0;0;5;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;3;0.0311764705882352;0.0833333333333333;348;0.0344827586206896;740.4255319148937;0.3846153846153846;10.638297872340424;-4;-0.06;2;-2;0;0.0298850574712643;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-27;Niza;2;0;7;109;-1;Metz;1;1;15;2;9;1;0.67;0.33;566;0.89;10;13;1;1;0;0;5;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;2;0.165;0.1;504;0.0198412698412698;752.2388059701492;0.3333333333333333;7.462686567164178;13;0.34;3;0;-3;0.0265017667844522;0.0666666666666666;0.67;5.0;0;1;1;1;0;0;0;1;0.0666666666666666;0.1111111111111111;0.0017667844522968;15.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-20;Niza;13;3;0;109;-1;Bordeaux;3;0;20;15;9;6;0.51;0.49;451;0.87;13;14;3;0;0;0;7;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;3;0.0326666666666666;0.2307692307692307;392;0.0331632653061224;768.6274509803922;0.35;13.72549019607843;5;0.02;4;3;-1;0.0443458980044345;0.15;0.17;2.333333333333333;1;2;3;1;0;0;1;0;0.15;0.3333333333333333;0.0066518847006651;6.666666666666667;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-13;Niza;2;0;1;109;768;Rennes;0;1;9;15;2;5;0.57;0.43;543;0.85;11;13;0;1;0;0;6;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;6;0.0286666666666666;0.0;462;0.0238095238095238;810.5263157894738;0.6666666666666666;10.526315789473683;-6;0.1399999999999999;0;-1;-2;0.0165745856353591;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-06;Niza;13;6;3;109;770;Auxerre;1;1;14;7;5;1;0.56;0.44;557;0.91;12;3;1;1;0;0;10;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;3;0.0628571428571428;0.0833333333333333;507;0.0236686390532544;905.3571428571428;0.7142857142857143;17.857142857142854;7;0.12;7;0;9;0.0251346499102333;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-20;Niza;2;0;17;109;765;Lens;2;2;14;10;5;3;0.4;0.6;359;0.84;14;11;2;2;0;0;5;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;6;0.06;0.1428571428571428;302;0.0463576158940397;755.0;0.3571428571428571;12.5;4;-0.1999999999999999;-1;0;3;0.0389972144846796;0.1428571428571428;0.2;2.5;0;2;2;1;0;0;0;1;0.1428571428571428;0.4;0.0055710306406685;7.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-16;Niza;2;0;1;109;774;Le Havre;3;4;13;9;6;5;0.63;0.37;595;0.87;9;13;2;3;1;1;9;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;2;0.0411111111111111;0.3333333333333333;518;0.0173745173745173;822.2222222222222;0.6923076923076923;14.285714285714286;4;0.26;7;-1;-4;0.0218487394957983;0.0769230769230769;0.63;9.0;0;1;1;0;0;1;1;0;0.0769230769230769;0.1666666666666666;0.0016806722689075;13.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
